Iteration,Time(ms),Cost,Temperature
1000,431,38882.0,4676.4279839445435
2000,842,36632.0,4368.113213654877
3000,1208,35355.0,4078.085841182344
6000,1971,35640.0,3343.164408284358
7000,1990,33960.0,3120.877916902474
8000,2035,36233.0,2909.295150813491
9000,2060,34930.0,2715.3134160043696
10000,2083,34702.0,2536.547692095216
11000,2104,34181.0,2366.946007948029
12000,2135,33033.0,2211.115445600885
13000,2152,32503.0,2066.3705884957617
14000,2172,35304.0,1932.2601390449668
15000,2189,34271.0,1803.0630516754757
16000,2205,34026.0,1682.3362439630603
18000,2259,33853.0,1471.0504513647277
19000,2284,33892.0,1379.1584759661316
21000,2337,34380.0,1205.105081483606
22000,2364,35468.0,1125.3153893581457
24000,2414,33709.0,981.4310689985831
25000,2441,32841.0,916.3591296372708
26000,2469,34539.0,853.9774818000681
27000,2499,32593.0,796.877818510305
29000,2542,32784.0,695.9616754733628
30000,2565,32709.0,651.4439037424908
32000,2611,31469.0,567.2410633312043
36000,2703,31079.0,433.10096583211356
39000,2781,30344.0,352.0455313191411
40000,2816,29063.0,329.0656063706606
42000,2872,31970.0,286.9047522228949
43000,2896,30272.0,267.58754977230166
44000,2921,29519.0,249.79569441844396
46000,2982,29267.0,217.74757868518253
47000,3000,28480.0,203.20860062921597
48000,3033,28433.0,189.33719112470501
51000,3114,26978.0,154.73584152826078
52000,3151,25751.0,144.37526973958023
54000,3217,25960.0,125.70137121127398
57000,3330,24531.0,102.35004466006353
58000,3354,24030.0,95.67866891165363
59000,3371,24218.0,89.52268465586386
61000,3431,23728.0,78.41266263889108
62000,3458,23814.0,73.28691260670507
63000,3484,23372.0,68.5167802290388
64000,3504,23613.0,64.17254087012958
65000,3527,23200.0,59.98964935995248
66000,3568,23182.0,56.15797696989837
67000,3611,22542.0,52.392595087740254
68000,3653,21442.0,48.855246405323086
69000,3683,21381.0,45.73932704030275
70000,3721,20992.0,42.608549708996634
71000,3768,21031.0,39.79142792421865
72000,3791,20981.0,37.35057644622379
73000,3825,20608.0,34.92996283629809
74000,3859,20331.0,32.55208655379397
81000,4050,18920.0,20.208789490208904
83000,4129,18622.0,17.58613280339596
84000,4172,18509.0,16.42997289556536
85000,4210,18277.0,15.328346277169327
86000,4272,18146.0,14.323483912176577
88000,4329,18088.0,12.50081217809442
89000,4361,18085.0,11.682479387730082
91000,4429,17940.0,10.199956399956774
92000,4455,17945.0,9.563753022034996
93000,4487,17721.0,8.936793315739564
96000,4593,17393.0,7.2693473148331105
99000,4687,16911.0,5.900021965921616
100000,4716,16789.0,5.503325763208394
101000,4782,16617.0,5.1276581730482755
104000,4868,16308.0,4.18053340728634
105000,4897,16221.0,3.902960675000315
106000,4926,16220.0,3.6423604885377516
109000,5023,16038.0,2.9898466147635276
110000,5048,16021.0,2.791052169560978
112000,5106,15989.0,2.4434524946086524
113000,5135,15841.0,2.284183490192829
114000,5168,15775.0,2.137646185907743
115000,5204,15769.0,1.9947163311407357
119000,5330,15671.0,1.515110084580268
121000,5380,15662.0,1.3257540925046483
122000,5407,15647.0,1.238595434797924
123000,5445,15550.0,1.1528930033516471
124000,5471,15555.0,1.0755917424957926
125000,5509,15485.0,1.004678468058209
127000,5571,15383.0,0.8745556261802514
128000,5602,15314.0,0.8159984343962132
131000,5709,15244.0,0.665342689613534
133000,5762,15230.0,0.5820146040021382
134000,5787,15217.0,0.5435882815775562
136000,5850,15185.0,0.475318646816718
137000,5883,15166.0,0.44424758651566004
139000,5948,15113.0,0.3881435649151601
140000,5978,15092.0,0.36244468104112376
142000,6047,15077.0,0.316228495139379
144000,6116,15062.0,0.2756021010645956
145000,6151,15056.0,0.25763781800678276
146000,6183,14984.0,0.24053157195700572
148000,6250,14979.0,0.2093996080789264
149000,6285,14974.0,0.19539848115329367
150000,6318,14964.0,0.18304603916699738
151000,6337,14964.0,0.17092660880832772
152000,6363,14959.0,0.1595298139206011
153000,6390,14953.0,0.14881848631316894
154000,6414,14947.0,0.13875695124359946
156000,6468,14947.0,0.12091852479160747
157000,6495,14947.0,0.113002911598662
158000,6523,14947.0,0.10553157154643975
162000,6652,14887.0,0.1
163000,6676,14883.0,0.1
164000,6702,14862.0,0.1
166000,6752,14851.0,0.1
167000,6777,14851.0,0.1
172000,6929,14708.0,0.1
176000,7044,14614.0,0.1
177000,7081,14611.0,0.1
178000,7115,14598.0,0.1
179000,7139,14524.0,0.1
181000,7192,14481.0,0.1
182000,7221,14481.0,0.1
183000,7254,14477.0,0.1
184000,7287,14476.0,0.1
185000,7312,14434.0,0.1
186000,7331,14434.0,0.1
188000,7383,14362.0,0.1
190000,7429,14361.0,0.1
191000,7460,14280.0,0.1
194000,7550,14276.0,0.1
195000,7593,14270.0,0.1
196000,7627,14260.0,0.1
197000,7663,14138.0,0.1
198000,7698,14089.0,0.1
203000,7844,14072.0,0.1
205000,7928,14056.0,0.1
207000,7989,14056.0,0.1
208000,8022,14056.0,0.1
209000,8050,14042.0,0.1
211000,8113,14042.0,0.1
212000,8144,14030.0,0.1
213000,8179,14016.0,0.1
215000,8231,14016.0,0.1
216000,8261,14015.0,0.1
217000,8298,13999.0,0.1
218000,8322,13999.0,0.1
219000,8342,13994.0,0.1
221000,8391,13971.0,0.1
222000,8419,13961.0,0.1
223000,8439,13956.0,0.1
229000,8569,13940.0,0.1
230000,8591,13940.0,0.1
231000,8622,13940.0,0.1
232000,8647,13940.0,0.1
233000,8676,13940.0,0.1
234000,8700,13935.0,0.1
235000,8726,13934.0,0.1
237000,8779,13933.0,0.1
240000,8844,13921.0,0.1
241000,8869,13917.0,0.1
242000,8893,13913.0,0.1
244000,8944,13908.0,0.1
246000,8991,13894.0,0.1
247000,9018,13894.0,0.1
248000,9043,13890.0,0.1
251000,9133,13880.0,0.1
253000,9189,13860.0,0.1
256000,9267,13854.0,0.1
257000,9283,13854.0,0.1
258000,9304,13847.0,0.1
259000,9327,13845.0,0.1
260000,9346,13845.0,0.1
261000,9367,13840.0,0.1
263000,9420,13833.0,0.1
264000,9445,13828.0,0.1
266000,9497,13828.0,0.1
267000,9517,13828.0,0.1
269000,9572,13821.0,0.1
272000,9672,13692.0,0.1
273000,9702,13687.0,0.1
274000,9727,13687.0,0.1
275000,9757,13677.0,0.1
276000,9787,13677.0,0.1
277000,9817,13677.0,0.1
278000,9843,13677.0,0.1
281000,9922,13656.0,0.1
282000,9942,13646.0,0.1
283000,9971,13641.0,0.1
285000,10022,13586.0,0.1
286000,10050,13586.0,0.1
288000,10097,13574.0,0.1
293000,10220,13504.0,0.1
297000,10302,13504.0,0.1
298000,10326,13504.0,0.1
299000,10349,13493.0,0.1
300000,10372,13475.0,0.1
301000,10394,13475.0,0.1
302000,10413,13465.0,0.1
303000,10436,13456.0,0.1
304000,10459,13456.0,0.1
305000,10479,13454.0,0.1
306000,10502,13454.0,0.1
308000,10550,13454.0,0.1
309000,10573,13448.0,0.1
311000,10628,13437.0,0.1
312000,10649,13427.0,0.1
313000,10669,13427.0,0.1
315000,10715,13423.0,0.1
317000,10754,13416.0,0.1
318000,10775,13416.0,0.1
319000,10798,13410.0,0.1
320000,10818,13410.0,0.1
322000,10857,13406.0,0.1
327000,10968,13358.0,0.1
328000,10991,13353.0,0.1
329000,11016,13341.0,0.1
331000,11061,13341.0,0.1
332000,11081,13341.0,0.1
333000,11103,13333.0,0.1
334000,11123,13333.0,0.1
335000,11149,13333.0,0.1
336000,11173,13333.0,0.1
339000,11241,13328.0,0.1
341000,11289,13319.0,0.1
342000,11308,13308.0,0.1
343000,11327,13308.0,0.1
344000,11351,13304.0,0.1
345000,11370,13304.0,0.1
346000,11389,13304.0,0.1
347000,11407,13304.0,0.1
348000,11426,13304.0,0.1
350000,11464,13304.0,0.1
351000,11483,13304.0,0.1
355000,11570,13304.0,0.1
