Iteration,Time(ms),Cost,Temperature
1000,1913,72204.0,4673.155466242001
3000,4074,74722.0,4065.4627198556705
6000,7650,74749.0,3304.275384659757
7000,8501,75663.0,3084.8831068353775
8000,9392,73499.0,2878.905855256621
9000,9576,74441.0,2686.4130103263506
10000,9799,72408.0,2509.5499772490703
14000,10451,73888.0,1911.1207006035943
15000,10637,73129.0,1779.5957984420886
16000,10844,70497.0,1655.466171435557
17000,11025,73612.0,1543.8497790639747
18000,11213,73135.0,1441.487725956432
23000,12085,71535.0,1026.2985996005903
25000,12544,67168.0,891.5013714538658
28000,13058,66613.0,727.1238240641316
31000,13925,63125.0,591.2189598903246
32000,14172,64660.0,551.3572408511409
33000,14358,66974.0,515.7280588592332
34000,14545,66408.0,481.19670836877776
35000,14726,65519.0,449.1570924526515
37000,15060,64237.0,390.3975925579111
38000,15221,63860.0,363.67555679425016
39000,15396,66647.0,338.7487196118645
41000,15728,63671.0,297.0059038847158
42000,15917,62366.0,276.7317102468216
43000,16157,60660.0,258.0736454155814
44000,16327,61376.0,241.42084522283767
45000,16507,62517.0,225.7748595575949
46000,16691,62913.0,210.38407226920938
47000,16874,61171.0,196.7888714743362
49000,17289,59702.0,172.00519935833475
54000,18294,57554.0,121.82766437901954
57000,18946,55153.0,99.26541460125434
60000,19548,54434.0,81.14901392957042
61000,19776,53513.0,75.98104129033091
62000,20013,52089.0,70.97874366620478
63000,20185,52361.0,66.21301017797393
66000,20763,51315.0,53.63846499999409
67000,20997,50966.0,49.97200262324814
68000,21202,50706.0,46.780179620944715
69000,21403,50333.0,43.65230732698174
72000,21991,49755.0,35.59645093079893
73000,22278,48968.0,33.20971553476059
74000,22487,48704.0,30.961328700028005
75000,22678,48599.0,28.96347719638783
76000,22869,48313.0,27.0864141424001
77000,23097,48011.0,25.280385763453477
78000,23290,47530.0,23.620746942274124
80000,23771,46750.0,20.493716625586288
81000,24008,46361.0,19.108147845507183
85000,25019,44672.0,14.489163090529225
86000,25257,44309.0,13.531192512692048
88000,25658,44117.0,11.781030477291058
89000,25854,44129.0,10.988916467990064
90000,26042,44023.0,10.282915726502083
92000,26424,43739.0,8.985184959106626
93000,26610,43555.0,8.387761382202113
94000,26813,43543.0,7.826928853375842
95000,27043,43290.0,7.291189195328352
96000,27293,43031.0,6.792799264400768
98000,27711,42834.0,5.915382751452605
99000,27929,42748.0,5.523174434576879
100000,28134,42753.0,5.152331334169393
103000,28746,42413.0,4.201909659602011
105000,29205,42297.0,3.655497275174276
106000,29409,42176.0,3.4196178399434234
110000,30191,41728.0,2.6086041405501
113000,30804,41342.0,2.12464558627645
115000,31205,40935.0,1.8565097753395083
116000,31400,40628.0,1.7306460011078562
118000,31800,40412.0,1.508759649946342
119000,31985,40386.0,1.4105568058048756
121000,32378,40267.0,1.22798865822654
123000,32770,40115.0,1.0706551365449017
124000,32984,40108.0,0.9992675563912693
125000,33204,40066.0,0.9318940022934277
126000,33415,40037.0,0.86906297112925
127000,33616,40035.0,0.8124969995339986
130000,34222,39955.0,0.6630842530630099
131000,34414,39948.0,0.6203592405093612
134000,35069,39793.0,0.5056721375315806
137000,35661,39665.0,0.41198142527617887
138000,35879,39639.0,0.38497364362443576
141000,36603,39441.0,0.31502904727879955
142000,36800,39375.0,0.29393580199305513
