Iteration,Time(ms),Cost,Temperature
1000,2078,107154.0,4671.28648442614
2000,2554,107776.0,4359.3852816651415
4000,3282,107014.0,3811.505828105079
5000,3612,108049.0,3553.456658263566
7000,3964,106300.0,3102.207782295762
8000,4125,106035.0,2889.0001852472733
9000,4276,105901.0,2699.3394377138147
10000,4458,105765.0,2514.825833708821
11000,4616,104969.0,2349.0245101557834
12000,4887,103125.0,2192.618945084302
16000,5491,102685.0,1673.610366138919
17000,5646,102395.0,1559.3665070314619
18000,5787,103252.0,1454.5203258561135
19000,5929,101159.0,1360.9362038407405
20000,6136,101703.0,1273.5006525897888
21000,6279,100915.0,1188.8257885193154
22000,6416,100565.0,1111.780447929623
23000,6590,100696.0,1039.4163692299787
24000,6754,100960.0,968.5606668978777
25000,6928,99201.0,901.9937226836662
26000,7113,98528.0,841.5993717401155
27000,7246,98420.0,785.7987098145966
29000,7574,98442.0,683.6141838505846
31000,7893,99446.0,595.5508671196587
32000,8031,99243.0,557.5117080520195
33000,8189,98797.0,520.5469438362311
34000,8353,97722.0,485.74151178091233
35000,8514,97167.0,453.4899817788369
36000,8647,97610.0,424.2699164930868
37000,8814,97189.0,395.86228394855243
38000,8985,96955.0,369.24593137447476
39000,9171,96182.0,343.59351027520313
41000,9505,95049.0,299.90102454478625
43000,9876,93467.0,261.94792817542185
44000,10104,92960.0,244.23777447723276
47000,10563,92990.0,199.4836176026423
48000,10730,92415.0,186.16412189866094
49000,10910,91811.0,173.90779678312487
50000,11078,91074.0,162.14998739025964
51000,11247,90229.0,151.47465992830703
52000,11441,89279.0,141.57292700822353
53000,11593,89073.0,132.27876797563036
55000,11928,89196.0,115.44621711812383
56000,12070,88864.0,107.53337006622844
57000,12229,88499.0,100.27312605116039
58000,12417,86759.0,93.80277015665288
61000,12963,85098.0,76.4841999181136
64000,13422,82977.0,62.58803695036967
66000,13741,81941.0,54.536340158170105
67000,13914,81656.0,50.92041079556965
69000,14250,80913.0,44.25448957630985
70000,14456,80297.0,41.258341908708395
71000,14633,79645.0,38.538198189658466
72000,14796,79181.0,35.99019319048207
73000,14982,78831.0,33.64091769961138
74000,15130,78597.0,31.42612990749389
75000,15281,78492.0,29.339545279705703
76000,15435,78220.0,27.336771548718136
77000,15611,77840.0,25.53191718534846
79000,15976,77528.0,22.267372341803977
80000,16146,77279.0,20.809697377733883
81000,16310,77175.0,19.404705785365675
82000,16504,76847.0,18.096383518099817
83000,16705,76499.0,16.83918334082978
84000,16861,76495.0,15.72741074273367
85000,17024,76122.0,14.64943175965226
86000,17202,75779.0,13.683601385837386
87000,17374,75016.0,12.768672071687629
88000,17543,74719.0,11.90777069139443
90000,17914,73813.0,10.42476823559061
91000,18080,73467.0,9.721899737373286
92000,18242,73061.0,9.069141168335895
93000,18387,72868.0,8.48478229014197
94000,18538,72702.0,7.926969767047708
95000,18739,72500.0,7.401386960171001
96000,18920,72329.0,6.91065193182786
97000,19085,71775.0,6.449228583766052
98000,19265,71703.0,6.0089918497074954
100000,19606,71307.0,5.212970691260058
101000,19773,70945.0,4.8595525865582
102000,19957,70668.0,4.5300947847485915
103000,20135,70607.0,4.2301583943640635
107000,20832,69724.0,3.21660270464969
108000,20989,69578.0,3.0081413360330815
109000,21183,69033.0,2.810096955451662
110000,21345,69027.0,2.624566058267991
111000,21529,68836.0,2.452755744237226
112000,21683,68717.0,2.298160294245334
113000,21839,68594.0,2.1475025033362507
114000,22022,68409.0,2.0045149180324078
115000,22231,68046.0,1.8710479034935585
116000,22423,67919.0,1.7459436617946955
118000,22815,67672.0,1.521639412409522
119000,23004,67414.0,1.4156442165251677
120000,23167,67178.0,1.3223114371199576
123000,23626,66930.0,1.0746240970502376
127000,24351,66533.0,0.8144494319377973
133000,25405,65561.0,0.5383407047579833
134000,25569,65557.0,0.5034519570946003
138000,26319,64748.0,0.383245068010153
141000,26876,64445.0,0.3111154991430685
142000,27077,64295.0,0.29022623742343895
143000,27285,64097.0,0.2705500848341069
144000,27458,63910.0,0.25253599485093814
145000,27627,63848.0,0.23621690034487525
146000,27823,63724.0,0.22035656337196705
149000,28322,63349.0,0.17915236166498036
153000,28973,63257.0,0.13614532758120537
156000,29492,62827.0,0.11076519325617565
157000,29744,62757.0,0.10348319004048472
159000,30073,62668.0,0.1
160000,30252,62356.0,0.1
161000,30433,62165.0,0.1
163000,30767,62085.0,0.1
164000,30939,61728.0,0.1
166000,31314,61708.0,0.1
167000,31468,61707.0,0.1
169000,31841,61566.0,0.1
170000,32054,61373.0,0.1
172000,32398,61170.0,0.1
176000,33121,60858.0,0.1
177000,33300,60856.0,0.1
179000,33677,60723.0,0.1
180000,33849,60659.0,0.1
181000,34037,60355.0,0.1
182000,34208,60234.0,0.1
184000,34586,60207.0,0.1
185000,34750,60142.0,0.1
186000,34898,60023.0,0.1
187000,35069,60015.0,0.1
189000,35412,59890.0,0.1
190000,35558,59768.0,0.1
195000,36379,59379.0,0.1
196000,36565,59327.0,0.1
198000,36897,59324.0,0.1
199000,37065,59321.0,0.1
201000,37412,59303.0,0.1
202000,37598,59301.0,0.1
203000,37808,59240.0,0.1
204000,37982,59231.0,0.1
209000,38818,58355.0,0.1
210000,38993,58350.0,0.1
211000,39163,58347.0,0.1
214000,39653,58103.0,0.1
216000,40030,57834.0,0.1
217000,40200,57768.0,0.1
218000,40398,57707.0,0.1
219000,40591,57631.0,0.1
220000,40766,57625.0,0.1
221000,40917,57624.0,0.1
223000,41253,57556.0,0.1
224000,41384,57556.0,0.1
226000,41734,57529.0,0.1
227000,41890,57526.0,0.1
228000,42080,57461.0,0.1
229000,42274,57334.0,0.1
230000,42448,57088.0,0.1
231000,42641,57029.0,0.1
234000,43165,56943.0,0.1
235000,43342,56937.0,0.1
237000,43712,56927.0,0.1
238000,43899,56914.0,0.1
239000,44080,56910.0,0.1
240000,44251,56848.0,0.1
244000,44904,56569.0,0.1
245000,45083,56416.0,0.1
247000,45412,56172.0,0.1
249000,45738,56111.0,0.1
252000,46204,56095.0,0.1
253000,46364,56040.0,0.1
254000,46508,56038.0,0.1
256000,46837,55972.0,0.1
258000,47150,55851.0,0.1
259000,47319,55796.0,0.1
260000,47471,55794.0,0.1
263000,47996,55725.0,0.1
264000,48153,55660.0,0.1
266000,48480,55644.0,0.1
268000,48775,55638.0,0.1
269000,48930,55632.0,0.1
270000,49097,55570.0,0.1
272000,49420,55564.0,0.1
274000,49789,55471.0,0.1
275000,49941,55351.0,0.1
276000,50130,55346.0,0.1
277000,50284,55343.0,0.1
278000,50480,55286.0,0.1
279000,50642,55283.0,0.1
282000,51158,55153.0,0.1
283000,51308,55092.0,0.1
284000,51461,55088.0,0.1
287000,51995,55017.0,0.1
288000,52158,55004.0,0.1
289000,52324,54999.0,0.1
290000,52487,54995.0,0.1
292000,52863,54805.0,0.1
293000,53036,54804.0,0.1
294000,53220,54604.0,0.1
295000,53409,54544.0,0.1
296000,53556,54544.0,0.1
300000,54189,54403.0,0.1
302000,54489,54393.0,0.1
303000,54657,54391.0,0.1
304000,54828,54329.0,0.1
305000,54989,54325.0,0.1
307000,55347,54187.0,0.1
311000,56143,54132.0,0.1
313000,56469,54130.0,0.1
315000,56799,54066.0,0.1
319000,57420,53864.0,0.1
322000,57907,53562.0,0.1
324000,58224,53543.0,0.1
325000,58381,53541.0,0.1
329000,59017,53417.0,0.1
332000,59496,53253.0,0.1
333000,59645,53251.0,0.1
334000,59802,53238.0,0.1
336000,60113,53234.0,0.1
338000,60433,53229.0,0.1
339000,60579,53229.0,0.1
340000,60722,53167.0,0.1
342000,61064,53040.0,0.1
345000,61522,52974.0,0.1
346000,61677,52971.0,0.1
347000,61825,52971.0,0.1
348000,61987,52907.0,0.1
349000,62167,52782.0,0.1
351000,62474,52772.0,0.1
353000,62829,52686.0,0.1
354000,62989,52679.0,0.1
355000,63146,52679.0,0.1
356000,63310,52673.0,0.1
357000,63455,52552.0,0.1
358000,63632,52552.0,0.1
360000,63982,52426.0,0.1
361000,64180,52310.0,0.1
362000,64384,52306.0,0.1
364000,64731,52303.0,0.1
366000,65072,52292.0,0.1
368000,65427,52281.0,0.1
370000,65743,52260.0,0.1
372000,66072,52194.0,0.1
373000,66218,52192.0,0.1
375000,66515,52186.0,0.1
377000,66852,52171.0,0.1
379000,67178,52165.0,0.1
380000,67336,51976.0,0.1
381000,67490,51975.0,0.1
382000,67655,51975.0,0.1
383000,67824,51974.0,0.1
384000,67972,51973.0,0.1
385000,68114,51973.0,0.1
388000,68564,51966.0,0.1
389000,68741,51960.0,0.1
390000,68885,51960.0,0.1
393000,69373,51959.0,0.1
395000,69675,51958.0,0.1
396000,69830,51955.0,0.1
398000,70167,51920.0,0.1
399000,70323,51914.0,0.1
400000,70470,51913.0,0.1
401000,70633,51912.0,0.1
402000,70808,51912.0,0.1
403000,70967,51911.0,0.1
404000,71135,51908.0,0.1
405000,71287,51907.0,0.1
406000,71451,51667.0,0.1
407000,71624,51653.0,0.1
408000,71777,51597.0,0.1
410000,72089,51593.0,0.1
413000,72563,51532.0,0.1
416000,73081,51284.0,0.1
418000,73401,51222.0,0.1
419000,73549,51221.0,0.1
420000,73726,51219.0,0.1
424000,74414,51189.0,0.1
425000,74566,51178.0,0.1
426000,74713,51174.0,0.1
427000,74848,51173.0,0.1
428000,75001,51173.0,0.1
429000,75162,51110.0,0.1
430000,75316,51108.0,0.1
431000,75475,51102.0,0.1
433000,75748,51102.0,0.1
434000,75922,51098.0,0.1
435000,76088,51038.0,0.1
436000,76252,50981.0,0.1
438000,76533,50977.0,0.1
439000,76684,50976.0,0.1
440000,76845,50972.0,0.1
441000,77001,50972.0,0.1
443000,77291,50970.0,0.1
444000,77460,50887.0,0.1
445000,77641,50887.0,0.1
447000,77997,50821.0,0.1
448000,78160,50820.0,0.1
449000,78330,50817.0,0.1
450000,78485,50817.0,0.1
451000,78652,50812.0,0.1
453000,79006,50702.0,0.1
454000,79190,50701.0,0.1
455000,79385,50701.0,0.1
456000,79566,50701.0,0.1
457000,79764,50698.0,0.1
459000,80128,50676.0,0.1
461000,80454,50673.0,0.1
462000,80602,50669.0,0.1
463000,80739,50669.0,0.1
464000,80896,50668.0,0.1
466000,81241,50543.0,0.1
467000,81398,50542.0,0.1
469000,81688,50542.0,0.1
471000,81969,50540.0,0.1
472000,82120,50539.0,0.1
475000,82592,50414.0,0.1
480000,83397,50006.0,0.1
481000,83526,50006.0,0.1
482000,83682,50004.0,0.1
483000,83840,50001.0,0.1
485000,84183,49937.0,0.1
489000,84799,49907.0,0.1
490000,84970,49905.0,0.1
491000,85118,49905.0,0.1
492000,85256,49903.0,0.1
493000,85429,49835.0,0.1
494000,85582,49777.0,0.1
495000,85754,49776.0,0.1
496000,85897,49774.0,0.1
499000,86408,49702.0,0.1
500000,86544,49692.0,0.1
501000,86703,49691.0,0.1
502000,86853,49688.0,0.1
504000,87163,49615.0,0.1
505000,87324,49613.0,0.1
506000,87494,49610.0,0.1
507000,87691,49309.0,0.1
508000,87872,49307.0,0.1
510000,88218,49305.0,0.1
512000,88545,49238.0,0.1
513000,88709,49178.0,0.1
516000,89135,49174.0,0.1
518000,89433,49162.0,0.1
520000,89729,49161.0,0.1
521000,89891,49161.0,0.1
523000,90243,48978.0,0.1
524000,90420,48918.0,0.1
527000,90891,48909.0,0.1
528000,91035,48906.0,0.1
529000,91197,48905.0,0.1
530000,91377,48904.0,0.1
531000,91530,48844.0,0.1
533000,91837,48841.0,0.1
534000,92023,48797.0,0.1
536000,92306,48794.0,0.1
538000,92617,48791.0,0.1
539000,92806,48788.0,0.1
541000,93144,48786.0,0.1
542000,93288,48786.0,0.1
544000,93585,48782.0,0.1
545000,93730,48780.0,0.1
546000,93869,48779.0,0.1
548000,94163,48777.0,0.1
551000,94647,48714.0,0.1
552000,94829,48704.0,0.1
554000,95137,48704.0,0.1
556000,95457,48669.0,0.1
557000,95612,48658.0,0.1
558000,95760,48654.0,0.1
559000,95905,48595.0,0.1
560000,96075,48532.0,0.1
561000,96228,48529.0,0.1
564000,96645,48527.0,0.1
565000,96812,48525.0,0.1
566000,96991,48524.0,0.1
567000,97135,48512.0,0.1
568000,97287,48512.0,0.1
570000,97588,48510.0,0.1
571000,97770,48509.0,0.1
573000,98095,48508.0,0.1
574000,98255,48506.0,0.1
576000,98567,48495.0,0.1
577000,98705,48493.0,0.1
578000,98851,48491.0,0.1
579000,99019,48489.0,0.1
