Iteration,Time(ms),Cost,Temperature
2000,181,13908.0,4534.129084920658
3000,258,14088.0,4294.049821295874
4000,311,27716.0,4067.4960611773254
5000,373,9158.0,3863.312656406963
6000,424,6265.0,3694.0476331368454
7000,478,6772.0,3524.4360098878597
8000,538,8428.0,3319.84281214814
11000,729,10927.0,2812.880790424218
12000,798,13533.0,2654.8980649048094
15000,960,5037.0,2290.107752222214
16000,1013,6029.0,2166.0301857311224
17000,1073,6396.0,2058.9446577701638
22000,1322,5149.0,1642.7673999820324
24000,1447,9030.0,1485.5383449161998
25000,1513,5522.0,1406.7393423274673
26000,1574,5438.0,1333.7197434180853
30000,1788,4690.0,1105.6821362759817
31000,1851,4705.0,1050.9136432354092
32000,1910,4592.0,999.8574422311959
33000,1958,4549.0,958.6351996571209
35000,2051,4835.0,874.6344438484704
37000,2172,5152.0,792.1898480910965
38000,2222,4041.0,757.7843527604294
39000,2265,4000.0,725.598390026988
42000,2421,6044.0,632.8857046879782
44000,2547,4060.0,580.7878531188194
47000,2692,4661.0,512.2840589457852
48000,2744,4069.0,493.1815558510588
50000,2867,4424.0,448.25963115440044
51000,2936,5326.0,425.45959651900006
54000,3109,3556.0,369.4675564956275
55000,3171,5319.0,350.39471723199046
56000,3224,3567.0,333.038381262949
57000,3274,3603.0,317.08037391804584
59000,3392,3637.0,286.56065581425906
60000,3442,3762.0,272.5842462078447
63000,3580,3987.0,240.74577863660818
65000,3708,3754.0,221.7248948509244
68000,3853,3736.0,194.90864382878036
71000,4020,3735.0,168.39689192127878
72000,4067,3841.0,160.58465836467107
73000,4127,3706.0,152.08180240103175
75000,4213,3957.0,137.92549726046101
76000,4254,3884.0,132.6894889813707
78000,4360,3525.0,121.30490402402627
82000,4642,3358.0,99.78296510016266
84000,4782,3570.0,91.14876510294013
86000,4894,3789.0,83.7376513096362
90000,5216,3447.0,69.81016413718626
91000,5379,3575.0,67.46290606607492
95000,6119,3254.0,56.50160481042144
100000,6911,3346.0,44.77981212714222
101000,7063,3263.0,42.87355664029939
104000,7479,3392.0,37.94543228292002
106000,7771,3190.0,34.87062938048176
107000,7901,3094.0,33.513318424457665
109000,8035,3129.0,30.543084226400058
110000,8047,2991.0,29.304357183016695
113000,8074,2864.0,25.990477316748315
116000,8104,2874.0,22.97310177437069
121000,8163,2810.0,18.283748911994515
123000,8188,2773.0,16.716698790680393
127000,8268,2602.0,13.997787365762312
129000,8312,2649.0,12.920242487427576
131000,8331,2595.0,11.82115616223961
133000,8349,2607.0,10.895901899176204
134000,8363,2567.0,10.38315037293899
137000,8411,2452.0,9.200688244331232
140000,8453,2453.0,8.097633876542458
142000,8486,2398.0,7.435513477352188
143000,8504,2407.0,7.123972459689752
147000,8563,2333.0,5.926633225779381
151000,8618,2267.0,5.056873279895759
154000,8662,2239.0,4.443942367116367
156000,8685,2284.0,4.059002982711892
158000,8706,2275.0,3.7166880679040726
163000,8769,2209.0,3.0096458580276044
165000,8805,2160.0,2.754450552961504
166000,8816,2152.0,2.6472358000366887
167000,8827,2156.0,2.531251289036371
170000,8862,2164.0,2.193079215239265
171000,8873,2134.0,2.0961541958869
175000,8937,2069.0,1.749614179708245
178000,8977,2058.0,1.5406261650480804
181000,9013,2045.0,1.3431022820311977
183000,9034,2024.0,1.2257801564627169
187000,9089,1968.0,1.0260008837586374
192000,9155,1953.0,0.8118472293880373
193000,9172,1943.0,0.7700146465319083
195000,9203,1940.0,0.6938142863589992
197000,9228,1941.0,0.6234689600203486
199000,9252,1941.0,0.5669064081524265
202000,9299,1852.0,0.48623232740531386
204000,9325,1852.0,0.4384656086744541
205000,9339,1852.0,0.4158309174008794
206000,9350,1852.0,0.3966190958929394
209000,9386,1849.0,0.34757127903135016
218000,9504,1757.0,0.22456112055173952
224000,9579,1751.0,0.16887075703497198
225000,9594,1750.0,0.16132668135485845
226000,9608,1744.0,0.15348899885485942
231000,9662,1743.0,0.12006300119156307
233000,9684,1743.0,0.10953148307916252
235000,9705,1742.0,0.1
236000,9716,1742.0,0.1
239000,9757,1740.0,0.1
240000,9770,1740.0,0.1
242000,9789,1740.0,0.1
247000,9833,1740.0,0.1
248000,9847,1740.0,0.1
249000,9859,1740.0,0.1
251000,9883,1740.0,0.1
252000,9894,1740.0,0.1
254000,9924,1738.0,0.1
257000,9960,1738.0,0.1
259000,9986,1737.0,0.1
261000,10010,1737.0,0.1
263000,10033,1737.0,0.1
265000,10058,1737.0,0.1
268000,10093,1737.0,0.1
269000,10106,1737.0,0.1
271000,10132,1737.0,0.1
272000,10145,1737.0,0.1
273000,10158,1737.0,0.1
274000,10168,1737.0,0.1
276000,10187,1737.0,0.1
277000,10195,1737.0,0.1
282000,10244,1737.0,0.1
283000,10257,1737.0,0.1
284000,10269,1737.0,0.1
286000,10292,1737.0,0.1
288000,10316,1737.0,0.1
289000,10331,1737.0,0.1
291000,10355,1737.0,0.1
293000,10382,1737.0,0.1
295000,10407,1737.0,0.1
296000,10421,1737.0,0.1
299000,10462,1736.0,0.1
300000,10473,1736.0,0.1
301000,10485,1736.0,0.1
303000,10510,1736.0,0.1
305000,10537,1736.0,0.1
306000,10553,1736.0,0.1
309000,10592,1736.0,0.1
311000,10618,1736.0,0.1
313000,10648,1736.0,0.1
317000,10694,1736.0,0.1
320000,10731,1735.0,0.1
321000,10744,1735.0,0.1
322000,10757,1735.0,0.1
323000,10773,1734.0,0.1
326000,10806,1734.0,0.1
327000,10815,1734.0,0.1
328000,10825,1734.0,0.1
330000,10852,1734.0,0.1
334000,10904,1734.0,0.1
335000,10915,1734.0,0.1
341000,10981,1733.0,0.1
342000,10995,1733.0,0.1
343000,11007,1733.0,0.1
345000,11034,1733.0,0.1
347000,11057,1733.0,0.1
350000,11091,1733.0,0.1
351000,11108,1732.0,0.1
354000,11142,1732.0,0.1
355000,11154,1732.0,0.1
356000,11167,1732.0,0.1
357000,11176,1732.0,0.1
358000,11187,1732.0,0.1
361000,11224,1650.0,0.1
362000,11238,1650.0,0.1
364000,11258,1650.0,0.1
365000,11271,1650.0,0.1
368000,11311,1650.0,0.1
370000,11335,1650.0,0.1
371000,11344,1650.0,0.1
372000,11357,1650.0,0.1
378000,11418,1650.0,0.1
379000,11431,1650.0,0.1
380000,11446,1650.0,0.1
381000,11458,1650.0,0.1
383000,11492,1650.0,0.1
384000,11507,1650.0,0.1
385000,11520,1650.0,0.1
389000,11575,1650.0,0.1
391000,11605,1650.0,0.1
393000,11628,1650.0,0.1
396000,11665,1650.0,0.1
397000,11678,1650.0,0.1
398000,11692,1650.0,0.1
399000,11705,1650.0,0.1
400000,11713,1650.0,0.1
402000,11730,1650.0,0.1
405000,11759,1650.0,0.1
406000,11772,1650.0,0.1
407000,11787,1650.0,0.1
408000,11798,1650.0,0.1
409000,11811,1650.0,0.1
410000,11832,1650.0,0.1
413000,11871,1649.0,0.1
414000,11881,1649.0,0.1
416000,11905,1649.0,0.1
418000,11931,1649.0,0.1
419000,11944,1649.0,0.1
421000,11972,1649.0,0.1
425000,12029,1649.0,0.1
430000,12094,1649.0,0.1
431000,12105,1649.0,0.1
432000,12119,1649.0,0.1
433000,12127,1649.0,0.1
437000,12169,1649.0,0.1
439000,12194,1649.0,0.1
442000,12229,1649.0,0.1
449000,12318,1649.0,0.1
450000,12330,1649.0,0.1
454000,12383,1649.0,0.1
455000,12395,1649.0,0.1
456000,12408,1649.0,0.1
459000,12447,1649.0,0.1
462000,12483,1649.0,0.1
463000,12495,1649.0,0.1
464000,12509,1649.0,0.1
465000,12523,1649.0,0.1
466000,12536,1649.0,0.1
467000,12548,1649.0,0.1
469000,12570,1649.0,0.1
470000,12581,1649.0,0.1
473000,12611,1649.0,0.1
474000,12625,1649.0,0.1
475000,12639,1649.0,0.1
476000,12653,1649.0,0.1
479000,12693,1649.0,0.1
480000,12706,1649.0,0.1
481000,12719,1649.0,0.1
483000,12742,1649.0,0.1
485000,12767,1649.0,0.1
486000,12780,1649.0,0.1
489000,12817,1649.0,0.1
490000,12832,1649.0,0.1
491000,12845,1649.0,0.1
495000,12896,1649.0,0.1
498000,12930,1649.0,0.1
502000,12974,1649.0,0.1
503000,12982,1649.0,0.1
505000,12999,1649.0,0.1
507000,13025,1649.0,0.1
510000,13065,1649.0,0.1
511000,13077,1649.0,0.1
513000,13093,1649.0,0.1
514000,13101,1649.0,0.1
