Iteration,Time(ms),Cost,Temperature
1000,425,130554.0,4752.331654624366
3000,1376,121434.0,4313.417558619009
4000,1689,123738.0,4139.721321005401
5000,2049,122960.0,3953.9938788304153
7000,2758,140331.0,3597.436294441568
12000,4080,112074.0,2894.494778544079
16000,4411,101867.0,2357.02518697371
18000,4539,97049.0,2158.030282989197
20000,4668,92834.0,1982.7636698585952
21000,4774,90032.0,1893.8075309581873
22000,4847,97315.0,1808.2997859608652
24000,5000,91115.0,1630.166038429848
25000,5091,88682.0,1559.5224592773895
26000,5235,78672.0,1490.598024858629
27000,5349,84906.0,1422.441922254006
28000,5430,83863.0,1356.045397695926
32000,5729,85270.0,1122.954588706815
37000,6080,80711.0,889.8090424519295
39000,6223,82791.0,811.1088404520333
40000,6297,81895.0,771.162969321852
41000,6373,80586.0,734.3584640364762
43000,6509,87724.0,672.2920637154086
45000,6645,80485.0,613.0142913323187
47000,6778,78772.0,560.7548340912266
49000,6952,75944.0,518.5206632551237
51000,7123,73542.0,473.74791889880146
54000,7402,70380.0,412.84345730376253
55000,7471,71579.0,394.71588908043356
59000,7833,67342.0,326.8354398971658
60000,7917,65688.0,313.6114305237471
64000,8260,62994.0,262.8401115934305
65000,8363,62799.0,250.99765625126327
68000,8547,62391.0,220.0680960603126
74000,9014,59681.0,168.97044451878477
76000,9163,59303.0,155.09216139082233
77000,9254,58615.0,148.66826504204977
79000,9376,59231.0,136.97703984696943
80000,9426,59068.0,132.0408684718902
81000,9488,58760.0,126.86321822068716
82000,9555,58630.0,120.96570842814961
83000,9637,58249.0,115.16946459505908
86000,9943,56370.0,100.2330228167264
87000,10010,56539.0,95.47794450494851
90000,10199,56403.0,83.4534125627093
91000,10313,54501.0,79.51821600980603
92000,10391,54567.0,75.61718804559219
93000,10477,54316.0,72.2969083829206
95000,10646,53628.0,66.65814915378228
96000,10755,52883.0,63.42606024483785
99000,11029,52114.0,55.35505685479118
100000,11096,52226.0,53.115349340379026
101000,11172,52177.0,50.49949953827004
102000,11240,52127.0,48.27245803258478
103000,11306,52123.0,46.14362965600753
107000,11601,51684.0,39.15588401429381
114000,12247,50377.0,27.96164833987686
116000,12409,50411.0,25.424902670156136
117000,12485,50426.0,24.29150822860033
118000,12543,50417.0,23.352986175230694
120000,12743,50036.0,21.194040066281282
125000,13120,49807.0,16.761897127665307
127000,13296,49754.0,15.29771869100603
134000,13941,49224.0,10.97573701849633
136000,14139,48946.0,9.946116621417604
138000,14287,48971.0,9.043781824726222
140000,14424,48984.0,8.161861761706438
149000,15177,48646.0,5.345478902111525
150000,15257,48648.0,5.083238830268356
157000,15883,48222.0,3.6981500842318167
158000,16018,48203.0,3.518484042916574
159000,16114,47888.0,3.3505609582955542
160000,16201,47885.0,3.198319312221483
161000,16274,47866.0,3.067685510092829
163000,16421,47860.0,2.786032543688943
164000,16516,47844.0,2.6615702582945815
165000,16598,47822.0,2.545212226567855
166000,16711,47802.0,2.420832600941613
167000,16797,47801.0,2.3082949862540283
168000,16881,47796.0,2.1968108074425277
169000,16987,47785.0,2.0932214867501875
172000,17268,47768.0,1.8095839916671548
173000,17345,47778.0,1.7242541235704285
176000,17596,47752.0,1.50213536039132
177000,17669,47751.0,1.4241640417375767
178000,17764,47737.0,1.3537553469201495
179000,17842,47729.0,1.2995011030156676
180000,17949,47719.0,1.2410752286264668
183000,18245,47674.0,1.0700129040398338
184000,18324,47668.0,1.0171129502400351
186000,18518,47629.0,0.9207775505482977
189000,18796,47614.0,0.7970450974977659
191000,18996,47605.0,0.7193918022309369
192000,19093,47601.0,0.6814367424210607
193000,19185,47364.0,0.6473589037479717
194000,19296,47329.0,0.6122239031184322
196000,19485,47311.0,0.5523008522669268
198000,19692,47272.0,0.4999399242468434
200000,19916,47241.0,0.4542206732499167
202000,20113,47217.0,0.4108294332263853
203000,20201,47212.0,0.3905576516593837
204000,20290,47207.0,0.37229002913376347
205000,20404,47197.0,0.3534247525276482
207000,20602,47182.0,0.3226170571342434
209000,20774,47074.0,0.2898491696082697
210000,20862,47073.0,0.27488643059250256
