Iteration,Time(ms),Cost,Temperature
1000,147,9656.0,4755.659617834762
2000,225,13221.0,4493.9523787511835
6000,461,20002.0,3647.792340486345
7000,516,9842.0,3466.4104157485876
8000,563,7870.0,3315.8611911396174
9000,617,5604.0,3126.8135187656817
11000,725,7556.0,2814.569109760995
14000,886,5092.0,2401.2783466562964
15000,925,6402.0,2288.962927333978
17000,1043,6749.0,2068.644960538884
21000,1230,6814.0,1708.4460571533673
23000,1350,7783.0,1545.703603563851
24000,1407,6566.0,1466.9370658554624
25000,1463,4056.0,1383.994230056661
27000,1578,6539.0,1254.5397569905924
28000,1623,7949.0,1202.6971596470573
34000,1886,4888.0,914.8940541478124
36000,1979,3874.0,836.1464443865875
41000,2264,4907.0,661.1574622236187
42000,2315,4768.0,632.1898783955538
44000,2448,3605.0,573.917096211255
47000,2642,5139.0,499.7350378882602
48000,2695,6697.0,480.1872051545872
54000,3037,3746.0,364.8777287339449
55000,3097,4070.0,348.68189731117343
57000,3293,3941.0,318.3194639868717
58000,3412,4007.0,301.1633209304875
62000,3651,3897.0,251.97850757080872
63000,3706,3788.0,241.05896733707743
64000,3754,3908.0,231.3518070400635
67000,3903,4126.0,203.73765691923433
69000,4010,3770.0,187.19089695165061
74000,4318,3649.0,150.28266509340642
78000,4612,3600.0,124.93688866453842
79000,4700,3794.0,119.08128402403354
81000,4827,4052.0,108.54900051152399
84000,5011,3756.0,95.76482278486685
88000,5252,3781.0,80.7604126216099
89000,5314,3378.0,76.9368132249073
90000,5376,3193.0,73.47036828520216
91000,5439,3166.0,70.25137859850561
96000,5722,3721.0,56.07940688546367
100000,5929,3529.0,46.995874951044875
102000,6043,3628.0,42.8521241489062
104000,6144,3420.0,39.26567962151908
105000,6196,3343.0,37.71843002672948
106000,6256,3264.0,35.83217633150563
108000,6353,3270.0,33.03416089530714
109000,6365,3209.0,31.707084906774046
112000,6395,3226.0,28.279422899825967
116000,6483,3008.0,23.7320313306615
118000,6507,3005.0,21.92048742374179
