Iteration,Time(ms),Cost,Temperature
1000,307,326990.0,4678.299022874465
3000,820,315047.0,4078.90158070947
4000,1092,287876.0,3811.8870168067597
5000,1337,280067.0,3563.7771560945675
7000,1986,267415.0,3118.382088240022
8000,2261,266938.0,2914.5368602980016
10000,2707,258973.0,2547.4788789474346
11000,2947,252496.0,2372.8710724705907
14000,3247,238008.0,1931.2942021821368
15000,3296,245010.0,1801.9814842678697
17000,3393,235234.0,1564.2082861762747
21000,3627,211029.0,1187.1625138142426
24000,3783,200933.0,967.689310898163
25000,3825,199663.0,901.7231516257709
27000,3917,191890.0,785.3273484427996
28000,3959,191290.0,732.9644379964718
30000,4050,188812.0,638.7354130579546
31000,4087,187642.0,597.1611078209354
34000,4216,176102.0,486.7140156101211
35000,4271,174856.0,453.399288317381
37000,4342,173154.0,396.2187382074708
38000,4386,173900.0,369.20900678133734
39000,4431,174346.0,345.6959417074622
40000,4473,174922.0,322.8397878382359
41000,4516,175514.0,302.24951717664743
42000,4563,172473.0,282.74616645755054
44000,4649,170135.0,245.094147285414
45000,4688,169514.0,229.25595140844842
46000,4729,169465.0,214.46267972177793
49000,4884,167083.0,174.27340519155553
50000,4943,165230.0,162.7836388413186
51000,5014,163364.0,151.9145960382935
52000,5050,160311.0,142.15459670093364
54000,5147,156945.0,124.3510338319565
55000,5203,153448.0,116.18747948067545
56000,5259,153380.0,108.50558742382522
57000,5312,150994.0,101.60557273858021
58000,5365,148557.0,94.81189946805384
61000,5515,144355.0,77.74894660954926
62000,5584,141920.0,72.68838730420723
65000,5739,131183.0,59.23256064772193
66000,5777,131205.0,55.29419672840043
67000,5822,131148.0,51.58157247722148
68000,5869,129932.0,48.11822535901447
69000,5907,129950.0,44.93233024828047
70000,5949,127534.0,41.978357400512984
71000,5993,126303.0,39.24605070788365
73000,6079,123821.0,34.41333896467147
75000,6157,122578.0,29.962222087067346
76000,6192,122586.0,27.933699270923924
77000,6236,121920.0,26.07899976870907
78000,6275,121874.0,24.29636725908847
80000,6349,121909.0,21.204640266162375
81000,6397,120081.0,19.806627976615136
82000,6444,118847.0,18.45643513988567
83000,6492,118228.0,17.212048065175562
85000,6581,118199.0,14.973809505551651
86000,6618,118212.0,13.943299590829497
88000,6688,118230.0,12.162923248275346
90000,6758,116430.0,10.591855226335328
91000,6798,116397.0,9.883649939981813
92000,6835,116380.0,9.243111029025307
93000,6877,116404.0,8.626812365776141
94000,6914,114033.0,8.054022330152037
95000,6987,114030.0,7.518511614362978
96000,7030,113974.0,7.003182191299417
97000,7078,110980.0,6.527089450706231
98000,7125,110976.0,6.080929630497488
100000,7216,110376.0,5.295993935805876
104000,7419,107295.0,4.0250484685249885
105000,7460,107280.0,3.767582870572893
107000,7546,107243.0,3.2921040919952076
109000,7661,106616.0,2.865434399498921
110000,7707,106578.0,2.676517612649044
111000,7743,106571.0,2.5078186112458707
113000,7827,104707.0,2.181486064719166
114000,7866,104706.0,2.036235745204478
115000,7912,104696.0,1.8991366632879496
116000,7955,103468.0,1.7732179821946195
117000,8005,103413.0,1.6544894961498942
118000,8055,103390.0,1.545564312509565
119000,8096,103316.0,1.4420787214814959
120000,8132,103315.0,1.345791309179619
121000,8170,103300.0,1.260462729017615
122000,8209,103303.0,1.1790105367930994
123000,8248,103277.0,1.0992982903026165
124000,8291,103255.0,1.0251803702744293
126000,8375,101424.0,0.8943677299459686
127000,8422,100191.0,0.8349013560511556
128000,8462,100192.0,0.7796227557215991
129000,8501,100192.0,0.7269128949236593
130000,8545,100176.0,0.6795312931421756
131000,8596,100167.0,0.6361281173961796
132000,8648,99525.0,0.5944856632962592
133000,8697,99473.0,0.5553470285713028
136000,8824,99463.0,0.45227162036768553
137000,8870,99435.0,0.42342636824345764
141000,9041,99340.0,0.32335996753123153
142000,9094,97546.0,0.3027062468834605
144000,9178,96336.0,0.2640810404837851
146000,9293,96301.0,0.23024620021036574
147000,9333,96289.0,0.21491567177451087
149000,9414,96277.0,0.18777397453740519
150000,9450,95679.0,0.17553450025019748
153000,9567,95635.0,0.14221287866130408
154000,9606,93246.0,0.13253165933621686
157000,9760,93164.0,0.1079978500076214
158000,9798,93121.0,0.10098863283966651
159000,9837,93080.0,0.1
160000,9873,93004.0,0.1
161000,9908,93004.0,0.1
163000,9981,92384.0,0.1
165000,10059,91108.0,0.1
167000,10149,90475.0,0.1
170000,10277,88663.0,0.1
171000,10318,88027.0,0.1
172000,10360,87436.0,0.1
174000,10443,85043.0,0.1
175000,10487,83302.0,0.1
177000,10568,82075.0,0.1
178000,10608,82049.0,0.1
179000,10647,82037.0,0.1
180000,10683,82027.0,0.1
181000,10729,80816.0,0.1
182000,10778,80814.0,0.1
183000,10819,80812.0,0.1
185000,10905,80766.0,0.1
186000,10947,80156.0,0.1
188000,11032,78343.0,0.1
189000,11070,78342.0,0.1
190000,11108,77723.0,0.1
196000,11336,75896.0,0.1
199000,11446,75840.0,0.1
201000,11526,75362.0,0.1
202000,11569,75351.0,0.1
203000,11609,75332.0,0.1
204000,11648,75322.0,0.1
205000,11685,75321.0,0.1
206000,11724,75321.0,0.1
211000,11929,72932.0,0.1
218000,12225,71644.0,0.1
220000,12307,71623.0,0.1
221000,12347,71623.0,0.1
226000,12549,69811.0,0.1
228000,12619,69810.0,0.1
229000,12657,69769.0,0.1
232000,12788,69750.0,0.1
234000,12883,69105.0,0.1
235000,12919,69102.0,0.1
236000,12954,69095.0,0.1
237000,12988,69095.0,0.1
239000,13057,69093.0,0.1
243000,13212,69062.0,0.1
245000,13296,69053.0,0.1
246000,13339,69043.0,0.1
247000,13386,69031.0,0.1
248000,13428,68411.0,0.1
249000,13466,68411.0,0.1
250000,13509,68400.0,0.1
251000,13556,68398.0,0.1
252000,13601,68398.0,0.1
255000,13742,67789.0,0.1
259000,13884,67783.0,0.1
260000,13920,67780.0,0.1
261000,13955,67778.0,0.1
262000,13995,67768.0,0.1
263000,14038,67768.0,0.1
264000,14081,67768.0,0.1
265000,14120,67768.0,0.1
267000,14194,67764.0,0.1
268000,14227,67764.0,0.1
269000,14263,67724.0,0.1
