Iteration,Time(ms),Cost,Temperature
1000,1027,39611.0,4735.7267391273845
2000,1904,40112.0,4499.348628524951
3000,2793,39350.0,4239.009599282504
4000,3451,40566.0,4037.5061901892273
8000,3837,40870.0,3259.313257594597
11000,4170,39967.0,2767.677000740622
12000,4274,41302.0,2606.492219704637
13000,4377,39319.0,2455.6766883399605
14000,4477,40079.0,2326.8133368599215
15000,4589,39846.0,2197.887814113998
18000,4886,39719.0,1855.192267858092
20000,5088,37476.0,1664.5967780667522
21000,5193,36879.0,1573.3075114488101
25000,5583,38199.0,1260.3242231726483
31000,6177,35718.0,916.0842493882373
32000,6287,35452.0,863.682643498223
35000,6583,36476.0,735.4608834622761
39000,7042,35243.0,590.3327519614733
40000,7149,36270.0,557.4559568812142
41000,7259,36695.0,528.6258183829341
42000,7375,34638.0,498.4871983498946
44000,7599,34608.0,447.3192266782847
47000,7968,33321.0,375.689786812575
48000,8083,33567.0,355.5127123245863
50000,8290,32304.0,321.71176736624284
52000,8537,34328.0,290.0782856089532
55000,8903,32273.0,243.4330780653448
60000,9366,32358.0,189.1857743756172
61000,9456,32616.0,179.92263543043515
62000,9553,33117.0,170.8394736749169
63000,9673,31829.0,161.82599531568272
64000,9794,32274.0,153.8870881728794
65000,9884,31489.0,146.85075510646953
66000,10016,31862.0,138.63074942399243
67000,10099,32517.0,131.76385975838772
70000,10358,32380.0,113.10354694678715
72000,10524,30941.0,102.46269728950145
74000,10769,30848.0,91.84416967853977
77000,11051,30249.0,78.64826563493688
78000,11177,29916.0,74.71515968191302
81000,11435,30120.0,65.28591178287746
85000,11898,29126.0,53.52593679296356
86000,11979,29230.0,50.81358479806794
88000,12176,28762.0,46.1113388037957
91000,12470,28561.0,40.12710055388646
93000,12712,28219.0,36.92717666876563
94000,12817,28254.0,35.23871847952698
97000,13062,28393.0,30.4912025010477
99000,13258,27781.0,27.855590410894965
100000,13392,27761.0,26.46785886759292
103000,13664,27645.0,23.081334913084262
104000,13821,27407.0,21.951199134927517
108000,14298,26673.0,18.190734530039382
110000,14504,26613.0,16.634983247349258
112000,14752,26429.0,15.006789800527851
115000,15087,26260.0,13.060544387966624
116000,15209,26101.0,12.454642331395778
122000,16017,25408.0,9.395015996199987
125000,16385,25222.0,8.133343755241276
127000,16637,25140.0,7.391031750995532
128000,16801,25044.0,6.987791357049642
131000,17162,24983.0,6.046365205552508
132000,17272,24939.0,5.777407333721518
134000,17519,24829.0,5.199953891460744
135000,17654,24750.0,4.956735522965739
137000,17879,24707.0,4.514266377440178
139000,18130,24646.0,4.078941904752456
140000,18306,24579.0,3.8799998599710546
141000,18445,24556.0,3.684860015891093
146000,19067,24237.0,2.9026398225628025
147000,19190,24214.0,2.7679811601263697
148000,19309,24192.0,2.639305597371784
150000,19562,24138.0,2.3776453064830423
152000,19789,24049.0,2.1591309668801353
153000,19891,24038.0,2.0709423090374193
154000,20021,23960.0,1.9589349746302298
155000,20126,23946.0,1.860226696421385
160000,20709,23664.0,1.4803624246733011
161000,20867,23617.0,1.4043636810644373
162000,21002,23611.0,1.3308017950058781
167000,21661,23388.0,1.0399465141786473
169000,21929,23270.0,0.9353485698418514
176000,22775,22994.0,0.6629516428432398
179000,23158,22895.0,0.5697481807951421
183000,23632,22810.0,0.4636287709723309
185000,23911,22756.0,0.41658012459736604
186000,24052,22743.0,0.39618303296253093
187000,24175,22729.0,0.37735027736311566
188000,24310,22700.0,0.35672709995900953
189000,24437,22661.0,0.3375346927583294
192000,24768,22629.0,0.28802876910106473
194000,25019,22539.0,0.2596553520188659
196000,25289,22499.0,0.23191003867552937
197000,25421,22479.0,0.21996025852369594
201000,25898,22410.0,0.17883016137096322
202000,26017,22357.0,0.17060214037053134
203000,26111,22357.0,0.16202191452695058
204000,26217,22310.0,0.15402717852528758
205000,26332,22303.0,0.14601748876476642
206000,26474,22224.0,0.13852125304161736
207000,26601,22126.0,0.13072826687840422
208000,26712,22059.0,0.12455139600861201
209000,26857,21955.0,0.11779144669481333
212000,27183,21922.0,0.10041460646011814
215000,27539,21896.0,0.1
218000,27916,21859.0,0.1
220000,28154,21835.0,0.1
221000,28278,21815.0,0.1
223000,28530,21802.0,0.1
225000,28735,21781.0,0.1
226000,28872,21758.0,0.1
228000,29134,21683.0,0.1
229000,29262,21683.0,0.1
236000,30136,21606.0,0.1
239000,30486,21581.0,0.1
240000,30614,21577.0,0.1
241000,30731,21577.0,0.1
243000,30962,21569.0,0.1
246000,31272,21544.0,0.1
251000,31904,21444.0,0.1
253000,32142,21422.0,0.1
254000,32266,21422.0,0.1
256000,32544,21400.0,0.1
257000,32660,21395.0,0.1
258000,32795,21388.0,0.1
259000,32927,21374.0,0.1
260000,33044,21373.0,0.1
263000,33412,21298.0,0.1
267000,33913,21256.0,0.1
271000,34421,21214.0,0.1
273000,34662,21149.0,0.1
275000,34893,21138.0,0.1
278000,35245,21122.0,0.1
282000,35723,21096.0,0.1
283000,35847,21087.0,0.1
284000,35967,21087.0,0.1
287000,36344,21066.0,0.1
289000,36545,21065.0,0.1
291000,36811,21051.0,0.1
292000,36940,21033.0,0.1
294000,37191,21015.0,0.1
296000,37441,20994.0,0.1
297000,37585,20968.0,0.1
299000,37842,20966.0,0.1
300000,37939,20950.0,0.1
302000,38151,20940.0,0.1
303000,38272,20940.0,0.1
304000,38366,20939.0,0.1
306000,38572,20939.0,0.1
308000,38800,20928.0,0.1
309000,38900,20922.0,0.1
312000,39224,20917.0,0.1
314000,39476,20896.0,0.1
315000,39593,20896.0,0.1
316000,39718,20887.0,0.1
317000,39848,20885.0,0.1
319000,40098,20860.0,0.1
321000,40355,20854.0,0.1
323000,40614,20848.0,0.1
325000,40865,20848.0,0.1
326000,40985,20839.0,0.1
327000,41107,20839.0,0.1
328000,41202,20835.0,0.1
331000,41534,20822.0,0.1
333000,41810,20803.0,0.1
336000,42148,20778.0,0.1
339000,42557,20773.0,0.1
341000,42783,20747.0,0.1
343000,43021,20747.0,0.1
346000,43370,20718.0,0.1
349000,43748,20697.0,0.1
350000,43851,20691.0,0.1
351000,43996,20681.0,0.1
353000,44259,20669.0,0.1
356000,44624,20664.0,0.1
360000,45068,20654.0,0.1
361000,45169,20647.0,0.1
362000,45277,20645.0,0.1
363000,45409,20642.0,0.1
365000,45636,20632.0,0.1
366000,45772,20622.0,0.1
370000,46283,20611.0,0.1
371000,46405,20606.0,0.1
372000,46539,20575.0,0.1
374000,46793,20544.0,0.1
375000,46925,20533.0,0.1
379000,47431,20512.0,0.1
383000,47955,20493.0,0.1
386000,48327,20493.0,0.1
387000,48432,20493.0,0.1
390000,48817,20465.0,0.1
391000,48924,20460.0,0.1
392000,49036,20458.0,0.1
393000,49137,20456.0,0.1
394000,49246,20456.0,0.1
395000,49349,20451.0,0.1
397000,49606,20434.0,0.1
398000,49727,20424.0,0.1
402000,50245,20412.0,0.1
403000,50354,20412.0,0.1
405000,50589,20411.0,0.1
407000,50833,20404.0,0.1
408000,50952,20403.0,0.1
409000,51073,20391.0,0.1
410000,51175,20391.0,0.1
411000,51293,20389.0,0.1
412000,51419,20387.0,0.1
413000,51533,20387.0,0.1
414000,51651,20382.0,0.1
416000,51873,20348.0,0.1
417000,51969,20344.0,0.1
419000,52173,20334.0,0.1
421000,52391,20334.0,0.1
422000,52530,20283.0,0.1
423000,52667,20278.0,0.1
424000,52795,20278.0,0.1
426000,53030,20265.0,0.1
428000,53278,20262.0,0.1
429000,53401,20252.0,0.1
432000,53770,20229.0,0.1
434000,54028,20225.0,0.1
436000,54233,20207.0,0.1
437000,54350,20203.0,0.1
438000,54482,20198.0,0.1
439000,54601,20194.0,0.1
440000,54705,20187.0,0.1
442000,54945,20178.0,0.1
445000,55283,20109.0,0.1
446000,55391,20107.0,0.1
449000,55735,20087.0,0.1
450000,55851,20085.0,0.1
452000,56068,20080.0,0.1
453000,56191,20079.0,0.1
454000,56303,20079.0,0.1
456000,56523,20075.0,0.1
460000,57000,20046.0,0.1
463000,57375,20028.0,0.1
468000,58020,19965.0,0.1
469000,58135,19965.0,0.1
472000,58482,19959.0,0.1
473000,58598,19959.0,0.1
474000,58736,19956.0,0.1
476000,58983,19951.0,0.1
477000,59112,19951.0,0.1
479000,59372,19944.0,0.1
480000,59500,19944.0,0.1
481000,59607,19944.0,0.1
483000,59874,19934.0,0.1
484000,60004,19934.0,0.1
486000,60268,19918.0,0.1
488000,60525,19885.0,0.1
489000,60641,19885.0,0.1
490000,60765,19885.0,0.1
498000,61683,19863.0,0.1
500000,61925,19857.0,0.1
501000,62050,19852.0,0.1
504000,62366,19850.0,0.1
507000,62782,19832.0,0.1
510000,63155,19821.0,0.1
515000,63684,19778.0,0.1
518000,64043,19774.0,0.1
519000,64150,19773.0,0.1
520000,64262,19772.0,0.1
521000,64374,19772.0,0.1
522000,64524,19761.0,0.1
523000,64657,19759.0,0.1
524000,64787,19752.0,0.1
526000,64995,19752.0,0.1
527000,65091,19748.0,0.1
534000,65882,19714.0,0.1
537000,66277,19709.0,0.1
538000,66418,19709.0,0.1
539000,66558,19709.0,0.1
544000,67152,19698.0,0.1
545000,67278,19689.0,0.1
546000,67380,19683.0,0.1
549000,67735,19651.0,0.1
550000,67865,19645.0,0.1
551000,67992,19644.0,0.1
552000,68100,19634.0,0.1
553000,68223,19634.0,0.1
554000,68341,19634.0,0.1
555000,68461,19631.0,0.1
556000,68580,19631.0,0.1
558000,68797,19621.0,0.1
560000,69046,19618.0,0.1
563000,69395,19618.0,0.1
564000,69527,19618.0,0.1
565000,69651,19617.0,0.1
567000,69938,19525.0,0.1
570000,70289,19523.0,0.1
573000,70663,19518.0,0.1
574000,70774,19512.0,0.1
575000,70859,19512.0,0.1
576000,70984,19493.0,0.1
578000,71211,19493.0,0.1
579000,71302,19491.0,0.1
581000,71546,19490.0,0.1
583000,71802,19487.0,0.1
585000,72044,19487.0,0.1
588000,72405,19476.0,0.1
589000,72529,19469.0,0.1
590000,72661,19468.0,0.1
591000,72806,19467.0,0.1
592000,72914,19467.0,0.1
593000,73035,19462.0,0.1
594000,73154,19462.0,0.1
597000,73518,19458.0,0.1
598000,73647,19456.0,0.1
600000,73882,19435.0,0.1
601000,73998,19431.0,0.1
602000,74107,19431.0,0.1
603000,74236,19410.0,0.1
605000,74480,19406.0,0.1
607000,74734,19406.0,0.1
608000,74865,19404.0,0.1
609000,74973,19404.0,0.1
610000,75078,19399.0,0.1
612000,75324,19389.0,0.1
613000,75462,19376.0,0.1
614000,75585,19376.0,0.1
618000,76121,19363.0,0.1
619000,76227,19362.0,0.1
621000,76443,19358.0,0.1
624000,76808,19357.0,0.1
625000,76910,19357.0,0.1
626000,77028,19357.0,0.1
627000,77151,19355.0,0.1
631000,77618,19340.0,0.1
632000,77760,19332.0,0.1
633000,77876,19327.0,0.1
634000,78003,19327.0,0.1
635000,78118,19326.0,0.1
636000,78247,19326.0,0.1
637000,78377,19317.0,0.1
638000,78478,19317.0,0.1
639000,78589,19317.0,0.1
645000,79323,19297.0,0.1
646000,79446,19292.0,0.1
647000,79574,19287.0,0.1
648000,79693,19287.0,0.1
649000,79816,19282.0,0.1
650000,79938,19282.0,0.1
651000,80072,19282.0,0.1
652000,80176,19277.0,0.1
653000,80319,19275.0,0.1
654000,80415,19275.0,0.1
655000,80554,19263.0,0.1
656000,80676,19263.0,0.1
657000,80773,19261.0,0.1
658000,80874,19261.0,0.1
659000,80996,19253.0,0.1
660000,81104,19253.0,0.1
661000,81199,19253.0,0.1
663000,81421,19253.0,0.1
664000,81547,19250.0,0.1
667000,81886,19238.0,0.1
669000,82117,19232.0,0.1
670000,82239,19232.0,0.1
671000,82341,19232.0,0.1
675000,82801,19218.0,0.1
678000,83121,19213.0,0.1
679000,83245,19213.0,0.1
680000,83363,19213.0,0.1
681000,83466,19213.0,0.1
682000,83582,19212.0,0.1
687000,84180,19174.0,0.1
688000,84288,19165.0,0.1
689000,84412,19165.0,0.1
690000,84535,19164.0,0.1
693000,84932,19156.0,0.1
694000,85033,19156.0,0.1
695000,85125,19151.0,0.1
699000,85608,19101.0,0.1
701000,85845,19099.0,0.1
703000,86120,19095.0,0.1
704000,86241,19095.0,0.1
705000,86339,19095.0,0.1
707000,86602,19042.0,0.1
708000,86733,19029.0,0.1
710000,86975,19019.0,0.1
712000,87225,19014.0,0.1
713000,87348,19014.0,0.1
714000,87453,19014.0,0.1
719000,88068,18987.0,0.1
720000,88200,18985.0,0.1
722000,88450,18985.0,0.1
725000,88808,18982.0,0.1
731000,89496,18967.0,0.1
733000,89718,18967.0,0.1
734000,89850,18958.0,0.1
735000,89977,18958.0,0.1
736000,90093,18958.0,0.1
737000,90202,18958.0,0.1
738000,90334,18958.0,0.1
740000,90568,18953.0,0.1
741000,90696,18953.0,0.1
742000,90823,18953.0,0.1
743000,90934,18953.0,0.1
744000,91047,18953.0,0.1
745000,91145,18953.0,0.1
746000,91269,18953.0,0.1
747000,91403,18948.0,0.1
748000,91513,18943.0,0.1
749000,91598,18943.0,0.1
750000,91727,18933.0,0.1
753000,92090,18927.0,0.1
754000,92181,18927.0,0.1
755000,92269,18927.0,0.1
756000,92386,18927.0,0.1
758000,92632,18927.0,0.1
759000,92749,18927.0,0.1
760000,92878,18922.0,0.1
761000,93007,18917.0,0.1
762000,93140,18917.0,0.1
763000,93247,18917.0,0.1
764000,93381,18917.0,0.1
765000,93521,18917.0,0.1
766000,93652,18917.0,0.1
767000,93777,18917.0,0.1
769000,94041,18917.0,0.1
770000,94178,18917.0,0.1
771000,94321,18912.0,0.1
772000,94462,18912.0,0.1
773000,94601,18912.0,0.1
774000,94725,18912.0,0.1
775000,94841,18912.0,0.1
776000,94948,18912.0,0.1
777000,95040,18912.0,0.1
778000,95158,18874.0,0.1
779000,95268,18869.0,0.1
780000,95387,18867.0,0.1
781000,95507,18867.0,0.1
782000,95618,18867.0,0.1
783000,95750,18862.0,0.1
786000,96100,18861.0,0.1
787000,96215,18861.0,0.1
788000,96306,18861.0,0.1
789000,96423,18861.0,0.1
790000,96536,18861.0,0.1
792000,96782,18861.0,0.1
794000,96985,18860.0,0.1
795000,97092,18860.0,0.1
796000,97195,18859.0,0.1
797000,97307,18859.0,0.1
800000,97674,18859.0,0.1
801000,97802,18859.0,0.1
804000,98176,18858.0,0.1
805000,98285,18858.0,0.1
808000,98643,18853.0,0.1
811000,98988,18853.0,0.1
812000,99118,18847.0,0.1
813000,99237,18847.0,0.1
815000,99468,18842.0,0.1
816000,99592,18842.0,0.1
817000,99712,18841.0,0.1
818000,99846,18841.0,0.1
819000,99954,18841.0,0.1
820000,100086,18841.0,0.1
821000,100202,18841.0,0.1
822000,100321,18841.0,0.1
823000,100447,18837.0,0.1
826000,100805,18831.0,0.1
827000,100917,18831.0,0.1
828000,101045,18820.0,0.1
834000,101766,18810.0,0.1
