Iteration,Time(ms),Cost,Temperature
4000,304,7837.0,4108.788009332289
6000,384,7157.0,3740.1413187192625
9000,483,6393.0,3271.068519870627
10000,522,9377.0,3121.1900359060646
13000,632,7864.0,2685.8757545884155
14000,673,7024.0,2556.411123953417
17000,774,7000.0,2250.827676449607
18000,806,7705.0,2157.598698512902
19000,841,7256.0,2058.3270361391137
20000,874,7767.0,1979.791605353774
21000,915,8765.0,1885.3041189184985
25000,1073,8444.0,1567.4967396702611
26000,1112,7378.0,1490.1508901676216
27000,1146,7239.0,1426.7158694368425
28000,1185,8713.0,1362.0254429042036
30000,1257,7262.0,1237.8402260064438
31000,1297,8036.0,1174.174641025497
34000,1431,7828.0,1016.1878686213075
35000,1472,7463.0,972.6373806437323
36000,1514,8642.0,930.1158011953426
39000,1642,7619.0,820.3268147185172
42000,1756,7701.0,709.3829799725179
45000,1868,8422.0,624.9609791857785
46000,1896,7292.0,597.2208299039257
47000,1922,7543.0,571.7402410455077
48000,1952,7424.0,549.4857160496019
49000,1982,6941.0,526.7787698851237
50000,2012,7356.0,504.9091685162531
51000,2046,6519.0,482.49776016454325
52000,2083,8194.0,461.5886209066186
53000,2117,7010.0,440.8795762027965
54000,2151,7095.0,422.53388433035667
56000,2212,6872.0,385.6248759118949
57000,2239,6840.0,367.22055237940975
58000,2270,6979.0,350.6751591899332
59000,2301,7032.0,332.9051858914146
63000,2440,7120.0,279.03825770094784
65000,2500,6485.0,254.00252209661892
66000,2543,6291.0,241.88000384963334
67000,2593,6468.0,231.79181534974015
68000,2637,6931.0,222.10216662621886
70000,2728,5769.0,204.30895036131162
73000,2847,6347.0,180.60767645125847
77000,2990,6586.0,153.2727386204767
80000,3106,6740.0,134.5603004918012
81000,3144,6183.0,128.8321319502401
85000,3281,6719.0,110.52067292014293
86000,3311,7251.0,106.36756323145633
91000,3490,6283.0,87.2860614921062
93000,3555,6276.0,80.53458847622335
101000,3834,5749.0,59.58308330695522
103000,3932,5627.0,55.788536344756466
107000,4100,5540.0,48.34975965538887
109000,4182,5575.0,45.058323380803195
110000,4225,5836.0,43.438923568887695
112000,4299,5727.0,40.59124915699205
114000,4378,5628.0,37.620484595546024
117000,4494,5643.0,33.39956095114254
119000,4575,5493.0,31.007807867735664
120000,4619,5481.0,29.67001186869866
123000,4737,5278.0,26.49699098870658
126000,4839,5373.0,23.755776419832134
128000,4897,5345.0,22.233994653903622
130000,4966,5317.0,20.635619366989147
132000,5041,5335.0,18.908552025104058
133000,5073,5288.0,18.2782643358151
134000,5106,5289.0,17.61253311792437
136000,5181,5296.0,16.487581437311334
137000,5219,5281.0,15.879128552116589
139000,5294,5140.0,14.602626166594376
