Iteration,Time(ms),Cost,Temperature
2000,672,56408.0,4492.604327851635
3000,905,55500.0,4312.123662749636
4000,1145,58488.0,4120.721386270978
5000,1349,56427.0,3941.3606906301984
10000,2437,53380.0,3137.1495652848753
13000,3076,54987.0,2709.616956379192
14000,3287,54266.0,2587.2744099699166
15000,3464,55603.0,2480.8540356223752
16000,3627,53633.0,2376.433228138861
18000,3703,53614.0,2163.6487434860974
19000,3736,54294.0,2081.719218180384
23000,3874,54458.0,1717.3535614718594
25000,3931,53945.0,1560.9267315332445
26000,3964,51632.0,1487.02470063413
28000,4063,51423.0,1361.2084319150392
29000,4098,52629.0,1303.5231224199806
30000,4126,52401.0,1256.0461836968152
32000,4188,52681.0,1156.3456173982297
33000,4210,53707.0,1112.447749734548
34000,4240,53940.0,1057.872961739981
35000,4278,54326.0,1008.2920422049854
37000,4358,53858.0,917.3677297390678
39000,4437,54726.0,843.4530213088165
40000,4471,54840.0,806.6597655440233
41000,4508,52388.0,771.0858530249197
44000,4616,54295.0,676.4734324304017
46000,4678,53342.0,623.4627964637779
48000,4737,52405.0,576.7363324344959
52000,4889,50470.0,484.0927127463126
54000,4954,51677.0,447.81157318629835
57000,5037,50090.0,392.15842867740525
58000,5064,50395.0,373.7785511302529
62000,5175,50254.0,309.96337711053144
63000,5208,51126.0,294.934019019195
64000,5239,51207.0,283.3689239441943
65000,5272,50815.0,271.5774977917749
66000,5303,49248.0,259.600857129542
72000,5483,48025.0,199.7830825450973
75000,5599,47345.0,175.287178732371
80000,5805,47115.0,139.71635189589398
82000,5864,46020.0,128.44619545145787
84000,5942,44236.0,117.30830668821025
85000,5972,44478.0,112.09013156276721
88000,6077,44350.0,97.53354189640866
93000,6240,43590.0,80.21307749716233
94000,6282,43168.0,76.65265881786003
95000,6327,43509.0,73.33090014862574
96000,6367,42837.0,70.35684001585011
98000,6453,42188.0,64.38467068334286
99000,6502,42062.0,61.526827656813786
100000,6539,41992.0,58.97249693722312
101000,6587,41574.0,56.253531506896245
102000,6628,41556.0,53.41898655766391
106000,6825,40064.0,45.040302754770046
108000,6901,39402.0,41.49004838148142
111000,7048,38072.0,36.073070050584654
115000,7226,37321.0,30.094352945610552
116000,7278,37185.0,28.752803174770644
120000,7464,36851.0,23.822389138783176
124000,7614,36166.0,20.063801539362814
127000,7755,35887.0,17.489669766276396
128000,7797,35781.0,16.684965632341022
129000,7832,35720.0,16.078873451079648
134000,8010,35652.0,12.844233702663946
135000,8056,35524.0,12.296230984420374
139000,8227,34914.0,10.201996697276263
145000,8485,34421.0,7.6942196321904905
146000,8532,34374.0,7.316022673275459
148000,8640,34169.0,6.6542921951801395
150000,8716,34154.0,6.028252387092815
151000,8741,34149.0,5.762981134328485
158000,9040,33687.0,4.181369639400525
159000,9093,33587.0,3.971867104824222
161000,9167,33475.0,3.639447619803912
162000,9206,33465.0,3.4453626834850333
163000,9255,33396.0,3.2711008576716303
165000,9342,33369.0,2.948573197927585
166000,9404,33342.0,2.790773064344022
169000,9514,33220.0,2.4232547655332413
173000,9677,33085.0,1.9638386843393711
175000,9772,32988.0,1.7765904678346323
176000,9814,32968.0,1.6975631555404227
179000,9939,32887.0,1.4568639401349586
180000,9972,32888.0,1.38705623398099
181000,10022,32746.0,1.3146638478475174
184000,10146,32539.0,1.1435918255844943
187000,10281,32424.0,0.9706064787158782
189000,10356,32371.0,0.8788516802912775
190000,10394,32355.0,0.8342336686919457
191000,10434,32186.0,0.7944985025789778
192000,10471,32117.0,0.7551440766715484
195000,10586,32021.0,0.6423288953303459
196000,10627,31966.0,0.6097797768092219
198000,10713,31919.0,0.5542373890406879
202000,10914,31834.0,0.4498358144207313
215000,11431,31663.0,0.22916652830146256
217000,11508,31396.0,0.2076271663361952
219000,11574,31321.0,0.18779275381278646
220000,11620,31264.0,0.1786335465205429
221000,11651,31239.0,0.1700060468462715
225000,11803,31087.0,0.13895135674787626
230000,12028,31060.0,0.10688043711510783
235000,12207,31001.0,0.1
237000,12285,30995.0,0.1
239000,12364,30847.0,0.1
241000,12438,30842.0,0.1
242000,12476,30842.0,0.1
243000,12507,30842.0,0.1
245000,12594,30824.0,0.1
249000,12763,30678.0,0.1
250000,12797,30672.0,0.1
251000,12832,30672.0,0.1
252000,12865,30660.0,0.1
254000,12949,30531.0,0.1
255000,12984,30526.0,0.1
257000,13069,30526.0,0.1
259000,13148,30406.0,0.1
260000,13189,30395.0,0.1
262000,13261,30379.0,0.1
263000,13293,30379.0,0.1
264000,13325,30379.0,0.1
266000,13394,30324.0,0.1
269000,13534,30208.0,0.1
271000,13616,30208.0,0.1
272000,13656,30207.0,0.1
277000,13835,30184.0,0.1
278000,13882,30174.0,0.1
279000,13920,30174.0,0.1
280000,13956,30174.0,0.1
282000,14033,30174.0,0.1
285000,14163,30103.0,0.1
287000,14239,30099.0,0.1
288000,14280,30099.0,0.1
289000,14323,30099.0,0.1
291000,14410,30098.0,0.1
292000,14447,30098.0,0.1
297000,14654,30078.0,0.1
298000,14690,30078.0,0.1
299000,14733,30078.0,0.1
300000,14766,30068.0,0.1
301000,14815,30068.0,0.1
302000,14849,30068.0,0.1
304000,14920,30068.0,0.1
309000,15105,30053.0,0.1
310000,15139,30023.0,0.1
311000,15171,30023.0,0.1
312000,15197,30023.0,0.1
315000,15291,29999.0,0.1
316000,15333,29993.0,0.1
317000,15368,29993.0,0.1
318000,15410,29993.0,0.1
322000,15563,29987.0,0.1
323000,15606,29987.0,0.1
325000,15687,29982.0,0.1
327000,15766,29951.0,0.1
328000,15810,29951.0,0.1
329000,15849,29944.0,0.1
332000,15977,29940.0,0.1
333000,16022,29940.0,0.1
334000,16065,29940.0,0.1
338000,16219,29930.0,0.1
339000,16264,29930.0,0.1
340000,16312,29907.0,0.1
341000,16355,29907.0,0.1
342000,16393,29907.0,0.1
346000,16562,29903.0,0.1
347000,16599,29903.0,0.1
351000,16764,29884.0,0.1
352000,16801,29884.0,0.1
354000,16877,29874.0,0.1
355000,16909,29874.0,0.1
356000,16946,29854.0,0.1
358000,17029,29838.0,0.1
359000,17069,29838.0,0.1
360000,17103,29838.0,0.1
361000,17132,29838.0,0.1
362000,17178,29836.0,0.1
365000,17279,29836.0,0.1
366000,17318,29836.0,0.1
369000,17448,29836.0,0.1
370000,17487,29836.0,0.1
372000,17560,29831.0,0.1
373000,17603,29831.0,0.1
374000,17644,29831.0,0.1
376000,17719,29831.0,0.1
379000,17826,29811.0,0.1
380000,17861,29811.0,0.1
381000,17912,29801.0,0.1
384000,18038,29801.0,0.1
385000,18074,29801.0,0.1
388000,18199,29801.0,0.1
395000,18489,29797.0,0.1
397000,18575,29797.0,0.1
398000,18619,29797.0,0.1
400000,18686,29797.0,0.1
401000,18724,29797.0,0.1
402000,18759,29797.0,0.1
403000,18803,29797.0,0.1
404000,18839,29797.0,0.1
405000,18884,29797.0,0.1
408000,19015,29796.0,0.1
410000,19102,29796.0,0.1
414000,19249,29796.0,0.1
415000,19288,29791.0,0.1
416000,19329,29783.0,0.1
418000,19399,29783.0,0.1
420000,19476,29783.0,0.1
421000,19514,29783.0,0.1
423000,19597,29783.0,0.1
424000,19641,29783.0,0.1
429000,19817,29773.0,0.1
431000,19892,29771.0,0.1
437000,20122,29771.0,0.1
438000,20157,29744.0,0.1
440000,20219,29744.0,0.1
445000,20400,29736.0,0.1
447000,20473,29731.0,0.1
448000,20518,29730.0,0.1
449000,20559,29730.0,0.1
450000,20608,29730.0,0.1
453000,20741,29730.0,0.1
454000,20783,29730.0,0.1
455000,20822,29730.0,0.1
460000,21024,29720.0,0.1
461000,21063,29720.0,0.1
462000,21102,29720.0,0.1
463000,21137,29720.0,0.1
464000,21172,29720.0,0.1
465000,21208,29710.0,0.1
468000,21328,29700.0,0.1
469000,21363,29688.0,0.1
472000,21476,29688.0,0.1
474000,21544,29688.0,0.1
475000,21580,29688.0,0.1
476000,21620,29688.0,0.1
477000,21650,29688.0,0.1
478000,21695,29688.0,0.1
481000,21793,29688.0,0.1
482000,21828,29688.0,0.1
483000,21868,29688.0,0.1
485000,21936,29688.0,0.1
486000,21979,29688.0,0.1
488000,22050,29688.0,0.1
490000,22124,29688.0,0.1
491000,22156,29688.0,0.1
493000,22217,29688.0,0.1
494000,22259,29688.0,0.1
496000,22332,29688.0,0.1
498000,22410,29688.0,0.1
499000,22445,29688.0,0.1
500000,22483,29688.0,0.1
501000,22515,29688.0,0.1
502000,22547,29688.0,0.1
505000,22653,29665.0,0.1
506000,22689,29665.0,0.1
508000,22767,29663.0,0.1
510000,22845,29663.0,0.1
513000,22982,29663.0,0.1
514000,23023,29663.0,0.1
516000,23099,29663.0,0.1
517000,23127,29663.0,0.1
518000,23154,29663.0,0.1
519000,23185,29663.0,0.1
520000,23215,29663.0,0.1
521000,23242,29663.0,0.1
522000,23273,29663.0,0.1
523000,23313,29663.0,0.1
524000,23350,29663.0,0.1
525000,23392,29663.0,0.1
526000,23422,29663.0,0.1
530000,23570,29643.0,0.1
531000,23601,29643.0,0.1
532000,23635,29633.0,0.1
533000,23676,29633.0,0.1
537000,23811,29633.0,0.1
538000,23853,29633.0,0.1
542000,23995,29633.0,0.1
543000,24034,29633.0,0.1
546000,24123,29632.0,0.1
548000,24178,29632.0,0.1
549000,24211,29632.0,0.1
551000,24294,29632.0,0.1
552000,24343,29632.0,0.1
554000,24424,29632.0,0.1
555000,24453,29632.0,0.1
557000,24524,29627.0,0.1
559000,24593,29627.0,0.1
560000,24627,29627.0,0.1
563000,24732,29627.0,0.1
566000,24848,29627.0,0.1
567000,24883,29627.0,0.1
570000,25003,29627.0,0.1
571000,25050,29627.0,0.1
574000,25176,29617.0,0.1
575000,25213,29617.0,0.1
577000,25295,29617.0,0.1
578000,25338,29597.0,0.1
581000,25451,29597.0,0.1
582000,25499,29587.0,0.1
585000,25617,29587.0,0.1
588000,25735,29587.0,0.1
589000,25769,29587.0,0.1
590000,25810,29587.0,0.1
592000,25907,29587.0,0.1
594000,25990,29587.0,0.1
595000,26025,29587.0,0.1
596000,26069,29585.0,0.1
598000,26139,29585.0,0.1
600000,26214,29585.0,0.1
601000,26257,29585.0,0.1
602000,26291,29585.0,0.1
603000,26330,29585.0,0.1
605000,26402,29580.0,0.1
607000,26468,29580.0,0.1
611000,26620,29580.0,0.1
616000,26781,29578.0,0.1
617000,26815,29578.0,0.1
619000,26884,29578.0,0.1
620000,26920,29578.0,0.1
622000,27012,29557.0,0.1
624000,27100,29557.0,0.1
625000,27142,29557.0,0.1
626000,27183,29557.0,0.1
628000,27268,29557.0,0.1
630000,27329,29557.0,0.1
631000,27361,29557.0,0.1
633000,27437,29557.0,0.1
636000,27561,29557.0,0.1
639000,27685,29557.0,0.1
643000,27823,29557.0,0.1
644000,27852,29557.0,0.1
646000,27930,29557.0,0.1
650000,28087,29557.0,0.1
651000,28130,29557.0,0.1
654000,28246,29540.0,0.1
656000,28329,29540.0,0.1
659000,28461,29540.0,0.1
661000,28524,29540.0,0.1
664000,28649,29535.0,0.1
669000,28855,29519.0,0.1
670000,28899,29519.0,0.1
672000,28978,29519.0,0.1
673000,29017,29509.0,0.1
674000,29056,29509.0,0.1
675000,29094,29507.0,0.1
676000,29134,29507.0,0.1
677000,29177,29507.0,0.1
680000,29293,29507.0,0.1
