iteration,time_ms,violations,status
0,0,24,INITIAL
1,54,46847,NO_IMPROVEMENT
501,1602,15,NO_IMPROVEMENT
1001,2062,13,NO_IMPROVEMENT
1501,2656,11,NO_IMPROVEMENT
2001,3194,16214,NO_IMPROVEMENT
2501,3444,9,NO_IMPROVEMENT
3001,3718,14407,NO_IMPROVEMENT
3501,4101,5,NO_IMPROVEMENT
4001,4494,37806,NO_IMPROVEMENT
4501,5868,9,NO_IMPROVEMENT
5001,6734,10,NO_IMPROVEMENT
5501,7091,6,NO_IMPROVEMENT
6001,8044,3604,NO_IMPROVEMENT
6501,8502,13,NO_IMPROVEMENT
7001,9323,8,NO_IMPROVEMENT
7501,10268,7,NO_IMPROVEMENT
8001,11310,9,NO_IMPROVEMENT
8501,12346,8,NO_IMPROVEMENT
9001,13352,3610,NO_IMPROVEMENT
9501,14086,7,NO_IMPROVEMENT
10001,14909,13,NO_IMPROVEMENT
10501,15710,5415,NO_IMPROVEMENT
11001,16321,3619,NO_IMPROVEMENT
11501,16573,23411,NO_IMPROVEMENT
12001,16850,8,NO_IMPROVEMENT
12501,17106,30619,NO_IMPROVEMENT
13001,17532,12620,NO_IMPROVEMENT
13501,17854,9010,NO_IMPROVEMENT
14001,18156,43207,NO_IMPROVEMENT
14501,18682,21612,NO_IMPROVEMENT
15001,19306,9,NO_IMPROVEMENT
15501,19699,13,NO_IMPROVEMENT
16001,19968,3612,NO_IMPROVEMENT
16501,20189,21606,NO_IMPROVEMENT
17001,20423,23412,NO_IMPROVEMENT
17501,20644,7,NO_IMPROVEMENT
18001,20845,10,NO_IMPROVEMENT
18501,21039,6,NO_IMPROVEMENT
19001,21243,28809,NO_IMPROVEMENT
19501,21457,5,NO_IMPROVEMENT
20001,21768,8,NO_IMPROVEMENT
20501,22218,15,NO_IMPROVEMENT
21001,22562,5,NO_IMPROVEMENT
21501,22815,6,NO_IMPROVEMENT
22001,23068,9,NO_IMPROVEMENT
22501,23800,10,NO_IMPROVEMENT
23001,24764,14406,NO_IMPROVEMENT
23501,25054,6,NO_IMPROVEMENT
24001,25259,32408,NO_IMPROVEMENT
24501,25536,10,NO_IMPROVEMENT
25001,25846,15,NO_IMPROVEMENT
25501,26099,10,NO_IMPROVEMENT
26001,26308,19808,NO_IMPROVEMENT
26501,26642,19807,NO_IMPROVEMENT
27001,26911,21611,NO_IMPROVEMENT
27501,27164,10,NO_IMPROVEMENT
28001,27400,19807,NO_IMPROVEMENT
28501,27667,14,NO_IMPROVEMENT
29001,27893,19808,NO_IMPROVEMENT
29501,28107,6,NO_IMPROVEMENT
30001,28440,21614,NO_IMPROVEMENT
30501,28696,3612,NO_IMPROVEMENT
31001,29040,36013,NO_IMPROVEMENT
31501,29262,3612,NO_IMPROVEMENT
32001,29489,12,NO_IMPROVEMENT
32501,29708,12,NO_IMPROVEMENT
33001,29967,30606,NO_IMPROVEMENT
33501,30248,36015,NO_IMPROVEMENT
34001,30523,63005,NO_IMPROVEMENT
34501,30772,7208,NO_IMPROVEMENT
35001,31070,14408,NO_IMPROVEMENT
35501,31355,32415,NO_IMPROVEMENT
36001,31612,5,NO_IMPROVEMENT
36501,31888,7,NO_IMPROVEMENT
37001,32479,45004,NO_IMPROVEMENT
37501,32714,2,NO_IMPROVEMENT
38001,33006,2,NO_IMPROVEMENT
38501,33231,6,NO_IMPROVEMENT
39001,33454,8,NO_IMPROVEMENT
39501,33722,5,NO_IMPROVEMENT
40001,33984,10,NO_IMPROVEMENT
40501,34181,10,NO_IMPROVEMENT
41001,34375,12,NO_IMPROVEMENT
41501,34612,9011,NO_IMPROVEMENT
42001,34808,5,NO_IMPROVEMENT
42501,35009,6,NO_IMPROVEMENT
43001,35200,6,NO_IMPROVEMENT
43501,35433,13,NO_IMPROVEMENT
44001,35640,6,NO_IMPROVEMENT
44501,35850,7,NO_IMPROVEMENT
45001,36097,12608,NO_IMPROVEMENT
45501,36332,16203,NO_IMPROVEMENT
46001,36590,4,NO_IMPROVEMENT
46501,36790,7,NO_IMPROVEMENT
47001,37068,12,NO_IMPROVEMENT
47501,37318,11,NO_IMPROVEMENT
48001,37531,10,NO_IMPROVEMENT
48501,37762,10812,NO_IMPROVEMENT
49001,38015,11,NO_IMPROVEMENT
49501,38207,5,NO_IMPROVEMENT
50001,38410,1815,NO_IMPROVEMENT
50501,39071,14414,NO_IMPROVEMENT
51001,39406,13,NO_IMPROVEMENT
51501,39608,5,NO_IMPROVEMENT
52001,39845,7,NO_IMPROVEMENT
52501,40061,10,NO_IMPROVEMENT
53001,40460,10,NO_IMPROVEMENT
53501,40964,15,NO_IMPROVEMENT
54001,41188,3,NO_IMPROVEMENT
54500,41443,0,FINAL
