iteration,time_ms,violations,status
0,0,27,INITIAL
1,59,45044,NO_IMPROVEMENT
501,999,14,NO_IMPROVEMENT
1001,1573,41413,NO_IMPROVEMENT
1501,1999,10,NO_IMPROVEMENT
2001,2418,14,NO_IMPROVEMENT
2501,3020,10825,NO_IMPROVEMENT
3001,3393,3,NO_IMPROVEMENT
3501,4176,10,NO_IMPROVEMENT
4001,4664,9,NO_IMPROVEMENT
4501,4957,9,NO_IMPROVEMENT
5001,5368,10808,NO_IMPROVEMENT
5501,5865,4,NO_IMPROVEMENT
6001,6167,10,NO_IMPROVEMENT
6501,6563,14412,NO_IMPROVEMENT
7001,6779,8,NO_IMPROVEMENT
7501,7370,7,NO_IMPROVEMENT
8001,8073,8,NO_IMPROVEMENT
8501,8679,19809,NO_IMPROVEMENT
9001,9156,9,NO_IMPROVEMENT
9501,9640,13,NO_IMPROVEMENT
10001,10277,4,NO_IMPROVEMENT
10501,11204,8,NO_IMPROVEMENT
11001,11899,7210,NO_IMPROVEMENT
11501,12550,7,NO_IMPROVEMENT
12001,12997,9,NO_IMPROVEMENT
12501,13223,12,NO_IMPROVEMENT
13001,13557,9011,NO_IMPROVEMENT
13501,13817,5,NO_IMPROVEMENT
14001,14159,10809,NO_IMPROVEMENT
14501,14660,9,NO_IMPROVEMENT
15001,15009,8,NO_IMPROVEMENT
15501,15462,14409,NO_IMPROVEMENT
16001,15815,10,NO_IMPROVEMENT
16501,16049,7,NO_IMPROVEMENT
17001,16251,9,NO_IMPROVEMENT
17501,16453,10,NO_IMPROVEMENT
18001,16672,11,NO_IMPROVEMENT
18501,17006,14,NO_IMPROVEMENT
19001,17454,11,NO_IMPROVEMENT
19501,17719,6,NO_IMPROVEMENT
20001,17998,12,NO_IMPROVEMENT
20501,18451,21611,NO_IMPROVEMENT
21001,18872,16,NO_IMPROVEMENT
21501,19405,11,NO_IMPROVEMENT
22001,19993,16,NO_IMPROVEMENT
22501,20285,18016,NO_IMPROVEMENT
23001,21021,5,NO_IMPROVEMENT
23501,21228,7,NO_IMPROVEMENT
24001,21451,8,NO_IMPROVEMENT
24501,21867,14,NO_IMPROVEMENT
25001,23175,4,NO_IMPROVEMENT
25501,23604,7208,NO_IMPROVEMENT
26001,24152,37809,NO_IMPROVEMENT
26501,24506,37803,NO_IMPROVEMENT
27001,24718,3,NO_IMPROVEMENT
27501,24978,5,NO_IMPROVEMENT
28001,26074,6,NO_IMPROVEMENT
28501,27094,8,NO_IMPROVEMENT
29001,28133,10819,NO_IMPROVEMENT
29501,28952,12,NO_IMPROVEMENT
30001,29243,12610,NO_IMPROVEMENT
30501,29529,5407,NO_IMPROVEMENT
31001,30090,7,NO_IMPROVEMENT
31501,30499,39612,NO_IMPROVEMENT
32001,30843,54010,NO_IMPROVEMENT
32501,31129,18013,NO_IMPROVEMENT
33001,31372,37809,NO_IMPROVEMENT
33501,31652,6,NO_IMPROVEMENT
34001,31842,3,NO_IMPROVEMENT
34501,32051,7,NO_IMPROVEMENT
35001,32299,4,NO_IMPROVEMENT
35501,32668,27007,NO_IMPROVEMENT
36001,32881,9007,NO_IMPROVEMENT
36501,33267,8,NO_IMPROVEMENT
37001,33497,3609,NO_IMPROVEMENT
37501,33927,9,NO_IMPROVEMENT
38001,34367,19812,NO_IMPROVEMENT
38501,35129,25210,NO_IMPROVEMENT
39001,35702,7,NO_IMPROVEMENT
39501,36117,6,NO_IMPROVEMENT
40001,36390,13,NO_IMPROVEMENT
