iteration,time_ms,violations,status
0,0,13,INITIAL
1,32,11,NO_IMPROVEMENT
501,824,8,NO_IMPROVEMENT
1001,1154,7,NO_IMPROVEMENT
1501,1365,7208,NO_IMPROVEMENT
2001,1555,8,NO_IMPROVEMENT
2501,1700,8,NO_IMPROVEMENT
3001,1850,11,NO_IMPROVEMENT
3501,2004,13,NO_IMPROVEMENT
4001,2140,12,NO_IMPROVEMENT
4501,2300,10,NO_IMPROVEMENT
5001,2437,8,NO_IMPROVEMENT
5501,2546,7,NO_IMPROVEMENT
6001,2643,7206,NO_IMPROVEMENT
6501,2716,4,NO_IMPROVEMENT
7001,2804,4,NO_IMPROVEMENT
7501,2885,3,NO_IMPROVEMENT
8001,2991,4,NO_IMPROVEMENT
8501,3082,5,NO_IMPROVEMENT
9001,3156,5,NO_IMPROVEMENT
9501,3253,5,NO_IMPROVEMENT
10001,3362,6,NO_IMPROVEMENT
10501,3444,10,NO_IMPROVEMENT
11001,3555,17,NO_IMPROVEMENT
11501,3697,7,NO_IMPROVEMENT
12001,3777,7,NO_IMPROVEMENT
12501,3854,7,NO_IMPROVEMENT
13001,3942,7,NO_IMPROVEMENT
13501,4048,6,NO_IMPROVEMENT
14001,4142,18011,NO_IMPROVEMENT
14501,4225,6,NO_IMPROVEMENT
15001,4329,8,NO_IMPROVEMENT
15501,4420,8,NO_IMPROVEMENT
16001,4528,8,NO_IMPROVEMENT
16501,4639,7,NO_IMPROVEMENT
17001,4725,5415,NO_IMPROVEMENT
17501,4823,8,NO_IMPROVEMENT
18001,4915,13,NO_IMPROVEMENT
18501,5000,7,NO_IMPROVEMENT
19001,5076,1808,NO_IMPROVEMENT
19501,5180,7,NO_IMPROVEMENT
20001,5260,6,NO_IMPROVEMENT
20501,5350,12,NO_IMPROVEMENT
21001,5427,6,NO_IMPROVEMENT
21501,5506,6,NO_IMPROVEMENT
22001,5598,7,NO_IMPROVEMENT
22501,5678,8,NO_IMPROVEMENT
22999,5774,0,FINAL
