iteration,time_ms,violations,status
0,0,22,INITIAL
1,32,15,NO_IMPROVEMENT
501,700,118809,NO_IMPROVEMENT
1001,1089,66609,NO_IMPROVEMENT
1501,1487,72009,NO_IMPROVEMENT
2001,1817,81011,NO_IMPROVEMENT
2501,2134,109814,NO_IMPROVEMENT
3001,2466,43211,NO_IMPROVEMENT
3501,2816,135010,NO_IMPROVEMENT
4001,3159,79210,NO_IMPROVEMENT
4501,3529,93616,NO_IMPROVEMENT
5001,3881,106213,NO_IMPROVEMENT
5501,4246,88211,NO_IMPROVEMENT
6001,4570,66612,NO_IMPROVEMENT
6501,4942,82814,NO_IMPROVEMENT
7001,5263,82813,NO_IMPROVEMENT
7501,5609,86413,NO_IMPROVEMENT
8001,5934,82813,NO_IMPROVEMENT
8501,6243,97211,NO_IMPROVEMENT
9001,6541,88211,NO_IMPROVEMENT
9501,6864,99012,NO_IMPROVEMENT
10001,7181,106212,NO_IMPROVEMENT
10501,7488,64809,NO_IMPROVEMENT
11001,7788,48608,NO_IMPROVEMENT
11501,8105,86408,NO_IMPROVEMENT
12001,8452,72008,NO_IMPROVEMENT
12501,8804,135008,NO_IMPROVEMENT
13001,9149,63009,NO_IMPROVEMENT
13501,9498,102608,NO_IMPROVEMENT
14001,9853,97208,NO_IMPROVEMENT
14501,10218,120608,NO_IMPROVEMENT
15001,10582,140408,NO_IMPROVEMENT
15501,10938,122406,NO_IMPROVEMENT
16001,11309,120607,NO_IMPROVEMENT
16501,11646,91806,NO_IMPROVEMENT
17001,11963,142206,NO_IMPROVEMENT
17501,12318,100806,NO_IMPROVEMENT
18001,12662,90007,NO_IMPROVEMENT
18501,13010,48606,NO_IMPROVEMENT
19001,13311,18008,NO_IMPROVEMENT
19501,13634,82809,NO_IMPROVEMENT
20001,13931,90009,NO_IMPROVEMENT
20501,14263,77411,NO_IMPROVEMENT
21001,14611,55808,NO_IMPROVEMENT
21501,14949,91808,NO_IMPROVEMENT
22001,15299,88206,NO_IMPROVEMENT
22501,15624,46806,NO_IMPROVEMENT
23001,15945,127815,NO_IMPROVEMENT
23501,16272,91810,NO_IMPROVEMENT
24001,16595,90011,NO_IMPROVEMENT
24501,16911,90010,NO_IMPROVEMENT
25001,17232,81010,NO_IMPROVEMENT
25501,17520,68410,NO_IMPROVEMENT
26001,17846,72006,NO_IMPROVEMENT
26501,18190,41406,NO_IMPROVEMENT
27001,18488,46807,NO_IMPROVEMENT
27501,18782,73806,NO_IMPROVEMENT
28001,19090,59410,NO_IMPROVEMENT
28501,19396,82806,NO_IMPROVEMENT
29001,19699,75606,NO_IMPROVEMENT
29501,19994,79206,NO_IMPROVEMENT
30001,20300,68406,NO_IMPROVEMENT
30501,20612,41407,NO_IMPROVEMENT
31001,20918,81006,NO_IMPROVEMENT
31501,21228,59406,NO_IMPROVEMENT
32001,21529,59407,NO_IMPROVEMENT
32501,21820,23410,NO_IMPROVEMENT
33001,22104,45011,NO_IMPROVEMENT
33501,22390,79210,NO_IMPROVEMENT
34001,22720,82811,NO_IMPROVEMENT
34501,23021,63014,NO_IMPROVEMENT
35001,23359,75611,NO_IMPROVEMENT
35501,23678,61212,NO_IMPROVEMENT
36001,23980,118811,NO_IMPROVEMENT
36501,24314,77411,NO_IMPROVEMENT
37001,24646,102611,NO_IMPROVEMENT
37501,24959,82809,NO_IMPROVEMENT
38001,25265,88210,NO_IMPROVEMENT
38501,25555,66609,NO_IMPROVEMENT
39001,25856,100816,NO_IMPROVEMENT
39501,26157,52209,NO_IMPROVEMENT
40001,26475,91810,NO_IMPROVEMENT
