iteration,time_ms,violations,status
0,0,16,INITIAL
1,37,12,NO_IMPROVEMENT
501,1058,25213,NO_IMPROVEMENT
1001,1624,55809,NO_IMPROVEMENT
1501,2153,120606,NO_IMPROVEMENT
2001,2688,115208,NO_IMPROVEMENT
2501,3066,86410,NO_IMPROVEMENT
3001,3458,109806,NO_IMPROVEMENT
3501,3925,90006,NO_IMPROVEMENT
4001,4330,97203,NO_IMPROVEMENT
4501,4713,81003,NO_IMPROVEMENT
5001,5077,86403,NO_IMPROVEMENT
5501,5436,77401,NO_IMPROVEMENT
6001,5783,117004,NO_IMPROVEMENT
6501,6151,88201,NO_IMPROVEMENT
7001,6529,108001,NO_IMPROVEMENT
7501,6932,102601,NO_IMPROVEMENT
8001,7288,124203,NO_IMPROVEMENT
8501,7670,129603,NO_IMPROVEMENT
9001,8041,126001,NO_IMPROVEMENT
9501,8411,104402,NO_IMPROVEMENT
10001,8753,82801,NO_IMPROVEMENT
10501,9113,162001,NO_IMPROVEMENT
11001,9454,97201,NO_IMPROVEMENT
11501,9813,90001,NO_IMPROVEMENT
12001,10156,102601,NO_IMPROVEMENT
12501,10481,97205,NO_IMPROVEMENT
13001,10831,111606,NO_IMPROVEMENT
13501,11195,70204,NO_IMPROVEMENT
14001,11589,95404,NO_IMPROVEMENT
14501,12008,106206,NO_IMPROVEMENT
15001,12354,86410,NO_IMPROVEMENT
15501,12715,118808,NO_IMPROVEMENT
16001,13081,118807,NO_IMPROVEMENT
16501,13472,97208,NO_IMPROVEMENT
17001,13822,108007,NO_IMPROVEMENT
17501,14153,81008,NO_IMPROVEMENT
18001,14541,91811,NO_IMPROVEMENT
18501,14920,66607,NO_IMPROVEMENT
19001,15238,91803,NO_IMPROVEMENT
19501,15581,111602,NO_IMPROVEMENT
20001,15933,102602,NO_IMPROVEMENT
20501,16250,86402,NO_IMPROVEMENT
21001,16631,108003,NO_IMPROVEMENT
21501,16994,100805,NO_IMPROVEMENT
22001,17313,99005,NO_IMPROVEMENT
22501,17665,138605,NO_IMPROVEMENT
23001,18019,108005,NO_IMPROVEMENT
23501,18370,64805,NO_IMPROVEMENT
24001,18706,73805,NO_IMPROVEMENT
24501,19025,79202,NO_IMPROVEMENT
25001,19386,79202,NO_IMPROVEMENT
25501,19705,90002,NO_IMPROVEMENT
26001,20102,86400,NO_IMPROVEMENT
26501,20582,48602,NO_IMPROVEMENT
27001,20934,55802,NO_IMPROVEMENT
27501,21275,46804,NO_IMPROVEMENT
28001,21643,72002,NO_IMPROVEMENT
28501,22018,106202,NO_IMPROVEMENT
29001,22379,108002,NO_IMPROVEMENT
29501,22734,104403,NO_IMPROVEMENT
30001,23078,131403,NO_IMPROVEMENT
30501,23439,68402,NO_IMPROVEMENT
31001,23821,54000,NO_IMPROVEMENT
31501,24189,59400,NO_IMPROVEMENT
32001,24626,54000,NO_IMPROVEMENT
32501,25065,81004,NO_IMPROVEMENT
33001,25533,54000,NO_IMPROVEMENT
33501,26005,131401,NO_IMPROVEMENT
34001,26432,104400,NO_IMPROVEMENT
34501,26807,70200,NO_IMPROVEMENT
35001,27173,122400,NO_IMPROVEMENT
35501,27597,115200,NO_IMPROVEMENT
36001,27961,84600,NO_IMPROVEMENT
36501,28370,108000,NO_IMPROVEMENT
37001,28783,102600,NO_IMPROVEMENT
37501,29163,63000,NO_IMPROVEMENT
38001,29606,113401,NO_IMPROVEMENT
38501,30071,90000,NO_IMPROVEMENT
39001,30530,91800,NO_IMPROVEMENT
39501,30966,86401,NO_IMPROVEMENT
40001,31425,115201,NO_IMPROVEMENT
40501,31857,84600,NO_IMPROVEMENT
41001,32342,115200,NO_IMPROVEMENT
41501,32808,63000,NO_IMPROVEMENT
42001,33181,70200,NO_IMPROVEMENT
42501,33533,86403,NO_IMPROVEMENT
43001,33883,73801,NO_IMPROVEMENT
43501,34251,61205,NO_IMPROVEMENT
44001,34586,75603,NO_IMPROVEMENT
44501,34966,93603,NO_IMPROVEMENT
45001,35351,108003,NO_IMPROVEMENT
45501,35779,77405,NO_IMPROVEMENT
46001,36219,95404,NO_IMPROVEMENT
46501,36650,109804,NO_IMPROVEMENT
47001,37018,52203,NO_IMPROVEMENT
47501,37402,45003,NO_IMPROVEMENT
48001,37797,73803,NO_IMPROVEMENT
48501,38102,68403,NO_IMPROVEMENT
49001,38411,72003,NO_IMPROVEMENT
