iteration,time_ms,violations,status
0,0,9,INITIAL
1,46,8,NO_IMPROVEMENT
501,874,75607,NO_IMPROVEMENT
1001,1490,68407,NO_IMPROVEMENT
1501,1905,108008,NO_IMPROVEMENT
2001,2314,120605,NO_IMPROVEMENT
2501,2863,99008,NO_IMPROVEMENT
3001,3284,108006,NO_IMPROVEMENT
3501,3672,99007,NO_IMPROVEMENT
4001,4049,82807,NO_IMPROVEMENT
4501,4402,63010,NO_IMPROVEMENT
5001,4727,57608,NO_IMPROVEMENT
5501,5090,77407,NO_IMPROVEMENT
6001,5500,79207,NO_IMPROVEMENT
6501,5872,84609,NO_IMPROVEMENT
7001,6259,124210,NO_IMPROVEMENT
7501,6616,86408,NO_IMPROVEMENT
8001,6939,99009,NO_IMPROVEMENT
8501,7292,77408,NO_IMPROVEMENT
9001,7666,131408,NO_IMPROVEMENT
9501,8038,82809,NO_IMPROVEMENT
10001,8396,59408,NO_IMPROVEMENT
10501,8757,99009,NO_IMPROVEMENT
11001,9122,113406,NO_IMPROVEMENT
11501,9481,81002,NO_IMPROVEMENT
12001,9869,100804,NO_IMPROVEMENT
12501,10200,81009,NO_IMPROVEMENT
13001,10501,73804,NO_IMPROVEMENT
13501,10859,77404,NO_IMPROVEMENT
14001,11208,113409,NO_IMPROVEMENT
14501,11577,129611,NO_IMPROVEMENT
15001,11918,84609,NO_IMPROVEMENT
15501,12320,108009,NO_IMPROVEMENT
16001,12840,86409,NO_IMPROVEMENT
16501,13287,84609,NO_IMPROVEMENT
17001,13620,131409,NO_IMPROVEMENT
17501,13955,100808,NO_IMPROVEMENT
18001,14307,84608,NO_IMPROVEMENT
18501,14660,100810,NO_IMPROVEMENT
19001,15111,106206,NO_IMPROVEMENT
19501,15447,104407,NO_IMPROVEMENT
20001,15822,93607,NO_IMPROVEMENT
20501,16230,102607,NO_IMPROVEMENT
21001,16607,70208,NO_IMPROVEMENT
21501,16947,115207,NO_IMPROVEMENT
22001,17284,91807,NO_IMPROVEMENT
22501,17615,102608,NO_IMPROVEMENT
23001,17931,86407,NO_IMPROVEMENT
