iteration,time_ms,violations,status
0,0,14,INITIAL
1,52,43246,NO_IMPROVEMENT
501,2047,10,NO_IMPROVEMENT
1001,2569,8,NO_IMPROVEMENT
1501,2860,3609,NO_IMPROVEMENT
2001,3281,1808,NO_IMPROVEMENT
2501,3953,2,NO_IMPROVEMENT
3001,4761,5413,NO_IMPROVEMENT
3501,5048,16207,NO_IMPROVEMENT
4001,5469,34206,NO_IMPROVEMENT
4501,5829,18009,NO_IMPROVEMENT
5001,6053,8,NO_IMPROVEMENT
5501,6265,1809,NO_IMPROVEMENT
6001,6476,10809,NO_IMPROVEMENT
6501,6764,3,NO_IMPROVEMENT
7001,7434,12606,NO_IMPROVEMENT
7501,8242,10,NO_IMPROVEMENT
8001,8467,7,NO_IMPROVEMENT
8501,8724,4,NO_IMPROVEMENT
9001,9705,3,NO_IMPROVEMENT
9501,10023,25206,NO_IMPROVEMENT
10001,10236,7,NO_IMPROVEMENT
10501,10506,14,NO_IMPROVEMENT
11001,10727,12,NO_IMPROVEMENT
11501,11106,3,NO_IMPROVEMENT
12001,11931,5,NO_IMPROVEMENT
12501,12739,19811,NO_IMPROVEMENT
13001,13012,23404,NO_IMPROVEMENT
13501,13326,28805,NO_IMPROVEMENT
14001,13601,23407,NO_IMPROVEMENT
14501,13867,5,NO_IMPROVEMENT
15001,14077,9,NO_IMPROVEMENT
15501,14289,3,NO_IMPROVEMENT
16001,14510,2,NO_IMPROVEMENT
16501,14809,7,NO_IMPROVEMENT
17001,15101,1,NO_IMPROVEMENT
17501,15344,10804,NO_IMPROVEMENT
18001,15558,6,NO_IMPROVEMENT
18501,15769,10,NO_IMPROVEMENT
19001,16319,3,NO_IMPROVEMENT
19501,16549,3,NO_IMPROVEMENT
20001,16893,14,NO_IMPROVEMENT
20501,17192,9,NO_IMPROVEMENT
21001,17505,9,NO_IMPROVEMENT
21501,17733,14408,NO_IMPROVEMENT
22001,17967,21613,NO_IMPROVEMENT
22501,18291,9012,NO_IMPROVEMENT
23001,18523,6,NO_IMPROVEMENT
23501,18740,5,NO_IMPROVEMENT
24001,18988,10,NO_IMPROVEMENT
24501,19303,19809,NO_IMPROVEMENT
25001,19824,7207,NO_IMPROVEMENT
25501,20344,6,NO_IMPROVEMENT
26001,20937,11,NO_IMPROVEMENT
26501,21298,7,NO_IMPROVEMENT
27001,21503,9,NO_IMPROVEMENT
27501,21773,9,NO_IMPROVEMENT
28001,22069,11,NO_IMPROVEMENT
28501,22286,12,NO_IMPROVEMENT
29001,22513,7,NO_IMPROVEMENT
29501,22942,12,NO_IMPROVEMENT
30001,23273,12,NO_IMPROVEMENT
30501,23512,11,NO_IMPROVEMENT
31001,23832,7,NO_IMPROVEMENT
31501,24319,10817,NO_IMPROVEMENT
32001,24848,5,NO_IMPROVEMENT
32501,25308,6,NO_IMPROVEMENT
33001,25526,25210,NO_IMPROVEMENT
33501,25796,7211,NO_IMPROVEMENT
34001,26221,7,NO_IMPROVEMENT
34501,26565,7,NO_IMPROVEMENT
35001,26789,7,NO_IMPROVEMENT
35501,27107,11,NO_IMPROVEMENT
36001,27335,10,NO_IMPROVEMENT
36501,27620,9008,NO_IMPROVEMENT
37001,27835,10807,NO_IMPROVEMENT
37501,28186,3606,NO_IMPROVEMENT
38001,28408,9,NO_IMPROVEMENT
38501,28617,9,NO_IMPROVEMENT
39001,28819,8,NO_IMPROVEMENT
39501,29014,4,NO_IMPROVEMENT
40001,29206,8,NO_IMPROVEMENT
40501,29458,10,NO_IMPROVEMENT
41001,29669,11,NO_IMPROVEMENT
41501,29890,13,NO_IMPROVEMENT
42001,30440,41408,NO_IMPROVEMENT
42501,30680,4,NO_IMPROVEMENT
43001,30917,14,NO_IMPROVEMENT
43501,31496,15,NO_IMPROVEMENT
44001,32204,8,NO_IMPROVEMENT
44501,32665,6,NO_IMPROVEMENT
45001,32886,10805,NO_IMPROVEMENT
45501,33144,7208,NO_IMPROVEMENT
46001,33380,5,NO_IMPROVEMENT
46501,34194,3,NO_IMPROVEMENT
47001,34408,54007,NO_IMPROVEMENT
47501,34653,6,NO_IMPROVEMENT
48001,34901,5,NO_IMPROVEMENT
48501,35124,15,NO_IMPROVEMENT
49001,35377,5412,NO_IMPROVEMENT
49501,35716,3616,NO_IMPROVEMENT
50001,36085,18019,NO_IMPROVEMENT
50501,36391,9,NO_IMPROVEMENT
51001,36658,8,NO_IMPROVEMENT
51501,37021,15,NO_IMPROVEMENT
52001,37519,7206,NO_IMPROVEMENT
52501,37750,8,NO_IMPROVEMENT
53001,37956,7,NO_IMPROVEMENT
53501,38217,6,NO_IMPROVEMENT
54001,38428,6,NO_IMPROVEMENT
54501,38853,7212,NO_IMPROVEMENT
55001,39088,11,NO_IMPROVEMENT
55167,39167,0,FINAL
