iteration,time_ms,violations,status
0,0,3,INITIAL
1,11,3,NO_IMPROVEMENT
501,358,1,NO_IMPROVEMENT
1001,499,1,NO_IMPROVEMENT
1501,1809,3,NO_IMPROVEMENT
2001,2637,6,NO_IMPROVEMENT
2501,3122,7,NO_IMPROVEMENT
3001,3349,4,NO_IMPROVEMENT
3501,3494,6,NO_IMPROVEMENT
4001,3574,5,NO_IMPROVEMENT
4501,3703,4,NO_IMPROVEMENT
5001,4150,4,NO_IMPROVEMENT
5501,4534,4,NO_IMPROVEMENT
6001,4866,4,NO_IMPROVEMENT
6501,5230,6,NO_IMPROVEMENT
7001,5422,7,NO_IMPROVEMENT
7501,5603,7,NO_IMPROVEMENT
8001,5807,6,NO_IMPROVEMENT
8501,6118,4,NO_IMPROVEMENT
9001,6220,4,NO_IMPROVEMENT
9501,6322,2,NO_IMPROVEMENT
10001,6404,4,NO_IMPROVEMENT
10501,6472,3604,NO_IMPROVEMENT
11001,6545,4,NO_IMPROVEMENT
11501,6625,5,NO_IMPROVEMENT
12001,6704,10,NO_IMPROVEMENT
12501,6772,5,NO_IMPROVEMENT
13001,6833,5,NO_IMPROVEMENT
13501,6898,9,NO_IMPROVEMENT
14001,6954,4,NO_IMPROVEMENT
14501,7029,4,NO_IMPROVEMENT
15001,7095,4,NO_IMPROVEMENT
15501,7163,4,NO_IMPROVEMENT
16001,7229,6,NO_IMPROVEMENT
16501,7304,6,NO_IMPROVEMENT
17001,7375,9,NO_IMPROVEMENT
17501,7441,21609,NO_IMPROVEMENT
18001,7699,6,NO_IMPROVEMENT
18501,7960,3607,NO_IMPROVEMENT
19001,8152,6,NO_IMPROVEMENT
19501,8251,3,NO_IMPROVEMENT
20001,8358,2,NO_IMPROVEMENT
20501,8500,7202,NO_IMPROVEMENT
21001,8628,5,NO_IMPROVEMENT
21501,8763,5,NO_IMPROVEMENT
22001,8881,5,NO_IMPROVEMENT
22501,9004,6,NO_IMPROVEMENT
23001,9125,10,NO_IMPROVEMENT
23501,9229,5,NO_IMPROVEMENT
24001,9313,5,NO_IMPROVEMENT
24501,9381,3,NO_IMPROVEMENT
25001,9458,3,NO_IMPROVEMENT
25501,9522,6,NO_IMPROVEMENT
26001,9588,3,NO_IMPROVEMENT
26501,9657,3,NO_IMPROVEMENT
27001,9723,3,NO_IMPROVEMENT
27501,9785,3,NO_IMPROVEMENT
28001,9843,3,NO_IMPROVEMENT
28501,9899,3,NO_IMPROVEMENT
28589,9908,0,FINAL
