iteration,time_ms,violations,status
0,0,24,INITIAL
1,46,20,NO_IMPROVEMENT
501,941,13,NO_IMPROVEMENT
1001,1362,21613,NO_IMPROVEMENT
1501,1584,13,NO_IMPROVEMENT
2001,1752,13,NO_IMPROVEMENT
2501,2126,14414,NO_IMPROVEMENT
3001,2547,73817,NO_IMPROVEMENT
3501,2829,28814,NO_IMPROVEMENT
4001,3289,55814,NO_IMPROVEMENT
4501,3547,16215,NO_IMPROVEMENT
5001,3864,46811,NO_IMPROVEMENT
5501,4125,12615,NO_IMPROVEMENT
6001,4373,13,NO_IMPROVEMENT
6501,4592,14,NO_IMPROVEMENT
7001,4953,57610,NO_IMPROVEMENT
7501,5213,21618,NO_IMPROVEMENT
8001,5404,16212,NO_IMPROVEMENT
8501,5588,13,NO_IMPROVEMENT
9001,5797,57614,NO_IMPROVEMENT
9501,6066,10814,NO_IMPROVEMENT
10001,6416,75616,NO_IMPROVEMENT
10501,6579,81020,NO_IMPROVEMENT
11001,6923,63019,NO_IMPROVEMENT
11501,7269,7212,NO_IMPROVEMENT
12001,7591,25216,NO_IMPROVEMENT
12501,7806,19811,NO_IMPROVEMENT
13001,8052,19811,NO_IMPROVEMENT
13501,8395,55813,NO_IMPROVEMENT
14001,8646,11,NO_IMPROVEMENT
14501,8915,21614,NO_IMPROVEMENT
15001,9186,11,NO_IMPROVEMENT
15501,9445,36016,NO_IMPROVEMENT
16001,9739,11,NO_IMPROVEMENT
16501,10091,41415,NO_IMPROVEMENT
17001,10343,11,NO_IMPROVEMENT
17501,10589,9011,NO_IMPROVEMENT
18001,10872,11,NO_IMPROVEMENT
18501,11134,46813,NO_IMPROVEMENT
19001,11397,34213,NO_IMPROVEMENT
19501,11710,21615,NO_IMPROVEMENT
20001,11941,10811,NO_IMPROVEMENT
20501,12327,27023,NO_IMPROVEMENT
21001,12660,11,NO_IMPROVEMENT
21501,12850,32411,NO_IMPROVEMENT
22001,13175,45009,NO_IMPROVEMENT
22501,13579,57613,NO_IMPROVEMENT
23001,14010,55808,NO_IMPROVEMENT
23501,14378,63010,NO_IMPROVEMENT
24001,14755,75608,NO_IMPROVEMENT
24501,15143,115208,NO_IMPROVEMENT
25001,15504,54008,NO_IMPROVEMENT
25501,15842,28808,NO_IMPROVEMENT
26001,16177,23408,NO_IMPROVEMENT
26501,16541,63011,NO_IMPROVEMENT
27001,16929,82804,NO_IMPROVEMENT
27501,17354,88204,NO_IMPROVEMENT
28001,17755,100804,NO_IMPROVEMENT
28501,18119,54004,NO_IMPROVEMENT
29001,18445,72004,NO_IMPROVEMENT
29501,18780,84605,NO_IMPROVEMENT
30001,19202,75605,NO_IMPROVEMENT
30501,19562,140404,NO_IMPROVEMENT
31001,19969,77405,NO_IMPROVEMENT
31501,20356,93608,NO_IMPROVEMENT
32001,20722,52207,NO_IMPROVEMENT
32501,21131,118806,NO_IMPROVEMENT
33001,21525,95409,NO_IMPROVEMENT
33501,21915,59413,NO_IMPROVEMENT
34001,22294,59412,NO_IMPROVEMENT
34501,22632,104412,NO_IMPROVEMENT
35001,22970,84613,NO_IMPROVEMENT
35501,23352,88213,NO_IMPROVEMENT
36001,23741,158418,NO_IMPROVEMENT
36501,24124,91815,NO_IMPROVEMENT
37001,24475,93613,NO_IMPROVEMENT
37501,24848,81013,NO_IMPROVEMENT
38001,25249,61213,NO_IMPROVEMENT
38501,25619,90013,NO_IMPROVEMENT
39001,25978,79215,NO_IMPROVEMENT
39501,26345,72013,NO_IMPROVEMENT
40001,26725,72015,NO_IMPROVEMENT
40501,27175,73815,NO_IMPROVEMENT
41001,27529,82810,NO_IMPROVEMENT
41501,27897,88211,NO_IMPROVEMENT
42001,28281,117010,NO_IMPROVEMENT
42501,28697,120615,NO_IMPROVEMENT
43001,29076,77413,NO_IMPROVEMENT
43501,29485,97212,NO_IMPROVEMENT
44001,29900,111611,NO_IMPROVEMENT
44501,30296,95411,NO_IMPROVEMENT
45001,30673,100811,NO_IMPROVEMENT
45501,31003,108010,NO_IMPROVEMENT
46001,31342,138610,NO_IMPROVEMENT
46501,31722,151207,NO_IMPROVEMENT
47001,32119,90007,NO_IMPROVEMENT
47501,32447,77409,NO_IMPROVEMENT
48001,32821,120607,NO_IMPROVEMENT
48501,33204,113407,NO_IMPROVEMENT
49001,33609,106207,NO_IMPROVEMENT
49501,33972,97207,NO_IMPROVEMENT
50001,34370,129610,NO_IMPROVEMENT
50501,34811,102603,NO_IMPROVEMENT
51001,35194,117003,NO_IMPROVEMENT
51501,35594,84603,NO_IMPROVEMENT
52001,35940,79203,NO_IMPROVEMENT
52501,36325,108004,NO_IMPROVEMENT
53001,36666,77403,NO_IMPROVEMENT
53501,36976,48603,NO_IMPROVEMENT
54001,37391,79204,NO_IMPROVEMENT
