iteration,time_ms,violations,status
0,0,25,INITIAL
1,40,20,NO_IMPROVEMENT
501,1058,34214,NO_IMPROVEMENT
1001,1388,16212,NO_IMPROVEMENT
1501,1743,12612,NO_IMPROVEMENT
2001,1968,34213,NO_IMPROVEMENT
2501,2326,12,NO_IMPROVEMENT
3001,2740,12,NO_IMPROVEMENT
3501,3050,19815,NO_IMPROVEMENT
4001,3386,19815,NO_IMPROVEMENT
4501,3677,68405,NO_IMPROVEMENT
5001,4215,68407,NO_IMPROVEMENT
5501,4552,54005,NO_IMPROVEMENT
6001,4896,104405,NO_IMPROVEMENT
6501,5407,82800,NO_IMPROVEMENT
7001,5784,77400,NO_IMPROVEMENT
7501,6145,63001,NO_IMPROVEMENT
8001,6615,109801,NO_IMPROVEMENT
8501,7054,147600,NO_IMPROVEMENT
9001,7452,91801,NO_IMPROVEMENT
9501,7868,95401,NO_IMPROVEMENT
10001,8283,73800,NO_IMPROVEMENT
10501,8666,88201,NO_IMPROVEMENT
11001,9016,39601,NO_IMPROVEMENT
11501,9416,113401,NO_IMPROVEMENT
12001,9781,84601,NO_IMPROVEMENT
12501,10135,68407,NO_IMPROVEMENT
13001,10495,61201,NO_IMPROVEMENT
13501,10845,120602,NO_IMPROVEMENT
14001,11211,84601,NO_IMPROVEMENT
14501,12749,86401,NO_IMPROVEMENT
15001,14588,90001,NO_IMPROVEMENT
15501,15421,106201,NO_IMPROVEMENT
16001,15754,93601,NO_IMPROVEMENT
16501,16124,82801,NO_IMPROVEMENT
17001,16519,66601,NO_IMPROVEMENT
17501,16886,122401,NO_IMPROVEMENT
18001,17195,104401,NO_IMPROVEMENT
18501,17572,100802,NO_IMPROVEMENT
19001,17922,88201,NO_IMPROVEMENT
19501,18296,73801,NO_IMPROVEMENT
20001,18680,124201,NO_IMPROVEMENT
20501,19063,81001,NO_IMPROVEMENT
21001,19426,86401,NO_IMPROVEMENT
21501,19775,90002,NO_IMPROVEMENT
22001,20114,102601,NO_IMPROVEMENT
22501,20462,99002,NO_IMPROVEMENT
23001,20817,59400,NO_IMPROVEMENT
23501,21150,75602,NO_IMPROVEMENT
24001,21528,66602,NO_IMPROVEMENT
24501,21886,61202,NO_IMPROVEMENT
25001,22268,86400,NO_IMPROVEMENT
25501,22711,97203,NO_IMPROVEMENT
26001,23136,59402,NO_IMPROVEMENT
26501,23541,68402,NO_IMPROVEMENT
27001,23938,108004,NO_IMPROVEMENT
27501,24276,88202,NO_IMPROVEMENT
28001,24640,99002,NO_IMPROVEMENT
28501,25002,113402,NO_IMPROVEMENT
29001,25371,104403,NO_IMPROVEMENT
29501,25729,73800,NO_IMPROVEMENT
30001,26065,72000,NO_IMPROVEMENT
30501,26427,68407,NO_IMPROVEMENT
31001,26774,75608,NO_IMPROVEMENT
31501,27070,43201,NO_IMPROVEMENT
32001,27404,52203,NO_IMPROVEMENT
32501,27717,90003,NO_IMPROVEMENT
33001,28043,75609,NO_IMPROVEMENT
33501,28365,99008,NO_IMPROVEMENT
34001,28709,109803,NO_IMPROVEMENT
34501,29030,43203,NO_IMPROVEMENT
35001,29372,86403,NO_IMPROVEMENT
35501,29749,91803,NO_IMPROVEMENT
36001,30070,84605,NO_IMPROVEMENT
36501,30428,72004,NO_IMPROVEMENT
37001,30768,54004,NO_IMPROVEMENT
37501,31151,70206,NO_IMPROVEMENT
38001,31567,84604,NO_IMPROVEMENT
38501,31917,54003,NO_IMPROVEMENT
39001,32294,95403,NO_IMPROVEMENT
39501,32647,82800,NO_IMPROVEMENT
40001,32996,72007,NO_IMPROVEMENT
40501,33311,111610,NO_IMPROVEMENT
41001,33664,104409,NO_IMPROVEMENT
41501,33972,91807,NO_IMPROVEMENT
42001,34294,68408,NO_IMPROVEMENT
42501,34628,90007,NO_IMPROVEMENT
43001,34978,90007,NO_IMPROVEMENT
43501,35302,77407,NO_IMPROVEMENT
44001,35691,86407,NO_IMPROVEMENT
44501,36030,91801,NO_IMPROVEMENT
45001,36390,113400,NO_IMPROVEMENT
45501,36777,75601,NO_IMPROVEMENT
46001,37144,86404,NO_IMPROVEMENT
46501,37486,117004,NO_IMPROVEMENT
47001,37837,77405,NO_IMPROVEMENT
47501,38198,59405,NO_IMPROVEMENT
48001,38542,57605,NO_IMPROVEMENT
