iteration,time_ms,violations,status
0,0,19,INITIAL
1,52,18,NO_IMPROVEMENT
501,1266,16214,NO_IMPROVEMENT
1001,1601,13,NO_IMPROVEMENT
1501,2112,34215,NO_IMPROVEMENT
2001,2589,63016,NO_IMPROVEMENT
2501,3066,43210,NO_IMPROVEMENT
3001,3450,25215,NO_IMPROVEMENT
3501,3822,57618,NO_IMPROVEMENT
4001,4144,46817,NO_IMPROVEMENT
4501,4465,23420,NO_IMPROVEMENT
5001,4804,21612,NO_IMPROVEMENT
5501,5109,12611,NO_IMPROVEMENT
6001,5424,12611,NO_IMPROVEMENT
6501,5753,36014,NO_IMPROVEMENT
7001,6098,37812,NO_IMPROVEMENT
7501,6414,10818,NO_IMPROVEMENT
8001,6714,52214,NO_IMPROVEMENT
8501,7001,37814,NO_IMPROVEMENT
9001,7323,27013,NO_IMPROVEMENT
9501,7634,36008,NO_IMPROVEMENT
10001,7943,14408,NO_IMPROVEMENT
10501,8216,32408,NO_IMPROVEMENT
11001,8587,27008,NO_IMPROVEMENT
11501,8933,39613,NO_IMPROVEMENT
12001,9253,28814,NO_IMPROVEMENT
12501,9587,16218,NO_IMPROVEMENT
13001,9871,14408,NO_IMPROVEMENT
13501,10166,28808,NO_IMPROVEMENT
14001,10457,41407,NO_IMPROVEMENT
14501,10760,45007,NO_IMPROVEMENT
15001,11065,45008,NO_IMPROVEMENT
15501,11368,28810,NO_IMPROVEMENT
16001,11650,32409,NO_IMPROVEMENT
16501,11917,23409,NO_IMPROVEMENT
17001,12189,9,NO_IMPROVEMENT
17501,12387,52209,NO_IMPROVEMENT
18001,12621,4,NO_IMPROVEMENT
18501,12809,30604,NO_IMPROVEMENT
19001,13086,27004,NO_IMPROVEMENT
19501,13275,4,NO_IMPROVEMENT
20001,13420,4,NO_IMPROVEMENT
20501,13668,21605,NO_IMPROVEMENT
21001,13921,12604,NO_IMPROVEMENT
21501,14198,30604,NO_IMPROVEMENT
22001,14494,43206,NO_IMPROVEMENT
22501,14814,72004,NO_IMPROVEMENT
23001,15080,4,NO_IMPROVEMENT
23501,15341,25204,NO_IMPROVEMENT
24001,15641,30607,NO_IMPROVEMENT
24501,15925,1807,NO_IMPROVEMENT
25001,16056,7,NO_IMPROVEMENT
25501,16366,28808,NO_IMPROVEMENT
26001,16653,39608,NO_IMPROVEMENT
26501,16918,14408,NO_IMPROVEMENT
27001,17235,27008,NO_IMPROVEMENT
27501,17555,21604,NO_IMPROVEMENT
28001,17928,7204,NO_IMPROVEMENT
28501,18230,32405,NO_IMPROVEMENT
29001,18505,4,NO_IMPROVEMENT
29501,18711,37804,NO_IMPROVEMENT
30001,18987,34204,NO_IMPROVEMENT
30501,19307,32405,NO_IMPROVEMENT
31001,19585,43205,NO_IMPROVEMENT
31501,19904,27005,NO_IMPROVEMENT
32001,20226,45004,NO_IMPROVEMENT
32501,20514,32405,NO_IMPROVEMENT
33001,20799,36005,NO_IMPROVEMENT
33501,21103,39606,NO_IMPROVEMENT
34001,21424,48605,NO_IMPROVEMENT
34501,21704,43208,NO_IMPROVEMENT
35001,21993,54008,NO_IMPROVEMENT
35501,22323,52210,NO_IMPROVEMENT
36001,22630,19805,NO_IMPROVEMENT
36501,22964,48609,NO_IMPROVEMENT
37001,23266,23407,NO_IMPROVEMENT
37501,23521,32409,NO_IMPROVEMENT
38001,23813,27014,NO_IMPROVEMENT
38501,24075,18007,NO_IMPROVEMENT
39001,24274,14406,NO_IMPROVEMENT
39501,24407,30614,NO_IMPROVEMENT
40001,24617,7209,NO_IMPROVEMENT
40501,24915,10806,NO_IMPROVEMENT
41001,25158,8,NO_IMPROVEMENT
41501,25370,37813,NO_IMPROVEMENT
42001,25554,10,NO_IMPROVEMENT
42501,25680,12612,NO_IMPROVEMENT
43001,25940,7211,NO_IMPROVEMENT
43501,26172,16210,NO_IMPROVEMENT
44001,26387,10,NO_IMPROVEMENT
44501,26621,16211,NO_IMPROVEMENT
45001,26787,11,NO_IMPROVEMENT
45501,27005,32411,NO_IMPROVEMENT
46001,27267,34211,NO_IMPROVEMENT
46501,27535,34209,NO_IMPROVEMENT
47001,27875,16210,NO_IMPROVEMENT
47501,28161,36008,NO_IMPROVEMENT
48001,28344,8,NO_IMPROVEMENT
48501,28523,8,NO_IMPROVEMENT
49001,28789,18010,NO_IMPROVEMENT
49501,29040,3607,NO_IMPROVEMENT
50001,29327,25207,NO_IMPROVEMENT
50501,29619,28807,NO_IMPROVEMENT
51001,29859,7,NO_IMPROVEMENT
51501,30101,19807,NO_IMPROVEMENT
52001,30323,21616,NO_IMPROVEMENT
52501,30505,9008,NO_IMPROVEMENT
53001,30737,10807,NO_IMPROVEMENT
53501,31020,28807,NO_IMPROVEMENT
54001,31320,52207,NO_IMPROVEMENT
54501,31573,41407,NO_IMPROVEMENT
55001,31860,21607,NO_IMPROVEMENT
55501,32160,43207,NO_IMPROVEMENT
56001,32477,19810,NO_IMPROVEMENT
56501,32759,8,NO_IMPROVEMENT
57001,33047,21610,NO_IMPROVEMENT
57501,33240,23408,NO_IMPROVEMENT
58001,33521,23409,NO_IMPROVEMENT
58501,33757,1808,NO_IMPROVEMENT
59001,33913,8,NO_IMPROVEMENT
59501,34141,27008,NO_IMPROVEMENT
60001,34405,25208,NO_IMPROVEMENT
60501,34667,32408,NO_IMPROVEMENT
61001,34981,41408,NO_IMPROVEMENT
61501,35349,9008,NO_IMPROVEMENT
62001,35616,5406,NO_IMPROVEMENT
62501,35883,23405,NO_IMPROVEMENT
63001,36164,30605,NO_IMPROVEMENT
63501,36436,16203,NO_IMPROVEMENT
64001,36703,36002,NO_IMPROVEMENT
64501,36998,30602,NO_IMPROVEMENT
65001,37270,19801,NO_IMPROVEMENT
65501,37531,32401,NO_IMPROVEMENT
66001,37857,21602,NO_IMPROVEMENT
66501,38120,14401,NO_IMPROVEMENT
67001,38379,41400,NO_IMPROVEMENT
67501,38653,28802,NO_IMPROVEMENT
68001,38941,18004,NO_IMPROVEMENT
68501,39223,4,NO_IMPROVEMENT
69001,39530,10803,NO_IMPROVEMENT
69501,39780,3,NO_IMPROVEMENT
69941,39893,0,FINAL
