iteration,time_ms,violations,status
0,0,18,INITIAL
1,42,11,NO_IMPROVEMENT
501,501,10,NO_IMPROVEMENT
1001,882,15,NO_IMPROVEMENT
1501,1141,1819,NO_IMPROVEMENT
2001,1382,1828,NO_IMPROVEMENT
2501,1753,9,NO_IMPROVEMENT
3001,2029,6,NO_IMPROVEMENT
3501,2230,7,NO_IMPROVEMENT
4001,2364,3,NO_IMPROVEMENT
4501,2472,4,NO_IMPROVEMENT
5001,2589,2,NO_IMPROVEMENT
5501,2699,3603,NO_IMPROVEMENT
6001,2864,3,NO_IMPROVEMENT
6501,2982,7203,NO_IMPROVEMENT
7001,3103,2,NO_IMPROVEMENT
7501,3197,2,NO_IMPROVEMENT
8001,3290,2,NO_IMPROVEMENT
8501,3396,2,NO_IMPROVEMENT
9001,3503,6,NO_IMPROVEMENT
9501,3622,7,NO_IMPROVEMENT
10001,3725,5,NO_IMPROVEMENT
10501,3851,9,NO_IMPROVEMENT
11001,3941,9,NO_IMPROVEMENT
11501,4072,17,NO_IMPROVEMENT
12001,4176,25218,NO_IMPROVEMENT
12501,4267,17,NO_IMPROVEMENT
13001,4359,17,NO_IMPROVEMENT
13501,4459,15,NO_IMPROVEMENT
14001,4588,10818,NO_IMPROVEMENT
14501,4709,18005,NO_IMPROVEMENT
15001,4809,3,NO_IMPROVEMENT
15501,4915,23406,NO_IMPROVEMENT
16001,5032,4,NO_IMPROVEMENT
16501,5136,3,NO_IMPROVEMENT
17001,5217,16205,NO_IMPROVEMENT
17501,5320,5,NO_IMPROVEMENT
18001,5407,5,NO_IMPROVEMENT
18501,5492,5,NO_IMPROVEMENT
19001,5578,7,NO_IMPROVEMENT
19501,5665,7,NO_IMPROVEMENT
20001,5756,8,NO_IMPROVEMENT
20501,5841,7,NO_IMPROVEMENT
21001,5955,3,NO_IMPROVEMENT
21501,6047,6,NO_IMPROVEMENT
22001,6135,5,NO_IMPROVEMENT
22501,6231,4,NO_IMPROVEMENT
23001,6314,6,NO_IMPROVEMENT
23501,6402,4,NO_IMPROVEMENT
24001,6528,1,NO_IMPROVEMENT
24501,6625,1,NO_IMPROVEMENT
25001,6718,1809,NO_IMPROVEMENT
25501,6841,3,NO_IMPROVEMENT
26001,6938,6,NO_IMPROVEMENT
26501,7030,6,NO_IMPROVEMENT
27001,7125,2,NO_IMPROVEMENT
27501,7216,2,NO_IMPROVEMENT
28001,7316,4,NO_IMPROVEMENT
28501,7426,5,NO_IMPROVEMENT
29001,7557,18007,NO_IMPROVEMENT
29501,7665,7,NO_IMPROVEMENT
30001,7751,11,NO_IMPROVEMENT
30501,7847,8,NO_IMPROVEMENT
31001,7949,1819,NO_IMPROVEMENT
31501,8033,10,NO_IMPROVEMENT
32001,8122,9,NO_IMPROVEMENT
32501,8222,6,NO_IMPROVEMENT
33001,8314,5,NO_IMPROVEMENT
33501,8389,3613,NO_IMPROVEMENT
34001,8484,6,NO_IMPROVEMENT
34501,8590,8,NO_IMPROVEMENT
35001,8701,5,NO_IMPROVEMENT
35501,8780,5,NO_IMPROVEMENT
36001,8872,3,NO_IMPROVEMENT
36501,8971,3,NO_IMPROVEMENT
37001,9075,3,NO_IMPROVEMENT
37501,9165,16211,NO_IMPROVEMENT
38001,9242,4,NO_IMPROVEMENT
38501,9333,4,NO_IMPROVEMENT
39001,9419,9,NO_IMPROVEMENT
39501,9507,12611,NO_IMPROVEMENT
40001,9579,8,NO_IMPROVEMENT
40501,9648,6,NO_IMPROVEMENT
41001,9740,6,NO_IMPROVEMENT
41501,9812,8,NO_IMPROVEMENT
42001,9962,8,NO_IMPROVEMENT
42501,10047,11,NO_IMPROVEMENT
43001,10158,8,NO_IMPROVEMENT
43501,10248,4,NO_IMPROVEMENT
44001,10328,4,NO_IMPROVEMENT
44501,10401,5,NO_IMPROVEMENT
45001,10475,7,NO_IMPROVEMENT
45501,10544,7,NO_IMPROVEMENT
46001,10629,6,NO_IMPROVEMENT
46501,10709,12606,NO_IMPROVEMENT
47001,10822,10,NO_IMPROVEMENT
47501,10905,12,NO_IMPROVEMENT
48001,10982,11,NO_IMPROVEMENT
48501,11078,10,NO_IMPROVEMENT
49001,11159,11,NO_IMPROVEMENT
49501,11232,11,NO_IMPROVEMENT
50001,11301,18,NO_IMPROVEMENT
50501,11369,11,NO_IMPROVEMENT
51001,11451,5,NO_IMPROVEMENT
51501,11535,4,NO_IMPROVEMENT
52001,11613,4,NO_IMPROVEMENT
52501,11687,3,NO_IMPROVEMENT
53001,11762,2,NO_IMPROVEMENT
53501,11854,1,NO_IMPROVEMENT
54001,11928,1,NO_IMPROVEMENT
54501,12020,1,NO_IMPROVEMENT
55001,12122,4,NO_IMPROVEMENT
55501,12192,5409,NO_IMPROVEMENT
56001,12277,3,NO_IMPROVEMENT
56501,12332,3,NO_IMPROVEMENT
57001,12430,2,NO_IMPROVEMENT
57501,12554,2,NO_IMPROVEMENT
57672,12591,0,FINAL
