iteration,time_ms,violations,status
0,0,15,INITIAL
1,30,11,NO_IMPROVEMENT
501,388,9012,NO_IMPROVEMENT
1001,1015,8,NO_IMPROVEMENT
1501,1213,8,NO_IMPROVEMENT
2001,1384,10809,NO_IMPROVEMENT
2501,1570,12,NO_IMPROVEMENT
3001,1904,10,NO_IMPROVEMENT
3501,2182,13,NO_IMPROVEMENT
4001,2435,8,NO_IMPROVEMENT
4501,2617,9012,NO_IMPROVEMENT
5001,2711,10,NO_IMPROVEMENT
5501,2815,10,NO_IMPROVEMENT
6001,2915,12,NO_IMPROVEMENT
6501,3010,11,NO_IMPROVEMENT
7001,3096,11,NO_IMPROVEMENT
7501,3184,6,NO_IMPROVEMENT
8001,3258,6,NO_IMPROVEMENT
8501,3356,5,NO_IMPROVEMENT
9001,3488,5,NO_IMPROVEMENT
9501,3572,4,NO_IMPROVEMENT
10001,3646,5,NO_IMPROVEMENT
10501,3772,6,NO_IMPROVEMENT
11001,3860,6,NO_IMPROVEMENT
11501,3984,3,NO_IMPROVEMENT
12001,4090,7206,NO_IMPROVEMENT
12501,4161,3,NO_IMPROVEMENT
13001,4251,3,NO_IMPROVEMENT
13501,4381,4,NO_IMPROVEMENT
14001,4457,4,NO_IMPROVEMENT
14501,4560,3,NO_IMPROVEMENT
15001,4649,3,NO_IMPROVEMENT
15501,4728,2,NO_IMPROVEMENT
16001,4822,2,NO_IMPROVEMENT
16501,4939,3,NO_IMPROVEMENT
17001,5029,3,NO_IMPROVEMENT
17501,5101,3,NO_IMPROVEMENT
18001,5177,4,NO_IMPROVEMENT
18501,5259,6,NO_IMPROVEMENT
19001,5355,6,NO_IMPROVEMENT
19501,5433,6,NO_IMPROVEMENT
20001,5540,5,NO_IMPROVEMENT
20501,5658,6,NO_IMPROVEMENT
21001,5750,5,NO_IMPROVEMENT
21501,5814,6,NO_IMPROVEMENT
22001,5900,4,NO_IMPROVEMENT
22501,5976,4,NO_IMPROVEMENT
23001,6078,4,NO_IMPROVEMENT
23501,6174,10805,NO_IMPROVEMENT
24001,6230,5,NO_IMPROVEMENT
24501,6388,6,NO_IMPROVEMENT
25001,6534,6,NO_IMPROVEMENT
25501,6650,7,NO_IMPROVEMENT
26001,6752,7,NO_IMPROVEMENT
26501,6843,7,NO_IMPROVEMENT
27001,6913,9,NO_IMPROVEMENT
27501,7023,4,NO_IMPROVEMENT
28001,7128,4,NO_IMPROVEMENT
28501,7214,3,NO_IMPROVEMENT
29001,7300,5403,NO_IMPROVEMENT
29501,7392,3,NO_IMPROVEMENT
30001,7492,3,NO_IMPROVEMENT
30501,7566,2,NO_IMPROVEMENT
31001,7638,32402,NO_IMPROVEMENT
31501,7717,6,NO_IMPROVEMENT
32001,7792,6,NO_IMPROVEMENT
32501,7871,18006,NO_IMPROVEMENT
33001,7968,5,NO_IMPROVEMENT
33501,8055,10805,NO_IMPROVEMENT
34001,8132,23408,NO_IMPROVEMENT
34501,8235,7,NO_IMPROVEMENT
35001,8319,7,NO_IMPROVEMENT
35501,8426,7,NO_IMPROVEMENT
36001,8512,12609,NO_IMPROVEMENT
36501,8612,2,NO_IMPROVEMENT
37001,8689,7207,NO_IMPROVEMENT
37501,8777,2,NO_IMPROVEMENT
37556,8782,0,FINAL
