iteration,time_ms,violations,status
0,0,20,INITIAL
1,38,19,NO_IMPROVEMENT
501,977,41409,NO_IMPROVEMENT
1001,1458,75612,NO_IMPROVEMENT
1501,1911,50412,NO_IMPROVEMENT
2001,2255,81011,NO_IMPROVEMENT
2501,2602,55814,NO_IMPROVEMENT
3001,3060,61217,NO_IMPROVEMENT
3501,3419,41415,NO_IMPROVEMENT
4001,3818,52208,NO_IMPROVEMENT
4501,4160,30610,NO_IMPROVEMENT
5001,4510,59417,NO_IMPROVEMENT
5501,4834,5410,NO_IMPROVEMENT
6001,5123,19810,NO_IMPROVEMENT
6501,5486,52213,NO_IMPROVEMENT
7001,5845,115215,NO_IMPROVEMENT
7501,6351,46812,NO_IMPROVEMENT
8001,6711,52213,NO_IMPROVEMENT
8501,7064,12612,NO_IMPROVEMENT
9001,7375,18012,NO_IMPROVEMENT
9501,7700,43214,NO_IMPROVEMENT
10001,8080,18009,NO_IMPROVEMENT
10501,8457,12614,NO_IMPROVEMENT
11001,8781,63015,NO_IMPROVEMENT
11501,9093,9014,NO_IMPROVEMENT
12001,9438,61211,NO_IMPROVEMENT
12501,9761,10817,NO_IMPROVEMENT
13001,10112,30610,NO_IMPROVEMENT
13501,10521,16210,NO_IMPROVEMENT
14001,10847,9014,NO_IMPROVEMENT
14501,11194,46819,NO_IMPROVEMENT
15001,11523,34213,NO_IMPROVEMENT
15501,11950,21612,NO_IMPROVEMENT
16001,12315,50414,NO_IMPROVEMENT
16501,12637,10814,NO_IMPROVEMENT
17001,13023,48612,NO_IMPROVEMENT
17501,13348,7213,NO_IMPROVEMENT
18001,13667,34210,NO_IMPROVEMENT
18501,14042,14,NO_IMPROVEMENT
19001,14355,36011,NO_IMPROVEMENT
19501,14658,23414,NO_IMPROVEMENT
20001,15015,77414,NO_IMPROVEMENT
20501,15439,82806,NO_IMPROVEMENT
21001,15757,37812,NO_IMPROVEMENT
21501,16106,46812,NO_IMPROVEMENT
22001,16422,36016,NO_IMPROVEMENT
22501,16766,43211,NO_IMPROVEMENT
23001,17070,9015,NO_IMPROVEMENT
23501,17407,55815,NO_IMPROVEMENT
24001,17733,57612,NO_IMPROVEMENT
24501,18119,75613,NO_IMPROVEMENT
25001,18507,27014,NO_IMPROVEMENT
25501,18856,46814,NO_IMPROVEMENT
26001,19184,14411,NO_IMPROVEMENT
26501,19522,39612,NO_IMPROVEMENT
27001,19873,57616,NO_IMPROVEMENT
27501,20290,68414,NO_IMPROVEMENT
28001,20610,57615,NO_IMPROVEMENT
28501,20976,45014,NO_IMPROVEMENT
29001,21362,45014,NO_IMPROVEMENT
29501,21673,39611,NO_IMPROVEMENT
30001,22011,46815,NO_IMPROVEMENT
30501,22326,37812,NO_IMPROVEMENT
31001,22668,23412,NO_IMPROVEMENT
31501,22986,30614,NO_IMPROVEMENT
32001,23349,43214,NO_IMPROVEMENT
32501,23691,12611,NO_IMPROVEMENT
33001,24023,32416,NO_IMPROVEMENT
33501,24368,52214,NO_IMPROVEMENT
34001,24715,9012,NO_IMPROVEMENT
34501,25034,41410,NO_IMPROVEMENT
35001,25379,5411,NO_IMPROVEMENT
35501,25641,97206,NO_IMPROVEMENT
36001,26088,84606,NO_IMPROVEMENT
36501,26459,81006,NO_IMPROVEMENT
37001,26801,97207,NO_IMPROVEMENT
37501,27148,81006,NO_IMPROVEMENT
38001,27477,54004,NO_IMPROVEMENT
38501,27831,99004,NO_IMPROVEMENT
39001,28501,104404,NO_IMPROVEMENT
39501,30416,126003,NO_IMPROVEMENT
40001,31902,90002,NO_IMPROVEMENT
40501,32292,117001,NO_IMPROVEMENT
41001,32776,79203,NO_IMPROVEMENT
41501,33173,91800,NO_IMPROVEMENT
42001,33574,82802,NO_IMPROVEMENT
42501,33922,48602,NO_IMPROVEMENT
43001,34263,70202,NO_IMPROVEMENT
43501,34620,84600,NO_IMPROVEMENT
44001,34972,70200,NO_IMPROVEMENT
44501,35361,120614,NO_IMPROVEMENT
45001,35738,95403,NO_IMPROVEMENT
45501,36102,91807,NO_IMPROVEMENT
46001,36469,91803,NO_IMPROVEMENT
46501,36768,81009,NO_IMPROVEMENT
47001,37090,64805,NO_IMPROVEMENT
47501,37450,115206,NO_IMPROVEMENT
48001,37832,93604,NO_IMPROVEMENT
48501,38186,73804,NO_IMPROVEMENT
49001,38566,117004,NO_IMPROVEMENT
49501,38930,109805,NO_IMPROVEMENT
50001,39283,82807,NO_IMPROVEMENT
50501,39606,79205,NO_IMPROVEMENT
51001,39908,50406,NO_IMPROVEMENT
51501,40285,100805,NO_IMPROVEMENT
52001,40647,117009,NO_IMPROVEMENT
52501,40995,81009,NO_IMPROVEMENT
53001,41324,68408,NO_IMPROVEMENT
53501,41683,75606,NO_IMPROVEMENT
54001,41995,84608,NO_IMPROVEMENT
54501,42353,117011,NO_IMPROVEMENT
55001,42698,109806,NO_IMPROVEMENT
55501,43055,97207,NO_IMPROVEMENT
56001,43409,75610,NO_IMPROVEMENT
56501,43916,136808,NO_IMPROVEMENT
57001,44310,111609,NO_IMPROVEMENT
57501,44642,102610,NO_IMPROVEMENT
58001,45201,79206,NO_IMPROVEMENT
58501,45886,127810,NO_IMPROVEMENT
59001,46418,99007,NO_IMPROVEMENT
59501,46925,84608,NO_IMPROVEMENT
60001,47261,75608,NO_IMPROVEMENT
60501,47582,77407,NO_IMPROVEMENT
61001,48041,82807,NO_IMPROVEMENT
61501,48676,79209,NO_IMPROVEMENT
62001,49037,120611,NO_IMPROVEMENT
62501,49381,88212,NO_IMPROVEMENT
63001,49702,99012,NO_IMPROVEMENT
63501,50061,115212,NO_IMPROVEMENT
64001,50478,109810,NO_IMPROVEMENT
64501,50861,99010,NO_IMPROVEMENT
65001,51245,93609,NO_IMPROVEMENT
65501,51565,72008,NO_IMPROVEMENT
66001,51895,59409,NO_IMPROVEMENT
66501,52229,97209,NO_IMPROVEMENT
67001,52569,72009,NO_IMPROVEMENT
67501,52904,68409,NO_IMPROVEMENT
68001,53251,55809,NO_IMPROVEMENT
68501,53569,64810,NO_IMPROVEMENT
69001,53921,57608,NO_IMPROVEMENT
69501,54265,72006,NO_IMPROVEMENT
70001,54610,66609,NO_IMPROVEMENT
70501,54954,82806,NO_IMPROVEMENT
71001,55329,86406,NO_IMPROVEMENT
71501,55683,73806,NO_IMPROVEMENT
72001,56033,52208,NO_IMPROVEMENT
72501,56344,70207,NO_IMPROVEMENT
73001,56644,52212,NO_IMPROVEMENT
73501,56968,48611,NO_IMPROVEMENT
74001,57315,41408,NO_IMPROVEMENT
74501,57644,72003,NO_IMPROVEMENT
75001,57989,73803,NO_IMPROVEMENT
75501,58329,64803,NO_IMPROVEMENT
76001,58677,100806,NO_IMPROVEMENT
76501,59056,70203,NO_IMPROVEMENT
77001,59370,82803,NO_IMPROVEMENT
77501,59742,68403,NO_IMPROVEMENT
78001,60089,61205,NO_IMPROVEMENT
78501,60457,66605,NO_IMPROVEMENT
79001,60795,104411,NO_IMPROVEMENT
79501,61131,75607,NO_IMPROVEMENT
80001,61456,70207,NO_IMPROVEMENT
80501,61797,99009,NO_IMPROVEMENT
81001,62155,70207,NO_IMPROVEMENT
81501,62503,45008,NO_IMPROVEMENT
82001,62888,91808,NO_IMPROVEMENT
82501,63270,79208,NO_IMPROVEMENT
83001,63617,64806,NO_IMPROVEMENT
83501,63988,111606,NO_IMPROVEMENT
84001,64316,64806,NO_IMPROVEMENT
84501,64627,77406,NO_IMPROVEMENT
85001,64954,81004,NO_IMPROVEMENT
85501,65319,59404,NO_IMPROVEMENT
86001,65706,61204,NO_IMPROVEMENT
86501,66055,59404,NO_IMPROVEMENT
87001,66415,120607,NO_IMPROVEMENT
87501,66776,95404,NO_IMPROVEMENT
88001,67143,97204,NO_IMPROVEMENT
88501,67481,90004,NO_IMPROVEMENT
89001,67948,127806,NO_IMPROVEMENT
89501,68324,118804,NO_IMPROVEMENT
90001,68663,91804,NO_IMPROVEMENT
90501,68992,66604,NO_IMPROVEMENT
91001,69358,73805,NO_IMPROVEMENT
91501,69717,88204,NO_IMPROVEMENT
92001,70093,63004,NO_IMPROVEMENT
92501,70488,109805,NO_IMPROVEMENT
93001,70845,111604,NO_IMPROVEMENT
93501,71197,115207,NO_IMPROVEMENT
94001,71567,99005,NO_IMPROVEMENT
94501,71913,99001,NO_IMPROVEMENT
95001,72268,86403,NO_IMPROVEMENT
95501,72625,70201,NO_IMPROVEMENT
96001,72951,93601,NO_IMPROVEMENT
96501,73265,37801,NO_IMPROVEMENT
97001,73606,63002,NO_IMPROVEMENT
97501,73957,117000,NO_IMPROVEMENT
98001,74318,75601,NO_IMPROVEMENT
98501,74669,79200,NO_IMPROVEMENT
99001,75049,104402,NO_IMPROVEMENT
99501,75483,75600,NO_IMPROVEMENT
100001,75858,79200,NO_IMPROVEMENT
100501,76246,59400,NO_IMPROVEMENT
101001,76581,68400,NO_IMPROVEMENT
101501,76949,113401,NO_IMPROVEMENT
102001,77297,106204,NO_IMPROVEMENT
102501,77638,84605,NO_IMPROVEMENT
103001,77979,79203,NO_IMPROVEMENT
103501,78301,75605,NO_IMPROVEMENT
104001,78654,95404,NO_IMPROVEMENT
104501,79025,108007,NO_IMPROVEMENT
105001,79344,64807,NO_IMPROVEMENT
105501,79655,82806,NO_IMPROVEMENT
106001,79981,75605,NO_IMPROVEMENT
106501,80314,37806,NO_IMPROVEMENT
107001,80647,55805,NO_IMPROVEMENT
107501,80953,32405,NO_IMPROVEMENT
108001,81262,66607,NO_IMPROVEMENT
108501,81600,72005,NO_IMPROVEMENT
109001,81937,73803,NO_IMPROVEMENT
109501,82265,50403,NO_IMPROVEMENT
110001,82583,68403,NO_IMPROVEMENT
110501,82932,84604,NO_IMPROVEMENT
111001,83331,72003,NO_IMPROVEMENT
111501,83683,82803,NO_IMPROVEMENT
112001,84032,50403,NO_IMPROVEMENT
112501,84352,50403,NO_IMPROVEMENT
113001,84715,64802,NO_IMPROVEMENT
113501,85075,90003,NO_IMPROVEMENT
114001,85481,55805,NO_IMPROVEMENT
114501,85822,97205,NO_IMPROVEMENT
115001,86160,81009,NO_IMPROVEMENT
115501,86505,93605,NO_IMPROVEMENT
116001,86839,84605,NO_IMPROVEMENT
116501,87181,70205,NO_IMPROVEMENT
117001,87510,70207,NO_IMPROVEMENT
117501,87840,52205,NO_IMPROVEMENT
118001,88190,46805,NO_IMPROVEMENT
118501,88510,73803,NO_IMPROVEMENT
119001,88886,48603,NO_IMPROVEMENT
119501,89256,86403,NO_IMPROVEMENT
120001,89597,70202,NO_IMPROVEMENT
120501,89924,30602,NO_IMPROVEMENT
121001,90279,59402,NO_IMPROVEMENT
121501,90647,93602,NO_IMPROVEMENT
122001,91021,115202,NO_IMPROVEMENT
122501,91370,118802,NO_IMPROVEMENT
123001,91725,68402,NO_IMPROVEMENT
123501,92129,115202,NO_IMPROVEMENT
124001,92494,120602,NO_IMPROVEMENT
124501,92835,140404,NO_IMPROVEMENT
125001,93206,68402,NO_IMPROVEMENT
125501,93536,91802,NO_IMPROVEMENT
126001,93875,77402,NO_IMPROVEMENT
126501,94223,100802,NO_IMPROVEMENT
127001,94599,79202,NO_IMPROVEMENT
127501,94952,63002,NO_IMPROVEMENT
128001,95363,136802,NO_IMPROVEMENT
128501,95739,97202,NO_IMPROVEMENT
129001,96110,81002,NO_IMPROVEMENT
129501,96520,81003,NO_IMPROVEMENT
130001,96872,73802,NO_IMPROVEMENT
130501,97204,77402,NO_IMPROVEMENT
131001,97583,61204,NO_IMPROVEMENT
131501,97951,95400,NO_IMPROVEMENT
132001,98367,61201,NO_IMPROVEMENT
132501,98700,117004,NO_IMPROVEMENT
133001,99122,86403,NO_IMPROVEMENT
133501,99467,68403,NO_IMPROVEMENT
134001,99815,61205,NO_IMPROVEMENT
134501,100172,84603,NO_IMPROVEMENT
135001,100533,88203,NO_IMPROVEMENT
135501,100870,90003,NO_IMPROVEMENT
136001,101233,68403,NO_IMPROVEMENT
136501,101567,64803,NO_IMPROVEMENT
137001,101922,73803,NO_IMPROVEMENT
137501,102279,133203,NO_IMPROVEMENT
138001,102675,82806,NO_IMPROVEMENT
138501,103019,70205,NO_IMPROVEMENT
139001,103356,55807,NO_IMPROVEMENT
139501,103681,75612,NO_IMPROVEMENT
140001,104012,61210,NO_IMPROVEMENT
140501,104366,79210,NO_IMPROVEMENT
141001,104726,75610,NO_IMPROVEMENT
141501,105058,41410,NO_IMPROVEMENT
142001,105410,86413,NO_IMPROVEMENT
142501,105779,86411,NO_IMPROVEMENT
143001,106152,54010,NO_IMPROVEMENT
143501,106461,50410,NO_IMPROVEMENT
144001,106783,82814,NO_IMPROVEMENT
144501,107131,28811,NO_IMPROVEMENT
145001,107483,70211,NO_IMPROVEMENT
145501,107830,75613,NO_IMPROVEMENT
146001,108181,79216,NO_IMPROVEMENT
146501,108532,108010,NO_IMPROVEMENT
147001,108863,97212,NO_IMPROVEMENT
147501,109269,50410,NO_IMPROVEMENT
148001,109620,88213,NO_IMPROVEMENT
148501,109962,86413,NO_IMPROVEMENT
149001,110323,120613,NO_IMPROVEMENT
149501,110692,99013,NO_IMPROVEMENT
150001,111022,77408,NO_IMPROVEMENT
150501,111385,145809,NO_IMPROVEMENT
151001,111736,82805,NO_IMPROVEMENT
151501,112063,81004,NO_IMPROVEMENT
152001,112406,115203,NO_IMPROVEMENT
152501,112741,54004,NO_IMPROVEMENT
153001,113097,50406,NO_IMPROVEMENT
153501,113447,70206,NO_IMPROVEMENT
154001,113792,117006,NO_IMPROVEMENT
154501,114154,106207,NO_IMPROVEMENT
155001,114513,73806,NO_IMPROVEMENT
155501,114851,84605,NO_IMPROVEMENT
156001,115204,63005,NO_IMPROVEMENT
156501,115593,111605,NO_IMPROVEMENT
157001,115929,91806,NO_IMPROVEMENT
157501,116252,100806,NO_IMPROVEMENT
158001,116580,64806,NO_IMPROVEMENT
158501,116894,64806,NO_IMPROVEMENT
159001,117211,72006,NO_IMPROVEMENT
159501,117509,66606,NO_IMPROVEMENT
160001,117815,63006,NO_IMPROVEMENT
160501,118166,111606,NO_IMPROVEMENT
161001,118572,82807,NO_IMPROVEMENT
161501,118967,81007,NO_IMPROVEMENT
162001,119313,70205,NO_IMPROVEMENT
162501,119638,72006,NO_IMPROVEMENT
163001,120019,68405,NO_IMPROVEMENT
163501,120362,66605,NO_IMPROVEMENT
164001,120713,122409,NO_IMPROVEMENT
164501,121046,81007,NO_IMPROVEMENT
165001,121355,77407,NO_IMPROVEMENT
165501,121643,43207,NO_IMPROVEMENT
166001,121940,66607,NO_IMPROVEMENT
166501,122267,104407,NO_IMPROVEMENT
167001,122602,75607,NO_IMPROVEMENT
167501,122927,73807,NO_IMPROVEMENT
168001,123256,108008,NO_IMPROVEMENT
168501,123611,93603,NO_IMPROVEMENT
169001,123990,104403,NO_IMPROVEMENT
169501,124328,81003,NO_IMPROVEMENT
170001,124649,59404,NO_IMPROVEMENT
170501,124977,86403,NO_IMPROVEMENT
171001,125320,68403,NO_IMPROVEMENT
171501,125723,95403,NO_IMPROVEMENT
172001,126061,99007,NO_IMPROVEMENT
172501,126427,136803,NO_IMPROVEMENT
173001,126793,79203,NO_IMPROVEMENT
173501,127142,70207,NO_IMPROVEMENT
174001,127512,90004,NO_IMPROVEMENT
174501,127863,102602,NO_IMPROVEMENT
175001,128200,91802,NO_IMPROVEMENT
175501,128531,91801,NO_IMPROVEMENT
176001,128867,77405,NO_IMPROVEMENT
176501,129206,99006,NO_IMPROVEMENT
177001,129568,81007,NO_IMPROVEMENT
177501,129907,75605,NO_IMPROVEMENT
178001,130224,68405,NO_IMPROVEMENT
178501,130578,77406,NO_IMPROVEMENT
179001,130917,61206,NO_IMPROVEMENT
179501,131263,54007,NO_IMPROVEMENT
180001,131587,84605,NO_IMPROVEMENT
180501,131929,45005,NO_IMPROVEMENT
181001,132258,88205,NO_IMPROVEMENT
181501,132612,93605,NO_IMPROVEMENT
182001,132978,86405,NO_IMPROVEMENT
182501,133338,90005,NO_IMPROVEMENT
183001,133647,95405,NO_IMPROVEMENT
183501,133969,86405,NO_IMPROVEMENT
184001,134295,124208,NO_IMPROVEMENT
184501,134662,68408,NO_IMPROVEMENT
185001,135008,34209,NO_IMPROVEMENT
185501,135334,88211,NO_IMPROVEMENT
186001,135743,115209,NO_IMPROVEMENT
186501,136097,70209,NO_IMPROVEMENT
187001,136420,81009,NO_IMPROVEMENT
187501,136751,70209,NO_IMPROVEMENT
188001,137054,48610,NO_IMPROVEMENT
188501,137370,61209,NO_IMPROVEMENT
189001,137686,61212,NO_IMPROVEMENT
189501,138029,95412,NO_IMPROVEMENT
190001,138381,104408,NO_IMPROVEMENT
190501,138729,52208,NO_IMPROVEMENT
191001,139102,50408,NO_IMPROVEMENT
191501,139451,72010,NO_IMPROVEMENT
192001,139785,55808,NO_IMPROVEMENT
192501,140117,120608,NO_IMPROVEMENT
193001,140477,61211,NO_IMPROVEMENT
193501,140838,70208,NO_IMPROVEMENT
194001,141205,133208,NO_IMPROVEMENT
194501,141549,75606,NO_IMPROVEMENT
195001,141931,66607,NO_IMPROVEMENT
195501,142287,176403,NO_IMPROVEMENT
196001,142609,79202,NO_IMPROVEMENT
196501,142965,90004,NO_IMPROVEMENT
197001,143319,82802,NO_IMPROVEMENT
197501,143702,70201,NO_IMPROVEMENT
198001,144047,73802,NO_IMPROVEMENT
198501,144438,111601,NO_IMPROVEMENT
199001,144820,124201,NO_IMPROVEMENT
199501,145194,115201,NO_IMPROVEMENT
200001,145611,135000,NO_IMPROVEMENT
200501,145947,90000,NO_IMPROVEMENT
