iteration,time_ms,violations,status
0,0,9,INITIAL
1,64,6,NO_IMPROVEMENT
501,530,7,NO_IMPROVEMENT
1001,775,10807,NO_IMPROVEMENT
1501,964,6,NO_IMPROVEMENT
2001,1181,9,NO_IMPROVEMENT
2501,1404,6,NO_IMPROVEMENT
3001,1626,12,NO_IMPROVEMENT
3501,1958,7,NO_IMPROVEMENT
4001,2290,5,NO_IMPROVEMENT
4501,2461,5,NO_IMPROVEMENT
5001,2590,9,NO_IMPROVEMENT
5501,2726,14,NO_IMPROVEMENT
6001,2865,15,NO_IMPROVEMENT
6501,3048,18,NO_IMPROVEMENT
7001,3193,12,NO_IMPROVEMENT
7501,3343,11,NO_IMPROVEMENT
8001,3509,14,NO_IMPROVEMENT
8501,3719,22,NO_IMPROVEMENT
9001,3914,9,NO_IMPROVEMENT
9501,4106,11,NO_IMPROVEMENT
10001,4271,7,NO_IMPROVEMENT
10501,4402,14,NO_IMPROVEMENT
11001,4519,9,NO_IMPROVEMENT
11501,4614,2,NO_IMPROVEMENT
11683,4650,0,FINAL
