iteration,time_ms,violations,status
0,0,15,INITIAL
1,34,13,NO_IMPROVEMENT
501,347,18002,NO_IMPROVEMENT
1001,750,1805,NO_IMPROVEMENT
1501,1030,11,NO_IMPROVEMENT
2001,1342,12610,NO_IMPROVEMENT
2501,1534,9,NO_IMPROVEMENT
3001,1658,10,NO_IMPROVEMENT
3501,1808,1828,NO_IMPROVEMENT
4001,1937,10,NO_IMPROVEMENT
4501,2052,8,NO_IMPROVEMENT
5001,2147,9,NO_IMPROVEMENT
5501,2247,16,NO_IMPROVEMENT
6001,2351,12,NO_IMPROVEMENT
6501,2460,4,NO_IMPROVEMENT
7001,2556,3,NO_IMPROVEMENT
7501,2670,12602,NO_IMPROVEMENT
8001,2767,3603,NO_IMPROVEMENT
8501,2840,5,NO_IMPROVEMENT
9001,2914,3,NO_IMPROVEMENT
9501,3002,9,NO_IMPROVEMENT
10001,3094,9,NO_IMPROVEMENT
10501,3185,18009,NO_IMPROVEMENT
11001,3293,5,NO_IMPROVEMENT
11501,3472,3,NO_IMPROVEMENT
12001,3665,5,NO_IMPROVEMENT
12501,3776,4,NO_IMPROVEMENT
13001,3863,2,NO_IMPROVEMENT
13501,3972,3,NO_IMPROVEMENT
14001,4060,2,NO_IMPROVEMENT
14501,4175,3,NO_IMPROVEMENT
15001,4306,3,NO_IMPROVEMENT
15501,4400,3,NO_IMPROVEMENT
16001,4490,7,NO_IMPROVEMENT
16501,4584,28809,NO_IMPROVEMENT
17001,4702,7209,NO_IMPROVEMENT
17501,4807,11,NO_IMPROVEMENT
18001,4915,12,NO_IMPROVEMENT
18501,4993,15,NO_IMPROVEMENT
19001,5084,14,NO_IMPROVEMENT
19501,5163,10,NO_IMPROVEMENT
20001,5276,5,NO_IMPROVEMENT
20501,5388,5,NO_IMPROVEMENT
21001,5475,6,NO_IMPROVEMENT
21501,5558,6,NO_IMPROVEMENT
22001,5666,7205,NO_IMPROVEMENT
22501,5769,2,NO_IMPROVEMENT
23001,5900,3,NO_IMPROVEMENT
23501,5992,1,NO_IMPROVEMENT
24001,6076,1,NO_IMPROVEMENT
24501,6189,1,NO_IMPROVEMENT
25001,6285,1,NO_IMPROVEMENT
25501,6369,1,NO_IMPROVEMENT
26001,6474,36012,NO_IMPROVEMENT
26501,6571,2,NO_IMPROVEMENT
27001,6651,2,NO_IMPROVEMENT
27501,6744,1,NO_IMPROVEMENT
28001,6829,5,NO_IMPROVEMENT
28501,6918,5,NO_IMPROVEMENT
29001,7004,18019,NO_IMPROVEMENT
29501,7116,7214,NO_IMPROVEMENT
30001,7217,12,NO_IMPROVEMENT
30501,7292,21,NO_IMPROVEMENT
31001,7356,21,NO_IMPROVEMENT
31501,7448,18,NO_IMPROVEMENT
32001,7542,14414,NO_IMPROVEMENT
32501,7637,13,NO_IMPROVEMENT
33001,7731,12,NO_IMPROVEMENT
33501,7830,11,NO_IMPROVEMENT
34001,7938,10,NO_IMPROVEMENT
34501,8040,10,NO_IMPROVEMENT
35001,8128,10,NO_IMPROVEMENT
35501,8261,10,NO_IMPROVEMENT
36001,8366,7,NO_IMPROVEMENT
36501,8447,10816,NO_IMPROVEMENT
37001,8522,7,NO_IMPROVEMENT
37501,8606,6,NO_IMPROVEMENT
