iteration,time_ms,violations,status
0,0,22,INITIAL
1,58,41428,NO_IMPROVEMENT
501,1556,18,NO_IMPROVEMENT
1001,1912,18,NO_IMPROVEMENT
1501,2341,13,NO_IMPROVEMENT
2001,2814,16,NO_IMPROVEMENT
2501,3140,10813,NO_IMPROVEMENT
3001,3897,8,NO_IMPROVEMENT
3501,4608,15,NO_IMPROVEMENT
4001,4872,8,NO_IMPROVEMENT
4501,5187,11,NO_IMPROVEMENT
5001,6015,14,NO_IMPROVEMENT
5501,6522,39608,NO_IMPROVEMENT
6001,7322,9,NO_IMPROVEMENT
6501,8656,8,NO_IMPROVEMENT
7001,9861,9,NO_IMPROVEMENT
7501,10108,23406,NO_IMPROVEMENT
8001,11071,37807,NO_IMPROVEMENT
8501,12391,14,NO_IMPROVEMENT
9001,13328,12615,NO_IMPROVEMENT
9501,13915,10808,NO_IMPROVEMENT
10001,14413,50410,NO_IMPROVEMENT
10501,14821,37808,NO_IMPROVEMENT
11001,15111,77408,NO_IMPROVEMENT
11501,15429,14410,NO_IMPROVEMENT
12001,15661,10811,NO_IMPROVEMENT
12501,16428,12,NO_IMPROVEMENT
13001,16639,6,NO_IMPROVEMENT
13501,17008,6,NO_IMPROVEMENT
14001,17683,7204,NO_IMPROVEMENT
14501,17917,25204,NO_IMPROVEMENT
15001,18141,3616,NO_IMPROVEMENT
15501,18768,3612,NO_IMPROVEMENT
16001,19156,13,NO_IMPROVEMENT
16501,19772,9,NO_IMPROVEMENT
17001,20024,12,NO_IMPROVEMENT
17501,20310,14,NO_IMPROVEMENT
18001,20567,10810,NO_IMPROVEMENT
18501,21150,15,NO_IMPROVEMENT
19001,21750,18012,NO_IMPROVEMENT
19501,22313,10,NO_IMPROVEMENT
20001,22779,7,NO_IMPROVEMENT
20501,23330,11,NO_IMPROVEMENT
21001,23869,7217,NO_IMPROVEMENT
21501,24584,14416,NO_IMPROVEMENT
22001,25187,9,NO_IMPROVEMENT
22501,25680,8,NO_IMPROVEMENT
23001,26171,8,NO_IMPROVEMENT
23501,26464,11,NO_IMPROVEMENT
24001,26789,16,NO_IMPROVEMENT
24501,26979,16215,NO_IMPROVEMENT
25001,27373,11,NO_IMPROVEMENT
25501,27590,15,NO_IMPROVEMENT
26001,28014,17,NO_IMPROVEMENT
26501,28345,17,NO_IMPROVEMENT
27001,28721,16,NO_IMPROVEMENT
27501,29097,16218,NO_IMPROVEMENT
28001,29467,12,NO_IMPROVEMENT
28501,29942,9,NO_IMPROVEMENT
29001,30240,9,NO_IMPROVEMENT
29501,30492,10,NO_IMPROVEMENT
30001,30745,8,NO_IMPROVEMENT
30501,30979,7213,NO_IMPROVEMENT
31001,31314,14,NO_IMPROVEMENT
31501,31615,18013,NO_IMPROVEMENT
32001,31850,9,NO_IMPROVEMENT
32501,32558,8,NO_IMPROVEMENT
33001,33045,46816,NO_IMPROVEMENT
33501,33322,13,NO_IMPROVEMENT
34001,33642,12,NO_IMPROVEMENT
34501,33867,16215,NO_IMPROVEMENT
35001,34470,19817,NO_IMPROVEMENT
35501,35260,25213,NO_IMPROVEMENT
36001,35909,27014,NO_IMPROVEMENT
36501,36800,8,NO_IMPROVEMENT
37001,37917,10,NO_IMPROVEMENT
37501,38749,9,NO_IMPROVEMENT
38001,39687,21603,NO_IMPROVEMENT
38501,40901,5,NO_IMPROVEMENT
39001,42033,7,NO_IMPROVEMENT
39501,42802,7212,NO_IMPROVEMENT
40001,43253,7214,NO_IMPROVEMENT
40501,43576,18007,NO_IMPROVEMENT
41001,44730,9,NO_IMPROVEMENT
41501,45685,8,NO_IMPROVEMENT
42001,46048,25212,NO_IMPROVEMENT
42501,46679,7,NO_IMPROVEMENT
43001,47323,30603,NO_IMPROVEMENT
43501,47607,5,NO_IMPROVEMENT
44001,48326,5,NO_IMPROVEMENT
44501,49036,45007,NO_IMPROVEMENT
45001,50051,3,NO_IMPROVEMENT
45501,50367,11,NO_IMPROVEMENT
46001,51023,12,NO_IMPROVEMENT
46501,51589,12,NO_IMPROVEMENT
47001,52547,36013,NO_IMPROVEMENT
