iteration,time_ms,violations,status
0,0,32,INITIAL
1,26,10840,NO_IMPROVEMENT
501,756,3607,NO_IMPROVEMENT
1001,988,8,NO_IMPROVEMENT
1501,1173,4,NO_IMPROVEMENT
2001,1277,3,NO_IMPROVEMENT
2501,1332,28802,NO_IMPROVEMENT
3001,1378,2,NO_IMPROVEMENT
3501,1478,4,NO_IMPROVEMENT
4001,1586,4,NO_IMPROVEMENT
4501,1652,4,NO_IMPROVEMENT
5001,1757,4,NO_IMPROVEMENT
5501,1894,4,NO_IMPROVEMENT
6001,2055,4,NO_IMPROVEMENT
6501,2219,4,NO_IMPROVEMENT
7001,2387,7,NO_IMPROVEMENT
7501,2631,8,NO_IMPROVEMENT
8001,2842,4,NO_IMPROVEMENT
8501,3223,14402,NO_IMPROVEMENT
9001,3569,1,NO_IMPROVEMENT
9501,3649,2,NO_IMPROVEMENT
10001,3684,3,NO_IMPROVEMENT
10501,3737,2,NO_IMPROVEMENT
11001,3823,3,NO_IMPROVEMENT
11501,3962,7,NO_IMPROVEMENT
12001,4013,2,NO_IMPROVEMENT
12501,4148,4,NO_IMPROVEMENT
13001,4312,1,NO_IMPROVEMENT
13501,4361,2,NO_IMPROVEMENT
14001,4433,2,NO_IMPROVEMENT
14501,4508,14402,NO_IMPROVEMENT
15001,4571,1,NO_IMPROVEMENT
15501,4635,3603,NO_IMPROVEMENT
16001,4689,21602,NO_IMPROVEMENT
16501,4752,4,NO_IMPROVEMENT
17001,4847,10803,NO_IMPROVEMENT
17501,4898,4,NO_IMPROVEMENT
18001,4984,4,NO_IMPROVEMENT
18501,5069,7205,NO_IMPROVEMENT
19001,5153,4,NO_IMPROVEMENT
19501,5255,5,NO_IMPROVEMENT
20001,5337,3,NO_IMPROVEMENT
20501,5375,3,NO_IMPROVEMENT
21001,5435,7,NO_IMPROVEMENT
21501,5519,4,NO_IMPROVEMENT
22001,5604,4,NO_IMPROVEMENT
22501,5707,1,NO_IMPROVEMENT
22785,5752,0,FINAL
