iteration,time_ms,violations,status
0,0,1,INITIAL
1,5,1,NO_IMPROVEMENT
501,31,1,NO_IMPROVEMENT
1001,75,1,NO_IMPROVEMENT
1501,109,1,NO_IMPROVEMENT
2001,141,1,NO_IMPROVEMENT
2501,168,1,NO_IMPROVEMENT
3001,198,1,NO_IMPROVEMENT
3501,229,1,NO_IMPROVEMENT
4001,257,1,NO_IMPROVEMENT
4501,307,1,NO_IMPROVEMENT
5001,384,1,NO_IMPROVEMENT
5501,462,1,NO_IMPROVEMENT
6001,522,1,NO_IMPROVEMENT
6501,580,1,NO_IMPROVEMENT
7001,638,1,NO_IMPROVEMENT
7501,696,1,NO_IMPROVEMENT
8001,754,1,NO_IMPROVEMENT
8501,814,1,NO_IMPROVEMENT
9001,831,1,NO_IMPROVEMENT
9501,846,1,NO_IMPROVEMENT
10001,867,1,NO_IMPROVEMENT
10501,896,1,NO_IMPROVEMENT
11001,928,1,NO_IMPROVEMENT
11501,962,1,NO_IMPROVEMENT
12001,993,1,NO_IMPROVEMENT
12501,1026,1,NO_IMPROVEMENT
13001,1057,1,NO_IMPROVEMENT
13501,1089,1,NO_IMPROVEMENT
14001,1116,1,NO_IMPROVEMENT
14501,1142,1,NO_IMPROVEMENT
15001,1171,1,NO_IMPROVEMENT
15501,1197,1,NO_IMPROVEMENT
16001,1232,1,NO_IMPROVEMENT
16501,1264,1,NO_IMPROVEMENT
17001,1302,1,NO_IMPROVEMENT
17501,1333,1,NO_IMPROVEMENT
18001,1375,1,NO_IMPROVEMENT
18501,1411,1,NO_IMPROVEMENT
19001,1445,1,NO_IMPROVEMENT
19501,1485,1,NO_IMPROVEMENT
20001,1516,1,NO_IMPROVEMENT
20501,1551,1,NO_IMPROVEMENT
21001,1588,1,NO_IMPROVEMENT
21501,1614,1,NO_IMPROVEMENT
22001,1638,1,NO_IMPROVEMENT
22501,1646,1,NO_IMPROVEMENT
23001,1654,1,NO_IMPROVEMENT
23501,1663,1,NO_IMPROVEMENT
24001,1671,1,NO_IMPROVEMENT
24501,1681,1,NO_IMPROVEMENT
25001,1691,1,NO_IMPROVEMENT
25501,1700,1,NO_IMPROVEMENT
26001,1709,1,NO_IMPROVEMENT
26501,1716,1,NO_IMPROVEMENT
27001,1725,1,NO_IMPROVEMENT
27501,1733,1,NO_IMPROVEMENT
28001,1741,1,NO_IMPROVEMENT
28501,1749,1,NO_IMPROVEMENT
29001,1759,1,NO_IMPROVEMENT
29501,1766,1,NO_IMPROVEMENT
30001,1775,1,NO_IMPROVEMENT
30501,1783,1,NO_IMPROVEMENT
31001,1791,1,NO_IMPROVEMENT
31501,1800,1,NO_IMPROVEMENT
32001,1809,1,NO_IMPROVEMENT
32501,1816,1,NO_IMPROVEMENT
33001,1825,1,NO_IMPROVEMENT
33501,1833,1,NO_IMPROVEMENT
34001,1841,1,NO_IMPROVEMENT
34501,1850,1,NO_IMPROVEMENT
35001,1859,1,NO_IMPROVEMENT
35501,1867,1,NO_IMPROVEMENT
36001,1875,1,NO_IMPROVEMENT
36501,1884,1,NO_IMPROVEMENT
37001,1892,1,NO_IMPROVEMENT
37501,1902,1,NO_IMPROVEMENT
38001,1913,1,NO_IMPROVEMENT
38501,1921,1,NO_IMPROVEMENT
39001,1930,1,NO_IMPROVEMENT
39501,1939,1,NO_IMPROVEMENT
40001,1948,1,NO_IMPROVEMENT
40501,1957,1,NO_IMPROVEMENT
41001,1966,1,NO_IMPROVEMENT
41501,1973,1,NO_IMPROVEMENT
42001,1982,1,NO_IMPROVEMENT
42501,1991,1,NO_IMPROVEMENT
43001,2000,1,NO_IMPROVEMENT
43501,2007,1,NO_IMPROVEMENT
44001,2016,1,NO_IMPROVEMENT
44501,2025,1,NO_IMPROVEMENT
45001,2033,1,NO_IMPROVEMENT
45501,2043,1,NO_IMPROVEMENT
46001,2055,1,NO_IMPROVEMENT
46501,2066,1,NO_IMPROVEMENT
47001,2074,1,NO_IMPROVEMENT
47501,2087,1,NO_IMPROVEMENT
48001,2100,1,NO_IMPROVEMENT
48501,2112,1,NO_IMPROVEMENT
49001,2125,1,NO_IMPROVEMENT
49501,2140,1,NO_IMPROVEMENT
50001,2152,1,NO_IMPROVEMENT
50501,2166,1,NO_IMPROVEMENT
51001,2179,1,NO_IMPROVEMENT
51501,2191,1,NO_IMPROVEMENT
52001,2202,1,NO_IMPROVEMENT
52501,2215,1,NO_IMPROVEMENT
53001,2229,1,NO_IMPROVEMENT
53501,2241,1,NO_IMPROVEMENT
54001,2254,1,NO_IMPROVEMENT
54501,2267,1,NO_IMPROVEMENT
55001,2278,1,NO_IMPROVEMENT
55501,2288,1,NO_IMPROVEMENT
56001,2296,1,NO_IMPROVEMENT
56501,2304,1,NO_IMPROVEMENT
57001,2313,1,NO_IMPROVEMENT
57501,2322,1,NO_IMPROVEMENT
58001,2331,1,NO_IMPROVEMENT
58501,2339,1,NO_IMPROVEMENT
59001,2347,1,NO_IMPROVEMENT
59501,2355,1,NO_IMPROVEMENT
60001,2365,1,NO_IMPROVEMENT
60501,2374,1,NO_IMPROVEMENT
61001,2383,1,NO_IMPROVEMENT
61501,2392,1,NO_IMPROVEMENT
62001,2402,1,NO_IMPROVEMENT
62501,2410,1,NO_IMPROVEMENT
63001,2419,1,NO_IMPROVEMENT
63501,2430,1,NO_IMPROVEMENT
64001,2441,1,NO_IMPROVEMENT
64501,2452,1,NO_IMPROVEMENT
65001,2464,1,NO_IMPROVEMENT
65501,2473,1,NO_IMPROVEMENT
66001,2480,1,NO_IMPROVEMENT
66501,2488,1,NO_IMPROVEMENT
67001,2497,1,NO_IMPROVEMENT
67501,2506,1,NO_IMPROVEMENT
68001,2514,1,NO_IMPROVEMENT
68501,2523,1,NO_IMPROVEMENT
69001,2537,1,NO_IMPROVEMENT
69501,2548,1,NO_IMPROVEMENT
70001,2561,1,NO_IMPROVEMENT
70501,2571,1,NO_IMPROVEMENT
71001,2579,1,NO_IMPROVEMENT
71501,2588,1,NO_IMPROVEMENT
72001,2596,1,NO_IMPROVEMENT
72501,2605,1,NO_IMPROVEMENT
73001,2613,1,NO_IMPROVEMENT
73501,2622,1,NO_IMPROVEMENT
74001,2634,1,NO_IMPROVEMENT
74501,2641,1,NO_IMPROVEMENT
75001,2650,1,NO_IMPROVEMENT
75501,2660,1,NO_IMPROVEMENT
76001,2668,1,NO_IMPROVEMENT
76501,2679,1,NO_IMPROVEMENT
77001,2689,1,NO_IMPROVEMENT
77501,2697,1,NO_IMPROVEMENT
78001,2705,1,NO_IMPROVEMENT
78501,2714,1,NO_IMPROVEMENT
79001,2723,1,NO_IMPROVEMENT
79501,2731,1,NO_IMPROVEMENT
80001,2740,1,NO_IMPROVEMENT
80501,2748,1,NO_IMPROVEMENT
81001,2757,1,NO_IMPROVEMENT
81501,2768,1,NO_IMPROVEMENT
82001,2782,1,NO_IMPROVEMENT
82501,2795,1,NO_IMPROVEMENT
83001,2809,1,NO_IMPROVEMENT
83501,2822,1,NO_IMPROVEMENT
84001,2835,1,NO_IMPROVEMENT
84501,2847,1,NO_IMPROVEMENT
85001,2862,1,NO_IMPROVEMENT
85501,2871,1,NO_IMPROVEMENT
86001,2878,1,NO_IMPROVEMENT
86501,2894,1,NO_IMPROVEMENT
87001,2907,1,NO_IMPROVEMENT
87501,2920,1,NO_IMPROVEMENT
88001,2931,1,NO_IMPROVEMENT
88501,2943,1,NO_IMPROVEMENT
89001,2952,1,NO_IMPROVEMENT
89501,2966,1,NO_IMPROVEMENT
90001,2973,1,NO_IMPROVEMENT
90501,2985,1,NO_IMPROVEMENT
91001,2993,1,NO_IMPROVEMENT
91501,3001,1,NO_IMPROVEMENT
92001,3010,1,NO_IMPROVEMENT
92501,3018,1,NO_IMPROVEMENT
93001,3028,1,NO_IMPROVEMENT
93501,3039,1,NO_IMPROVEMENT
94001,3048,1,NO_IMPROVEMENT
94501,3059,1,NO_IMPROVEMENT
95001,3071,1,NO_IMPROVEMENT
95501,3083,1,NO_IMPROVEMENT
96001,3093,1,NO_IMPROVEMENT
96501,3103,1,NO_IMPROVEMENT
97001,3114,1,NO_IMPROVEMENT
97501,3122,1,NO_IMPROVEMENT
98001,3130,1,NO_IMPROVEMENT
98501,3140,1,NO_IMPROVEMENT
99001,3150,1,NO_IMPROVEMENT
99501,3157,1,NO_IMPROVEMENT
100001,3166,1,NO_IMPROVEMENT
100501,3175,1,NO_IMPROVEMENT
101001,3183,1,NO_IMPROVEMENT
101501,3192,1,NO_IMPROVEMENT
102001,3201,1,NO_IMPROVEMENT
102501,3210,1,NO_IMPROVEMENT
103001,3219,1,NO_IMPROVEMENT
103501,3227,1,NO_IMPROVEMENT
104001,3236,1,NO_IMPROVEMENT
104501,3244,1,NO_IMPROVEMENT
105001,3253,1,NO_IMPROVEMENT
105501,3260,1,NO_IMPROVEMENT
106001,3269,1,NO_IMPROVEMENT
106501,3277,1,NO_IMPROVEMENT
107001,3285,1,NO_IMPROVEMENT
107501,3293,1,NO_IMPROVEMENT
108001,3302,1,NO_IMPROVEMENT
108501,3309,1,NO_IMPROVEMENT
109001,3317,1,NO_IMPROVEMENT
109501,3325,1,NO_IMPROVEMENT
110001,3334,1,NO_IMPROVEMENT
110501,3340,1,NO_IMPROVEMENT
111001,3348,1,NO_IMPROVEMENT
111501,3354,1,NO_IMPROVEMENT
112001,3363,1,NO_IMPROVEMENT
112501,3372,1,NO_IMPROVEMENT
113001,3379,1,NO_IMPROVEMENT
113501,3387,1,NO_IMPROVEMENT
114001,3396,1,NO_IMPROVEMENT
114501,3404,1,NO_IMPROVEMENT
115001,3411,1,NO_IMPROVEMENT
115501,3419,1,NO_IMPROVEMENT
116001,3427,1,NO_IMPROVEMENT
116501,3438,1,NO_IMPROVEMENT
117001,3449,1,NO_IMPROVEMENT
117501,3458,1,NO_IMPROVEMENT
118001,3467,1,NO_IMPROVEMENT
118501,3476,1,NO_IMPROVEMENT
119001,3485,1,NO_IMPROVEMENT
119501,3493,1,NO_IMPROVEMENT
120001,3503,1,NO_IMPROVEMENT
120501,3510,1,NO_IMPROVEMENT
121001,3517,1,NO_IMPROVEMENT
121501,3526,1,NO_IMPROVEMENT
122001,3534,1,NO_IMPROVEMENT
122501,3544,1,NO_IMPROVEMENT
123001,3553,1,NO_IMPROVEMENT
123501,3562,1,NO_IMPROVEMENT
124001,3570,1,NO_IMPROVEMENT
124501,3579,1,NO_IMPROVEMENT
125001,3587,1,NO_IMPROVEMENT
125501,3595,1,NO_IMPROVEMENT
126001,3602,1,NO_IMPROVEMENT
126501,3611,1,NO_IMPROVEMENT
127001,3618,1,NO_IMPROVEMENT
127501,3626,1,NO_IMPROVEMENT
128001,3634,1,NO_IMPROVEMENT
128501,3641,1,NO_IMPROVEMENT
129001,3650,1,NO_IMPROVEMENT
129501,3657,1,NO_IMPROVEMENT
130001,3666,1,NO_IMPROVEMENT
130501,3673,1,NO_IMPROVEMENT
131001,3682,1,NO_IMPROVEMENT
131501,3690,1,NO_IMPROVEMENT
132001,3698,1,NO_IMPROVEMENT
132501,3707,1,NO_IMPROVEMENT
133001,3717,1,NO_IMPROVEMENT
133501,3723,1,NO_IMPROVEMENT
134001,3732,1,NO_IMPROVEMENT
134501,3741,1,NO_IMPROVEMENT
135001,3749,1,NO_IMPROVEMENT
