iteration,time_ms,violations,status
0,0,11,INITIAL
1,54,52233,NO_IMPROVEMENT
501,1268,15,NO_IMPROVEMENT
1001,1666,45012,NO_IMPROVEMENT
1501,2066,18011,NO_IMPROVEMENT
2001,2534,25219,NO_IMPROVEMENT
2501,3004,52208,NO_IMPROVEMENT
3001,3325,9,NO_IMPROVEMENT
3501,3651,18014,NO_IMPROVEMENT
4001,4086,39610,NO_IMPROVEMENT
4501,4355,9012,NO_IMPROVEMENT
5001,4637,25213,NO_IMPROVEMENT
5501,4923,14,NO_IMPROVEMENT
6001,5179,3,NO_IMPROVEMENT
6501,5407,7214,NO_IMPROVEMENT
7001,5770,3610,NO_IMPROVEMENT
7501,6109,15,NO_IMPROVEMENT
8001,6324,9,NO_IMPROVEMENT
8501,6545,12,NO_IMPROVEMENT
9001,6833,14412,NO_IMPROVEMENT
9501,7052,9,NO_IMPROVEMENT
10001,7283,23408,NO_IMPROVEMENT
10501,7632,3620,NO_IMPROVEMENT
11001,7865,5,NO_IMPROVEMENT
11501,8133,7,NO_IMPROVEMENT
12001,8416,4,NO_IMPROVEMENT
12501,8648,52206,NO_IMPROVEMENT
13001,8962,6,NO_IMPROVEMENT
13501,9197,11,NO_IMPROVEMENT
14001,9478,5405,NO_IMPROVEMENT
14501,9688,5,NO_IMPROVEMENT
15001,9904,7,NO_IMPROVEMENT
15501,10091,5,NO_IMPROVEMENT
16001,10316,9,NO_IMPROVEMENT
16501,10646,10804,NO_IMPROVEMENT
17001,11391,4,NO_IMPROVEMENT
17501,11722,3,NO_IMPROVEMENT
18001,12039,7214,NO_IMPROVEMENT
18501,12259,11,NO_IMPROVEMENT
19001,12537,11,NO_IMPROVEMENT
19501,12781,14,NO_IMPROVEMENT
20001,13016,11,NO_IMPROVEMENT
20501,13239,20,NO_IMPROVEMENT
21001,13445,12,NO_IMPROVEMENT
21501,13679,8,NO_IMPROVEMENT
22001,13939,12612,NO_IMPROVEMENT
22501,14230,10,NO_IMPROVEMENT
23001,14624,11,NO_IMPROVEMENT
23501,15532,6,NO_IMPROVEMENT
24001,15962,3607,NO_IMPROVEMENT
24501,16193,6,NO_IMPROVEMENT
25001,16412,10,NO_IMPROVEMENT
25501,16701,4,NO_IMPROVEMENT
26001,16912,3,NO_IMPROVEMENT
26501,17128,6,NO_IMPROVEMENT
27001,17358,6,NO_IMPROVEMENT
27501,17601,12607,NO_IMPROVEMENT
28001,17811,4,NO_IMPROVEMENT
28501,18045,6,NO_IMPROVEMENT
29001,18363,11,NO_IMPROVEMENT
29501,18878,12,NO_IMPROVEMENT
30001,19108,9,NO_IMPROVEMENT
30501,19568,5,NO_IMPROVEMENT
31001,20024,5411,NO_IMPROVEMENT
31501,20253,4,NO_IMPROVEMENT
32001,20484,6,NO_IMPROVEMENT
32501,20731,5,NO_IMPROVEMENT
33001,20972,6,NO_IMPROVEMENT
33501,21184,6,NO_IMPROVEMENT
34001,21394,7,NO_IMPROVEMENT
34501,21628,11,NO_IMPROVEMENT
35001,21864,7,NO_IMPROVEMENT
35501,22086,4,NO_IMPROVEMENT
36001,22329,6,NO_IMPROVEMENT
36501,22616,5,NO_IMPROVEMENT
37001,22872,1,NO_IMPROVEMENT
37501,23103,7,NO_IMPROVEMENT
38001,23327,5,NO_IMPROVEMENT
38501,23561,8,NO_IMPROVEMENT
39001,23849,6,NO_IMPROVEMENT
39501,24100,5,NO_IMPROVEMENT
40001,24350,12,NO_IMPROVEMENT
40501,25080,10816,NO_IMPROVEMENT
41001,25414,6,NO_IMPROVEMENT
41501,26142,2,NO_IMPROVEMENT
42001,27582,6,NO_IMPROVEMENT
42501,28729,7,NO_IMPROVEMENT
43001,29422,50406,NO_IMPROVEMENT
43501,29656,14404,NO_IMPROVEMENT
44001,29909,3,NO_IMPROVEMENT
44501,30153,14405,NO_IMPROVEMENT
45001,30407,10809,NO_IMPROVEMENT
45501,30736,8,NO_IMPROVEMENT
46001,30987,6,NO_IMPROVEMENT
46501,31241,6,NO_IMPROVEMENT
47001,31456,6,NO_IMPROVEMENT
47501,31670,39604,NO_IMPROVEMENT
48001,31968,2,NO_IMPROVEMENT
48501,32222,2,NO_IMPROVEMENT
49001,32479,5404,NO_IMPROVEMENT
49501,32753,3,NO_IMPROVEMENT
50001,32984,18005,NO_IMPROVEMENT
50501,33257,21606,NO_IMPROVEMENT
51001,33547,37807,NO_IMPROVEMENT
51501,33872,8,NO_IMPROVEMENT
52001,34120,7,NO_IMPROVEMENT
52501,34372,5415,NO_IMPROVEMENT
53001,34623,6,NO_IMPROVEMENT
53501,34848,7,NO_IMPROVEMENT
54001,35061,7,NO_IMPROVEMENT
54501,35275,14409,NO_IMPROVEMENT
55001,35487,1,NO_IMPROVEMENT
55501,35755,30604,NO_IMPROVEMENT
56001,36008,7,NO_IMPROVEMENT
56501,36320,34206,NO_IMPROVEMENT
57001,36586,37811,NO_IMPROVEMENT
57501,36857,5413,NO_IMPROVEMENT
58001,37049,37812,NO_IMPROVEMENT
58501,37287,9,NO_IMPROVEMENT
59001,37512,18009,NO_IMPROVEMENT
59501,37750,25204,NO_IMPROVEMENT
60001,38013,17,NO_IMPROVEMENT
60501,38256,19814,NO_IMPROVEMENT
