iteration,time_ms,violations,status
0,0,27,INITIAL
1,60,24,NO_IMPROVEMENT
501,821,7216,NO_IMPROVEMENT
1001,1211,12,NO_IMPROVEMENT
1501,1724,18016,NO_IMPROVEMENT
2001,2467,14,NO_IMPROVEMENT
2501,3213,14,NO_IMPROVEMENT
3001,3809,6,NO_IMPROVEMENT
3501,4533,6,NO_IMPROVEMENT
4001,5100,7,NO_IMPROVEMENT
4501,5666,7,NO_IMPROVEMENT
5001,6200,8,NO_IMPROVEMENT
5501,6848,21606,NO_IMPROVEMENT
6001,7351,8,NO_IMPROVEMENT
6501,7881,8,NO_IMPROVEMENT
7001,8355,9,NO_IMPROVEMENT
7501,8704,3618,NO_IMPROVEMENT
8001,9091,9,NO_IMPROVEMENT
8501,9547,11,NO_IMPROVEMENT
9001,9965,13,NO_IMPROVEMENT
9501,10310,13,NO_IMPROVEMENT
10001,10498,14,NO_IMPROVEMENT
10501,10676,13,NO_IMPROVEMENT
11001,10869,11,NO_IMPROVEMENT
11501,11055,8,NO_IMPROVEMENT
12001,11217,8,NO_IMPROVEMENT
12501,11392,10,NO_IMPROVEMENT
13001,11586,8,NO_IMPROVEMENT
13501,11851,5407,NO_IMPROVEMENT
14001,12022,3,NO_IMPROVEMENT
14501,12172,2,NO_IMPROVEMENT
15001,12316,2,NO_IMPROVEMENT
15501,12538,3,NO_IMPROVEMENT
16001,12810,2,NO_IMPROVEMENT
16501,13011,2,NO_IMPROVEMENT
17001,13155,2,NO_IMPROVEMENT
17501,13347,2,NO_IMPROVEMENT
18001,13533,1,NO_IMPROVEMENT
18501,13771,1,NO_IMPROVEMENT
18984,13966,0,FINAL
