iteration,time_ms,violations,status
0,0,25,INITIAL
1,61,57645,NO_IMPROVEMENT
501,1466,19820,NO_IMPROVEMENT
1001,2124,10810,NO_IMPROVEMENT
1501,2892,17,NO_IMPROVEMENT
2001,3738,21622,NO_IMPROVEMENT
2501,4616,25218,NO_IMPROVEMENT
3001,5896,39620,NO_IMPROVEMENT
3501,6308,14409,NO_IMPROVEMENT
4001,6606,36008,NO_IMPROVEMENT
4501,6962,10810,NO_IMPROVEMENT
5001,7318,7221,NO_IMPROVEMENT
5501,8507,21609,NO_IMPROVEMENT
6001,9002,13,NO_IMPROVEMENT
6501,9382,25212,NO_IMPROVEMENT
7001,9670,14407,NO_IMPROVEMENT
7501,10131,21614,NO_IMPROVEMENT
8001,10393,7205,NO_IMPROVEMENT
8501,10656,10805,NO_IMPROVEMENT
9001,10900,7211,NO_IMPROVEMENT
9501,11106,5,NO_IMPROVEMENT
10001,11302,4,NO_IMPROVEMENT
10309,11425,0,FINAL
