iteration,time_ms,violations,status
0,0,1,INITIAL
1,7,1,NO_IMPROVEMENT
501,34,1,NO_IMPROVEMENT
1001,58,1,NO_IMPROVEMENT
1501,77,1,NO_IMPROVEMENT
2001,95,1,NO_IMPROVEMENT
2501,106,1,NO_IMPROVEMENT
3001,120,1,NO_IMPROVEMENT
3501,136,1,NO_IMPROVEMENT
4001,151,1,NO_IMPROVEMENT
4501,168,1,NO_IMPROVEMENT
5001,184,1,NO_IMPROVEMENT
5501,199,1,NO_IMPROVEMENT
6001,214,1,NO_IMPROVEMENT
6501,229,1,NO_IMPROVEMENT
7001,245,1,NO_IMPROVEMENT
7501,261,1,NO_IMPROVEMENT
8001,279,1,NO_IMPROVEMENT
8501,292,1,NO_IMPROVEMENT
9001,309,1,NO_IMPROVEMENT
9501,324,1,NO_IMPROVEMENT
10001,341,1,NO_IMPROVEMENT
10501,357,1,NO_IMPROVEMENT
11001,375,1,NO_IMPROVEMENT
11501,388,1,NO_IMPROVEMENT
12001,403,1,NO_IMPROVEMENT
12501,414,1,NO_IMPROVEMENT
13001,430,1,NO_IMPROVEMENT
13501,471,1,NO_IMPROVEMENT
14001,513,1,NO_IMPROVEMENT
14501,556,1,NO_IMPROVEMENT
15001,598,1,NO_IMPROVEMENT
15501,644,1,NO_IMPROVEMENT
16001,688,1,NO_IMPROVEMENT
16501,729,1,NO_IMPROVEMENT
17001,768,1,NO_IMPROVEMENT
17501,812,1,NO_IMPROVEMENT
18001,856,1,NO_IMPROVEMENT
18501,892,1,NO_IMPROVEMENT
19001,903,1,NO_IMPROVEMENT
19501,914,1,NO_IMPROVEMENT
20001,924,1,NO_IMPROVEMENT
20501,935,1,NO_IMPROVEMENT
21001,945,1,NO_IMPROVEMENT
21501,955,1,NO_IMPROVEMENT
22001,963,1,NO_IMPROVEMENT
22501,973,1,NO_IMPROVEMENT
23001,979,1,NO_IMPROVEMENT
23501,987,1,NO_IMPROVEMENT
24001,995,1,NO_IMPROVEMENT
24501,1001,1,NO_IMPROVEMENT
25001,1008,1,NO_IMPROVEMENT
25501,1014,1,NO_IMPROVEMENT
26001,1021,1,NO_IMPROVEMENT
26501,1028,1,NO_IMPROVEMENT
27001,1035,1,NO_IMPROVEMENT
27501,1041,1,NO_IMPROVEMENT
28001,1048,1,NO_IMPROVEMENT
28501,1056,1,NO_IMPROVEMENT
29001,1065,1,NO_IMPROVEMENT
29501,1075,1,NO_IMPROVEMENT
30001,1084,1,NO_IMPROVEMENT
30501,1091,1,NO_IMPROVEMENT
31001,1097,1,NO_IMPROVEMENT
31501,1108,1,NO_IMPROVEMENT
32001,1118,1,NO_IMPROVEMENT
32501,1130,1,NO_IMPROVEMENT
33001,1139,1,NO_IMPROVEMENT
33501,1147,1,NO_IMPROVEMENT
34001,1154,1,NO_IMPROVEMENT
34501,1161,1,NO_IMPROVEMENT
35001,1169,1,NO_IMPROVEMENT
35501,1176,1,NO_IMPROVEMENT
36001,1181,1,NO_IMPROVEMENT
36501,1192,1,NO_IMPROVEMENT
37001,1201,1,NO_IMPROVEMENT
37501,1211,1,NO_IMPROVEMENT
38001,1219,1,NO_IMPROVEMENT
38501,1234,1,NO_IMPROVEMENT
39001,1254,1,NO_IMPROVEMENT
39501,1276,1,NO_IMPROVEMENT
40001,1295,1,NO_IMPROVEMENT
40501,1314,1,NO_IMPROVEMENT
41001,1334,1,NO_IMPROVEMENT
41501,1357,1,NO_IMPROVEMENT
