iteration,time_ms,violations,status
0,0,17,INITIAL
1,60,21634,NO_IMPROVEMENT
501,2327,12614,NO_IMPROVEMENT
1001,3199,17,NO_IMPROVEMENT
1501,4235,11,NO_IMPROVEMENT
2001,5083,28812,NO_IMPROVEMENT
2501,6372,12,NO_IMPROVEMENT
3001,7938,3612,NO_IMPROVEMENT
3501,9491,17,NO_IMPROVEMENT
4001,10433,3,NO_IMPROVEMENT
4501,10726,7,NO_IMPROVEMENT
5001,11602,9,NO_IMPROVEMENT
5501,13058,5,NO_IMPROVEMENT
6001,14397,5,NO_IMPROVEMENT
6501,15883,27009,NO_IMPROVEMENT
7001,17136,11,NO_IMPROVEMENT
7501,17675,16218,NO_IMPROVEMENT
8001,19190,6,NO_IMPROVEMENT
8501,20027,12,NO_IMPROVEMENT
9001,20908,3610,NO_IMPROVEMENT
9501,21224,11,NO_IMPROVEMENT
10001,21508,5413,NO_IMPROVEMENT
10501,21789,14420,NO_IMPROVEMENT
11001,22477,22,NO_IMPROVEMENT
11501,23061,14409,NO_IMPROVEMENT
12001,23383,34206,NO_IMPROVEMENT
12501,23753,11,NO_IMPROVEMENT
13001,24032,8,NO_IMPROVEMENT
13501,24286,15,NO_IMPROVEMENT
14001,24568,16,NO_IMPROVEMENT
14501,24963,5,NO_IMPROVEMENT
15001,25498,9,NO_IMPROVEMENT
15501,26286,37816,NO_IMPROVEMENT
16001,26622,14409,NO_IMPROVEMENT
16501,26999,8,NO_IMPROVEMENT
17001,27277,7,NO_IMPROVEMENT
17501,27562,14406,NO_IMPROVEMENT
18001,27934,46812,NO_IMPROVEMENT
18501,28472,11,NO_IMPROVEMENT
19001,29067,7214,NO_IMPROVEMENT
19501,29673,9,NO_IMPROVEMENT
20001,30372,14412,NO_IMPROVEMENT
20501,30799,7,NO_IMPROVEMENT
21001,31305,13,NO_IMPROVEMENT
21501,31824,15,NO_IMPROVEMENT
22001,32263,21,NO_IMPROVEMENT
22501,32816,27014,NO_IMPROVEMENT
23001,33334,12,NO_IMPROVEMENT
23501,33582,4,NO_IMPROVEMENT
24001,33968,6,NO_IMPROVEMENT
24501,34590,9,NO_IMPROVEMENT
25001,35143,24,NO_IMPROVEMENT
25501,35694,13,NO_IMPROVEMENT
26001,36242,14,NO_IMPROVEMENT
26501,36765,11,NO_IMPROVEMENT
27001,37397,11,NO_IMPROVEMENT
27501,37780,10809,NO_IMPROVEMENT
28001,38081,14,NO_IMPROVEMENT
28501,38334,19814,NO_IMPROVEMENT
29001,38722,16217,NO_IMPROVEMENT
29501,39062,27014,NO_IMPROVEMENT
30001,39283,12,NO_IMPROVEMENT
30501,39552,10,NO_IMPROVEMENT
31001,39850,7,NO_IMPROVEMENT
31501,40152,16209,NO_IMPROVEMENT
32001,40471,25208,NO_IMPROVEMENT
32501,40769,34214,NO_IMPROVEMENT
33001,41058,72009,NO_IMPROVEMENT
33501,41640,19809,NO_IMPROVEMENT
34001,42190,54011,NO_IMPROVEMENT
34501,42526,52210,NO_IMPROVEMENT
35001,43064,10809,NO_IMPROVEMENT
35501,43496,16216,NO_IMPROVEMENT
36001,43842,21611,NO_IMPROVEMENT
36501,44095,11,NO_IMPROVEMENT
37001,44329,7,NO_IMPROVEMENT
