iteration,time_ms,violations,status
0,0,25,INITIAL
1,49,23,NO_IMPROVEMENT
501,1353,10803,NO_IMPROVEMENT
1001,1676,10804,NO_IMPROVEMENT
1501,2297,7204,NO_IMPROVEMENT
2001,2758,4,NO_IMPROVEMENT
2501,3016,4,NO_IMPROVEMENT
3001,3271,4,NO_IMPROVEMENT
3501,3555,5406,NO_IMPROVEMENT
4001,3761,3,NO_IMPROVEMENT
4501,3997,3,NO_IMPROVEMENT
5001,4207,2,NO_IMPROVEMENT
5501,4468,2,NO_IMPROVEMENT
6001,4722,2,NO_IMPROVEMENT
6501,4895,2,NO_IMPROVEMENT
7001,5083,2,NO_IMPROVEMENT
7501,5291,2,NO_IMPROVEMENT
7507,5295,0,FINAL
