iteration,time_ms,violations,status
0,0,12,INITIAL
1,33,9,NO_IMPROVEMENT
501,312,3607,NO_IMPROVEMENT
1001,764,2,NO_IMPROVEMENT
1501,890,2,NO_IMPROVEMENT
2001,1071,2,NO_IMPROVEMENT
2501,1228,2,NO_IMPROVEMENT
3001,1335,3,NO_IMPROVEMENT
3501,1431,2,NO_IMPROVEMENT
4001,1540,2,NO_IMPROVEMENT
4501,1665,6,NO_IMPROVEMENT
5001,1770,5,NO_IMPROVEMENT
5501,1882,5,NO_IMPROVEMENT
6001,2021,5,NO_IMPROVEMENT
6501,2544,5,NO_IMPROVEMENT
7001,3264,5,NO_IMPROVEMENT
7501,3683,11,NO_IMPROVEMENT
8001,3794,7,NO_IMPROVEMENT
8501,3853,10807,NO_IMPROVEMENT
9001,3919,6,NO_IMPROVEMENT
9501,3979,6,NO_IMPROVEMENT
10001,4038,8,NO_IMPROVEMENT
10501,4107,8,NO_IMPROVEMENT
11001,4172,4,NO_IMPROVEMENT
11501,4246,3604,NO_IMPROVEMENT
12001,4340,1,NO_IMPROVEMENT
12501,4403,3,NO_IMPROVEMENT
13001,4478,3,NO_IMPROVEMENT
13501,4540,17,NO_IMPROVEMENT
14001,4619,3603,NO_IMPROVEMENT
14501,4682,3,NO_IMPROVEMENT
15001,4744,3,NO_IMPROVEMENT
15501,4811,2,NO_IMPROVEMENT
16001,4866,3,NO_IMPROVEMENT
16501,4921,7,NO_IMPROVEMENT
17001,4985,5,NO_IMPROVEMENT
17501,5034,8,NO_IMPROVEMENT
18001,5103,6,NO_IMPROVEMENT
18501,5161,8,NO_IMPROVEMENT
19001,5216,4,NO_IMPROVEMENT
19501,5275,3,NO_IMPROVEMENT
20001,5338,2,NO_IMPROVEMENT
20501,5400,2,NO_IMPROVEMENT
21001,5489,3,NO_IMPROVEMENT
21118,5504,0,FINAL
