iteration,time_ms,violations,status
0,0,4,INITIAL
1,15,23404,NO_IMPROVEMENT
501,594,2,NO_IMPROVEMENT
1001,822,1,NO_IMPROVEMENT
1501,1013,1,NO_IMPROVEMENT
2001,1212,1,NO_IMPROVEMENT
2501,1376,3602,NO_IMPROVEMENT
3001,1711,5403,NO_IMPROVEMENT
3501,1984,1,NO_IMPROVEMENT
4001,2201,7201,NO_IMPROVEMENT
4501,2444,7201,NO_IMPROVEMENT
5001,2626,1,NO_IMPROVEMENT
5501,2746,1,NO_IMPROVEMENT
6001,2885,1,NO_IMPROVEMENT
6501,3022,1,NO_IMPROVEMENT
7001,3136,1,NO_IMPROVEMENT
7501,3256,1,NO_IMPROVEMENT
8001,3363,1,NO_IMPROVEMENT
8501,3560,2,NO_IMPROVEMENT
9001,4069,1,NO_IMPROVEMENT
9501,4171,1,NO_IMPROVEMENT
10001,4267,1,NO_IMPROVEMENT
10119,4293,0,FINAL
