iteration,time_ms,violations,status
0,0,8,INITIAL
1,34,10,NO_IMPROVEMENT
501,395,12,NO_IMPROVEMENT
1001,786,7,NO_IMPROVEMENT
1501,992,9,NO_IMPROVEMENT
2001,1218,11,NO_IMPROVEMENT
2501,1408,10,NO_IMPROVEMENT
3001,1667,9,NO_IMPROVEMENT
3501,1954,6,NO_IMPROVEMENT
4001,2226,6,NO_IMPROVEMENT
4501,2513,6,NO_IMPROVEMENT
5001,2678,7,NO_IMPROVEMENT
5501,2793,8,NO_IMPROVEMENT
6001,2948,11,NO_IMPROVEMENT
6501,3111,8,NO_IMPROVEMENT
7001,3263,13,NO_IMPROVEMENT
7501,3415,15,NO_IMPROVEMENT
8001,3571,17,NO_IMPROVEMENT
8501,3740,13,NO_IMPROVEMENT
9001,3909,12,NO_IMPROVEMENT
9501,4094,12,NO_IMPROVEMENT
10001,4272,3607,NO_IMPROVEMENT
10501,4453,9,NO_IMPROVEMENT
11001,4561,11,NO_IMPROVEMENT
11501,4665,21610,NO_IMPROVEMENT
12001,4771,12,NO_IMPROVEMENT
12501,4872,1,NO_IMPROVEMENT
13001,4993,3,NO_IMPROVEMENT
13501,5120,9,NO_IMPROVEMENT
14001,5230,5,NO_IMPROVEMENT
14501,5322,6,NO_IMPROVEMENT
15001,5420,9,NO_IMPROVEMENT
15501,5505,5,NO_IMPROVEMENT
16001,5600,5,NO_IMPROVEMENT
16501,5676,10,NO_IMPROVEMENT
17001,5778,6,NO_IMPROVEMENT
17501,5871,2,NO_IMPROVEMENT
18001,5971,9,NO_IMPROVEMENT
18501,6089,2,NO_IMPROVEMENT
19001,6173,2,NO_IMPROVEMENT
19501,6270,2,NO_IMPROVEMENT
20001,6382,10,NO_IMPROVEMENT
20501,6493,6,NO_IMPROVEMENT
21001,6580,7207,NO_IMPROVEMENT
21501,6672,9,NO_IMPROVEMENT
22001,6772,9,NO_IMPROVEMENT
22501,6854,8,NO_IMPROVEMENT
23001,6955,12,NO_IMPROVEMENT
23501,7037,3,NO_IMPROVEMENT
24001,7144,10802,NO_IMPROVEMENT
24501,7227,16,NO_IMPROVEMENT
25001,7339,9,NO_IMPROVEMENT
25501,7429,9,NO_IMPROVEMENT
26001,7511,9,NO_IMPROVEMENT
26501,7617,4,NO_IMPROVEMENT
27001,7704,4,NO_IMPROVEMENT
27501,7813,16,NO_IMPROVEMENT
28001,7905,5,NO_IMPROVEMENT
28501,7997,11,NO_IMPROVEMENT
29001,8090,12,NO_IMPROVEMENT
29501,8194,9,NO_IMPROVEMENT
30001,8298,6,NO_IMPROVEMENT
30501,8387,3616,NO_IMPROVEMENT
31001,8473,13,NO_IMPROVEMENT
31501,8570,6,NO_IMPROVEMENT
32001,8666,6,NO_IMPROVEMENT
32501,8758,6,NO_IMPROVEMENT
33001,8872,3,NO_IMPROVEMENT
33501,8969,2,NO_IMPROVEMENT
34001,9051,5,NO_IMPROVEMENT
34501,9157,1,NO_IMPROVEMENT
34536,9166,0,FINAL
