iteration,time_ms,violations,status
0,0,12,INITIAL
1,53,11,NO_IMPROVEMENT
501,220,15,NO_IMPROVEMENT
1001,426,14,NO_IMPROVEMENT
1501,781,9,NO_IMPROVEMENT
2001,958,13,NO_IMPROVEMENT
2501,1101,18,NO_IMPROVEMENT
3001,1232,17,NO_IMPROVEMENT
3501,1331,11,NO_IMPROVEMENT
4001,1436,10,NO_IMPROVEMENT
4501,1501,8,NO_IMPROVEMENT
5001,1583,7,NO_IMPROVEMENT
5501,1774,9,NO_IMPROVEMENT
6001,1949,6,NO_IMPROVEMENT
6501,2125,21,NO_IMPROVEMENT
7001,2322,16,NO_IMPROVEMENT
7501,2510,17,NO_IMPROVEMENT
8001,2683,6,NO_IMPROVEMENT
8501,2815,17,NO_IMPROVEMENT
9001,2907,12,NO_IMPROVEMENT
9501,2981,18,NO_IMPROVEMENT
10001,3052,15,NO_IMPROVEMENT
10501,3124,11,NO_IMPROVEMENT
11001,3211,23,NO_IMPROVEMENT
11501,3294,16,NO_IMPROVEMENT
12001,3402,4,NO_IMPROVEMENT
12501,3480,8,NO_IMPROVEMENT
13001,3559,22,NO_IMPROVEMENT
13501,3658,13,NO_IMPROVEMENT
14001,3730,4,NO_IMPROVEMENT
14057,3741,0,FINAL
