iteration,time_ms,violations,status
0,0,8,INITIAL
1,27,3608,NO_IMPROVEMENT
501,987,61206,NO_IMPROVEMENT
1001,1669,48607,NO_IMPROVEMENT
1501,2072,54006,NO_IMPROVEMENT
2001,2533,68408,NO_IMPROVEMENT
2501,2902,84607,NO_IMPROVEMENT
3001,3277,109809,NO_IMPROVEMENT
3501,3648,88207,NO_IMPROVEMENT
4001,4021,133203,NO_IMPROVEMENT
4501,4384,151203,NO_IMPROVEMENT
5001,4718,75603,NO_IMPROVEMENT
5501,5081,64803,NO_IMPROVEMENT
6001,5548,88209,NO_IMPROVEMENT
6501,5914,79209,NO_IMPROVEMENT
7001,6315,100809,NO_IMPROVEMENT
7501,6669,90009,NO_IMPROVEMENT
8001,7038,140409,NO_IMPROVEMENT
8501,7375,90010,NO_IMPROVEMENT
9001,7746,99005,NO_IMPROVEMENT
9501,8102,55805,NO_IMPROVEMENT
10001,8439,66605,NO_IMPROVEMENT
10501,8786,90005,NO_IMPROVEMENT
11001,9177,113405,NO_IMPROVEMENT
11501,9556,149408,NO_IMPROVEMENT
12001,9927,138608,NO_IMPROVEMENT
12501,10273,111607,NO_IMPROVEMENT
13001,10663,140407,NO_IMPROVEMENT
13501,11093,117008,NO_IMPROVEMENT
14001,11512,106208,NO_IMPROVEMENT
14501,11938,113408,NO_IMPROVEMENT
15001,12329,118811,NO_IMPROVEMENT
15501,12689,75608,NO_IMPROVEMENT
16001,13045,88210,NO_IMPROVEMENT
16501,13385,88208,NO_IMPROVEMENT
17001,13710,64813,NO_IMPROVEMENT
17501,14054,99008,NO_IMPROVEMENT
18001,14385,91814,NO_IMPROVEMENT
18501,14751,91807,NO_IMPROVEMENT
19001,15116,115208,NO_IMPROVEMENT
19501,15497,88208,NO_IMPROVEMENT
20001,15852,88208,NO_IMPROVEMENT
20501,16258,91809,NO_IMPROVEMENT
21001,16645,111610,NO_IMPROVEMENT
21501,17014,95406,NO_IMPROVEMENT
22001,17338,102606,NO_IMPROVEMENT
22501,17673,91810,NO_IMPROVEMENT
23001,18011,111608,NO_IMPROVEMENT
23501,18385,106209,NO_IMPROVEMENT
24001,18775,73806,NO_IMPROVEMENT
24501,19131,84606,NO_IMPROVEMENT
25001,19445,100806,NO_IMPROVEMENT
25501,19775,90006,NO_IMPROVEMENT
26001,20143,88206,NO_IMPROVEMENT
26501,20504,113410,NO_IMPROVEMENT
27001,20854,102606,NO_IMPROVEMENT
27501,21260,70205,NO_IMPROVEMENT
28001,21613,86405,NO_IMPROVEMENT
28501,21929,99004,NO_IMPROVEMENT
29001,22289,68403,NO_IMPROVEMENT
29501,22665,75603,NO_IMPROVEMENT
30001,22979,104403,NO_IMPROVEMENT
30501,23329,66603,NO_IMPROVEMENT
31001,23696,50401,NO_IMPROVEMENT
31501,24029,70204,NO_IMPROVEMENT
32001,24342,108010,NO_IMPROVEMENT
32501,24685,79211,NO_IMPROVEMENT
33001,25031,122409,NO_IMPROVEMENT
33501,25371,88214,NO_IMPROVEMENT
34001,25695,75616,NO_IMPROVEMENT
34501,26076,104413,NO_IMPROVEMENT
35001,26459,81013,NO_IMPROVEMENT
35501,26788,64813,NO_IMPROVEMENT
36001,27108,43213,NO_IMPROVEMENT
36501,27420,27010,NO_IMPROVEMENT
37001,27785,57610,NO_IMPROVEMENT
37501,28133,57609,NO_IMPROVEMENT
38001,28512,102609,NO_IMPROVEMENT
38501,28896,99009,NO_IMPROVEMENT
