iteration,time_ms,violations,status
0,0,19,INITIAL
1,35,17,NO_IMPROVEMENT
501,546,10,NO_IMPROVEMENT
1001,703,9,NO_IMPROVEMENT
1501,1061,15,NO_IMPROVEMENT
2001,1435,13,NO_IMPROVEMENT
2501,1717,9009,NO_IMPROVEMENT
3001,1860,6,NO_IMPROVEMENT
3501,2027,11,NO_IMPROVEMENT
4001,2118,3,NO_IMPROVEMENT
4501,2213,4,NO_IMPROVEMENT
5001,2334,9,NO_IMPROVEMENT
5501,2474,12,NO_IMPROVEMENT
6001,2574,10,NO_IMPROVEMENT
6501,2688,11,NO_IMPROVEMENT
7001,2781,13,NO_IMPROVEMENT
7501,2883,7,NO_IMPROVEMENT
8001,2990,11,NO_IMPROVEMENT
8501,3097,11,NO_IMPROVEMENT
9001,3232,5,NO_IMPROVEMENT
9501,3340,13,NO_IMPROVEMENT
10001,3433,8,NO_IMPROVEMENT
10501,3515,8,NO_IMPROVEMENT
11001,3622,5,NO_IMPROVEMENT
11501,3725,5,NO_IMPROVEMENT
12001,3823,5,NO_IMPROVEMENT
12501,3917,7205,NO_IMPROVEMENT
13001,4013,5,NO_IMPROVEMENT
13501,4146,5,NO_IMPROVEMENT
14001,4276,5,NO_IMPROVEMENT
14501,4374,5,NO_IMPROVEMENT
14585,4392,0,FINAL
