iteration,time_ms,violations,status
0,0,23,INITIAL
1,25,18031,NO_IMPROVEMENT
501,455,2,NO_IMPROVEMENT
1001,543,4,NO_IMPROVEMENT
1501,653,2,NO_IMPROVEMENT
2001,787,4,NO_IMPROVEMENT
2501,878,10804,NO_IMPROVEMENT
3001,1009,4,NO_IMPROVEMENT
3501,1133,3,NO_IMPROVEMENT
4001,1230,36006,NO_IMPROVEMENT
4501,1358,3,NO_IMPROVEMENT
5001,1522,4,NO_IMPROVEMENT
5501,1643,25205,NO_IMPROVEMENT
6001,1801,6,NO_IMPROVEMENT
6501,1918,3,NO_IMPROVEMENT
7001,2034,50403,NO_IMPROVEMENT
7501,2116,3,NO_IMPROVEMENT
8001,2152,2,NO_IMPROVEMENT
8501,2183,2,NO_IMPROVEMENT
9001,2234,18002,NO_IMPROVEMENT
9501,2268,1,NO_IMPROVEMENT
10001,2305,2,NO_IMPROVEMENT
10501,2450,3,NO_IMPROVEMENT
11001,2548,1,NO_IMPROVEMENT
11501,2649,2,NO_IMPROVEMENT
12001,2750,1,NO_IMPROVEMENT
12501,2928,4,NO_IMPROVEMENT
13001,3089,2,NO_IMPROVEMENT
13501,3172,1,NO_IMPROVEMENT
14001,3210,1,NO_IMPROVEMENT
14501,3243,2,NO_IMPROVEMENT
15001,3322,3,NO_IMPROVEMENT
15501,3398,18001,NO_IMPROVEMENT
16001,3482,5,NO_IMPROVEMENT
16501,3571,4,NO_IMPROVEMENT
17001,3649,2,NO_IMPROVEMENT
17258,3672,0,FINAL
