iteration,time_ms,violations,status
0,0,40,INITIAL
1,50,32,NO_IMPROVEMENT
501,1475,7212,NO_IMPROVEMENT
1001,2196,6,NO_IMPROVEMENT
1501,2697,9,NO_IMPROVEMENT
2001,3310,4,NO_IMPROVEMENT
2501,3920,22,NO_IMPROVEMENT
3001,4115,3,NO_IMPROVEMENT
3501,4206,3,NO_IMPROVEMENT
4001,4349,3,NO_IMPROVEMENT
4501,4484,3,NO_IMPROVEMENT
5001,4677,2,NO_IMPROVEMENT
5501,4852,9,NO_IMPROVEMENT
6001,4963,2,NO_IMPROVEMENT
6501,5083,3,NO_IMPROVEMENT
7001,5192,5,NO_IMPROVEMENT
7501,5376,3,NO_IMPROVEMENT
8001,5503,1,NO_IMPROVEMENT
8501,5596,3,NO_IMPROVEMENT
9001,5783,3,NO_IMPROVEMENT
9501,5995,2,NO_IMPROVEMENT
9944,6142,0,FINAL
