iteration,time_sec,current_cost,best_cost,hard_violations,improvements
40300,8.00,14578,14578,62,798
40400,8.00,14578,14578,62,798
40500,8.00,14578,14578,62,798
40600,8.00,14578,14578,62,798
40700,8.00,14578,14578,62,798
40800,8.00,14578,14578,62,798
40900,8.00,14578,14578,62,798
41000,8.00,14578,14578,62,798
41100,8.00,14578,14578,62,798
41200,9.00,14578,14578,62,798
41300,9.00,14578,14578,62,798
41400,9.00,14578,14578,62,798
41500,9.00,14578,14578,62,798
41600,9.00,14578,14578,62,798
41700,9.00,14578,14578,62,798
41800,9.00,14578,14578,62,798
41900,9.00,14578,14578,62,798
42000,9.00,14578,14578,62,798
42100,9.00,14578,14578,62,798
42200,9.00,14578,14578,62,798
42300,9.00,14578,14578,62,798
42400,9.00,14578,14578,62,798
42500,9.00,14578,14578,62,798
42600,9.00,14578,14578,62,798
42700,9.00,14578,14578,62,798
42800,9.00,14578,14578,62,798
42900,9.00,14578,14578,62,798
43000,9.00,14578,14578,62,798
43100,9.00,14578,14578,62,798
43200,9.00,14578,14578,62,798
43300,9.00,14578,14578,62,798
43400,9.00,14578,14578,62,798
43500,9.00,14578,14578,62,798
43600,9.00,14578,14578,62,798
43700,9.00,14578,14578,62,798
43800,9.00,14578,14578,62,798
43900,9.00,14578,14578,62,798
44000,9.00,14578,14578,62,798
44100,9.00,14578,14578,62,798
44200,9.00,14578,14578,62,798
44300,9.00,14578,14578,62,798
44400,9.00,14578,14578,62,798
44500,9.00,14578,14578,62,798
44600,9.00,14578,14578,62,798
44700,9.00,14578,14578,62,798
44800,9.00,14578,14578,62,798
44900,9.00,14578,14578,62,798
45000,9.00,14578,14578,62,798
45100,9.00,14578,14578,62,798
45200,9.00,14578,14578,62,798
45300,9.00,14578,14578,62,798
45400,9.00,14578,14578,62,798
45500,9.00,14578,14578,62,798
45600,9.00,14578,14578,62,798
45700,9.00,14578,14578,62,798
45800,9.00,14578,14578,62,798
45900,9.00,14578,14578,62,798
46000,9.00,14578,14578,62,798
46100,9.00,14578,14578,62,798
46200,10.00,14578,14578,62,798
46300,10.00,14578,14578,62,798
46400,10.00,14578,14578,62,798
46500,10.00,14578,14578,62,798
46600,10.00,14578,14578,62,798
46700,10.00,14578,14578,62,798
46800,10.00,14578,14578,62,798
46900,10.00,14578,14578,62,798
47000,10.00,14578,14578,62,798
47100,10.00,14578,14578,62,798
47200,10.00,14578,14578,62,798
47300,10.00,14578,14578,62,798
47400,10.00,14578,14578,62,798
47500,10.00,14578,14578,62,798
47600,10.00,14578,14578,62,798
47700,10.00,14578,14578,62,798
47800,10.00,14578,14578,62,798
47900,10.00,14578,14578,62,798
48000,10.00,14578,14578,62,798
48100,10.00,14578,14578,62,798
48200,10.00,14578,14578,62,798
48300,10.00,14578,14578,62,798
48400,10.00,14578,14578,62,798
48500,10.00,14578,14578,62,798
48600,10.00,14578,14578,62,798
48700,10.00,14578,14578,62,798
48800,10.00,14578,14578,62,798
48900,10.00,14578,14578,62,798
49000,10.00,14578,14578,62,798
49100,10.00,14578,14578,62,798
49200,10.00,14578,14578,62,798
49300,10.00,14578,14578,62,798
49400,10.00,14578,14578,62,798
49500,10.00,14578,14578,62,798
49600,10.00,14578,14578,62,798
49700,10.00,14578,14578,62,798
49800,10.00,14578,14578,62,798
49900,10.00,14578,14578,62,798
50000,10.00,14578,14578,62,798
50100,10.00,14578,14578,62,798
50200,10.00,14578,14578,62,798
50300,10.00,14578,14578,62,798
50400,10.00,14578,14578,62,798
50500,10.00,14578,14578,62,798
50600,10.00,14578,14578,62,798
50700,10.00,14578,14578,62,798
50800,10.00,14578,14578,62,798
50900,10.00,14578,14578,62,798
51000,10.00,14578,14578,62,798
51100,10.00,14578,14578,62,798
51200,10.00,14578,14578,62,798
51300,10.00,14578,14578,62,798
51400,10.00,14578,14578,62,798
51500,11.00,14578,14578,62,798
51600,11.00,14578,14578,62,798
51700,11.00,14578,14578,62,798
51800,11.00,14578,14578,62,798
51900,11.00,14578,14578,62,798
52000,11.00,14578,14578,62,798
52100,11.00,14578,14578,62,798
52200,11.00,14578,14578,62,798
52300,11.00,14578,14578,62,798
52400,11.00,14578,14578,62,798
52500,11.00,14578,14578,62,798
52600,11.00,14578,14578,62,798
52700,11.00,14578,14578,62,798
52800,11.00,14578,14578,62,798
52900,11.00,14578,14578,62,798
53000,11.00,14578,14578,62,798
53100,11.00,14578,14578,62,798
53200,11.00,14578,14578,62,798
53300,11.00,14578,14578,62,798
53400,11.00,14578,14578,62,798
53500,11.00,14578,14578,62,798
53600,11.00,14578,14578,62,798
53700,11.00,14578,14578,62,798
53800,11.00,14578,14578,62,798
53900,11.00,14578,14578,62,798
54000,11.00,14578,14578,62,798
54100,11.00,14578,14578,62,798
54200,11.00,14578,14578,62,798
54300,11.00,14578,14578,62,798
54400,11.00,14578,14578,62,798
54500,11.00,14578,14578,62,798
54600,11.00,14578,14578,62,798
54700,11.00,14578,14578,62,798
54800,11.00,14578,14578,62,798
54900,11.00,14578,14578,62,798
55000,11.00,14578,14578,62,798
55100,11.00,14578,14578,62,798
55200,11.00,14578,14578,62,798
55300,11.00,14578,14578,62,798
55400,11.00,14578,14578,62,798
55500,11.00,14578,14578,62,798
55600,11.00,14578,14578,62,798
55700,11.00,14578,14578,62,798
55800,11.00,14578,14578,62,798
55900,11.00,14578,14578,62,798
56000,11.00,14578,14578,62,798
56100,11.00,14578,14578,62,798
56200,11.00,14578,14578,62,798
56300,11.00,14578,14578,62,798
56400,11.00,14578,14578,62,798
56500,11.00,14578,14578,62,798
56600,11.00,14578,14578,62,798
56700,11.00,14578,14578,62,798
56800,11.00,14578,14578,62,798
56900,11.00,14578,14578,62,798
57000,12.00,14578,14578,62,798
57100,12.00,14578,14578,62,798
57200,12.00,14578,14578,62,798
57300,12.00,14578,14578,62,798
57400,12.00,14578,14578,62,798
57500,12.00,14578,14578,62,798
57600,12.00,14578,14578,62,798
57700,12.00,14578,14578,62,798
57800,12.00,14578,14578,62,798
57900,12.00,14578,14578,62,798
58000,12.00,14578,14578,62,798
58100,12.00,14578,14578,62,798
58200,12.00,14578,14578,62,798
58300,12.00,14578,14578,62,798
58400,12.00,14578,14578,62,798
58500,12.00,14578,14578,62,798
58600,12.00,14578,14578,62,798
58700,12.00,14578,14578,62,798
58800,12.00,14578,14578,62,798
58900,12.00,14578,14578,62,798
59000,12.00,14578,14578,62,798
59100,12.00,14578,14578,62,798
59200,12.00,14578,14578,62,798
59300,12.00,14578,14578,62,798
59400,12.00,14578,14578,62,798
59500,12.00,14578,14578,62,798
59600,12.00,14578,14578,62,798
59700,12.00,14578,14578,62,798
59800,12.00,14578,14578,62,798
59900,12.00,14578,14578,62,798
60000,12.00,14578,14578,62,798
60100,12.00,14578,14578,62,798
60200,12.00,14578,14578,62,798
60300,12.00,14578,14578,62,798
60400,12.00,14578,14578,62,798
60500,12.00,14578,14578,62,798
60600,12.00,14578,14578,62,798
60700,12.00,14578,14578,62,798
60800,12.00,14578,14578,62,798
60900,12.00,14578,14578,62,798
61000,12.00,14578,14578,62,798
61100,12.00,14578,14578,62,798
61200,12.00,14578,14578,62,798
61300,12.00,14578,14578,62,798
61400,12.00,14578,14578,62,798
61500,12.00,14578,14578,62,798
61600,12.00,14578,14578,62,798
61700,12.00,14578,14578,62,798
61800,12.00,14578,14578,62,798
61900,12.00,14578,14578,62,798
62000,12.00,14578,14578,62,798
62100,12.00,14578,14578,62,798
62200,12.00,14578,14578,62,798
62300,13.00,14578,14578,62,798
62400,13.00,14578,14578,62,798
62500,13.00,14578,14578,62,798
62600,13.00,14578,14578,62,798
62700,13.00,14578,14578,62,798
62800,13.00,14578,14578,62,798
62900,13.00,14578,14578,62,798
63000,13.00,14578,14578,62,798
63100,13.00,14578,14578,62,798
63200,13.00,14578,14578,62,798
63300,13.00,14578,14578,62,798
63400,13.00,14578,14578,62,798
63500,13.00,14578,14578,62,798
63600,13.00,14578,14578,62,798
63700,13.00,14578,14578,62,798
63800,13.00,14578,14578,62,798
63900,13.00,14578,14578,62,798
64000,13.00,14578,14578,62,798
64100,13.00,14578,14578,62,798
64200,13.00,14578,14578,62,798
64300,13.00,14578,14578,62,798
64400,13.00,14578,14578,62,798
64500,13.00,14578,14578,62,798
64600,13.00,14578,14578,62,798
64700,13.00,14578,14578,62,798
64800,13.00,14578,14578,62,798
64900,13.00,14578,14578,62,798
65000,13.00,14578,14578,62,798
65100,13.00,14578,14578,62,798
65200,13.00,14578,14578,62,798
65300,13.00,14578,14578,62,798
65400,13.00,14578,14578,62,798
65500,13.00,14578,14578,62,798
65600,13.00,14578,14578,62,798
65700,13.00,14578,14578,62,798
65800,13.00,14578,14578,62,798
65900,13.00,14578,14578,62,798
66000,13.00,14578,14578,62,798
66100,13.00,14578,14578,62,798
66200,13.00,14578,14578,62,798
66300,13.00,14578,14578,62,798
66400,13.00,14578,14578,62,798
66500,13.00,14578,14578,62,798
66600,13.00,14578,14578,62,798
66700,13.00,14578,14578,62,798
66800,13.00,14578,14578,62,798
66900,14.00,14578,14578,62,798
67000,14.00,14578,14578,62,798
67100,14.00,14578,14578,62,798
67200,14.00,14578,14578,62,798
67300,14.00,14578,14578,62,798
67400,14.00,14578,14578,62,798
67500,14.00,14578,14578,62,798
67600,14.00,14578,14578,62,798
67700,14.00,14578,14578,62,798
67800,14.00,14578,14578,62,798
67900,14.00,14578,14578,62,798
68000,14.00,14578,14578,62,798
68100,14.00,14578,14578,62,798
68200,14.00,14578,14578,62,798
68300,14.00,14578,14578,62,798
68400,14.00,14578,14578,62,798
68500,14.00,14578,14578,62,798
68600,14.00,14578,14578,62,798
68700,14.00,14578,14578,62,798
68800,14.00,14578,14578,62,798
68900,14.00,14578,14578,62,798
69000,14.00,14578,14578,62,798
69100,14.00,14578,14578,62,798
69200,14.00,14578,14578,62,798
69300,14.00,14578,14578,62,798
69400,14.00,14578,14578,62,798
69500,14.00,14578,14578,62,798
69600,14.00,14578,14578,62,798
69700,14.00,14578,14578,62,798
69800,14.00,14578,14578,62,798
69900,14.00,14578,14578,62,798
70000,14.00,14578,14578,62,798
70100,14.00,14578,14578,62,798
70200,14.00,14578,14578,62,798
70300,14.00,14578,14578,62,798
70400,14.00,14578,14578,62,798
70500,14.00,14578,14578,62,798
70600,14.00,14578,14578,62,798
70700,15.00,14578,14578,62,798
70800,15.00,14578,14578,62,798
70900,15.00,14578,14578,62,798
71000,15.00,14578,14578,62,798
71100,15.00,14578,14578,62,798
71200,15.00,14578,14578,62,798
71300,15.00,14578,14578,62,798
71400,15.00,14578,14578,62,798
71500,15.00,14578,14578,62,798
71600,15.00,14578,14578,62,798
71700,15.00,14578,14578,62,798
71800,15.00,14578,14578,62,798
71900,15.00,14578,14578,62,798
72000,15.00,14578,14578,62,798
72100,15.00,14578,14578,62,798
72200,15.00,14578,14578,62,798
72300,15.00,14578,14578,62,798
72400,15.00,14578,14578,62,798
72500,15.00,14578,14578,62,798
72600,15.00,14578,14578,62,798
72700,15.00,14578,14578,62,798
72800,15.00,14578,14578,62,798
72900,15.00,14578,14578,62,798
73000,15.00,14578,14578,62,798
73100,15.00,14578,14578,62,798
73200,15.00,14578,14578,62,798
73300,15.00,14578,14578,62,798
73400,15.00,14578,14578,62,798
73500,15.00,14578,14578,62,798
73600,15.00,14578,14578,62,798
73700,15.00,14578,14578,62,798
73800,15.00,14578,14578,62,798
73900,15.00,14578,14578,62,798
74000,15.00,14578,14578,62,798
74100,15.00,14578,14578,62,798
74200,15.00,14578,14578,62,798
74300,15.00,14578,14578,62,798
74400,15.00,14578,14578,62,798
74500,15.00,14578,14578,62,798
74600,15.00,14578,14578,62,798
74700,16.00,14578,14578,62,798
74800,16.00,14578,14578,62,798
74900,16.00,14578,14578,62,798
75000,16.00,14578,14578,62,798
75100,16.00,14578,14578,62,798
75200,16.00,14578,14578,62,798
75300,16.00,14578,14578,62,798
75400,16.00,14578,14578,62,798
75500,16.00,14578,14578,62,798
75600,16.00,14578,14578,62,798
75700,16.00,14578,14578,62,798
75800,16.00,14578,14578,62,798
75900,16.00,14578,14578,62,798
76000,16.00,14578,14578,62,798
76100,16.00,14578,14578,62,798
76200,16.00,14578,14578,62,798
76300,16.00,14578,14578,62,798
76400,16.00,14578,14578,62,798
76500,16.00,14578,14578,62,798
76600,16.00,14578,14578,62,798
76700,16.00,14578,14578,62,798
76800,16.00,14578,14578,62,798
76900,16.00,14578,14578,62,798
77000,16.00,14578,14578,62,798
77100,16.00,14578,14578,62,798
77200,16.00,14578,14578,62,798
77300,16.00,14578,14578,62,798
77400,16.00,14578,14578,62,798
77500,16.00,14578,14578,62,798
77600,16.00,14578,14578,62,798
77700,16.00,14578,14578,62,798
77800,16.00,14578,14578,62,798
77900,16.00,14578,14578,62,798
78000,16.00,14578,14578,62,798
78100,16.00,14578,14578,62,798
78200,16.00,14578,14578,62,798
78300,16.00,14578,14578,62,798
78400,16.00,14578,14578,62,798
78500,16.00,14578,14578,62,798
78600,16.00,14578,14578,62,798
78700,17.00,14578,14578,62,798
78800,17.00,14578,14578,62,798
78900,17.00,14578,14578,62,798
79000,17.00,14578,14578,62,798
79100,17.00,14578,14578,62,798
79200,17.00,14578,14578,62,798
79300,17.00,14578,14578,62,798
79400,17.00,14578,14578,62,798
79500,17.00,14578,14578,62,798
79600,17.00,14578,14578,62,798
79700,17.00,14578,14578,62,798
79800,17.00,14578,14578,62,798
79900,17.00,14578,14578,62,798
80000,17.00,14578,14578,62,798
80100,17.00,14578,14578,62,798
80200,17.00,14578,14578,62,798
80300,17.00,14578,14578,62,798
80400,17.00,14578,14578,62,798
80500,17.00,14578,14578,62,798
80600,17.00,14578,14578,62,798
80700,17.00,14578,14578,62,798
80800,17.00,14578,14578,62,798
80900,17.00,14578,14578,62,798
81000,17.00,14578,14578,62,798
81100,17.00,14578,14578,62,798
81200,17.00,14578,14578,62,798
81300,17.00,14578,14578,62,798
81400,17.00,14578,14578,62,798
81500,17.00,14578,14578,62,798
81600,17.00,14578,14578,62,798
81700,17.00,14578,14578,62,798
81800,17.00,14578,14578,62,798
81900,17.00,14578,14578,62,798
82000,17.00,14578,14578,62,798
