iteration,time_sec,current_cost,best_cost,hard_violations,improvements
26700,16.00,55341,54451,0,22
26800,16.00,55341,54451,0,22
26900,16.00,55341,54451,0,22
27000,16.00,55341,54451,0,22
27100,16.00,55341,54451,0,22
27200,17.00,55341,54451,0,22
27300,17.00,55341,54451,0,22
27400,17.00,55341,54451,0,22
27500,17.00,55341,54451,0,22
27600,17.00,55046,54451,0,22
27700,17.00,55046,54451,0,22
27800,17.00,55046,54451,0,22
27900,17.00,55046,54451,0,22
28000,17.00,55349,54451,0,22
28100,17.00,55349,54451,0,22
28200,17.00,55349,54451,0,22
28300,17.00,55349,54451,0,22
28400,17.00,55349,54451,0,22
28500,17.00,55349,54451,0,22
28600,17.00,55349,54451,0,22
28700,17.00,55349,54451,0,22
28800,17.00,55349,54451,0,22
28900,17.00,55349,54451,0,22
29000,17.00,55349,54451,0,22
29100,18.00,55349,54451,0,22
29200,18.00,55349,54451,0,22
29300,18.00,55349,54451,0,22
29400,18.00,55349,54451,0,22
29500,18.00,55349,54451,0,22
29600,18.00,55349,54451,0,22
29700,18.00,55349,54451,0,22
29800,18.00,55349,54451,0,22
29900,18.00,55349,54451,0,22
30000,18.00,55349,54451,0,22
30100,18.00,55349,54451,0,22
30200,18.00,55349,54451,0,22
30300,18.00,55418,54451,0,22
30400,18.00,55418,54451,0,22
30500,18.00,55418,54451,0,22
30600,18.00,55418,54451,0,22
30700,18.00,55418,54451,0,22
30800,18.00,55418,54451,0,22
30900,18.00,55418,54451,0,22
31000,18.00,55418,54451,0,22
31100,18.00,55418,54451,0,22
31200,19.00,55418,54451,0,22
31300,19.00,55418,54451,0,22
31400,19.00,55418,54451,0,22
31500,19.00,55418,54451,0,22
31600,19.00,55418,54451,0,22
31700,19.00,55418,54451,0,22
31800,19.00,55115,54451,0,22
31900,19.00,55115,54451,0,22
32000,19.00,55115,54451,0,22
32100,19.00,55115,54451,0,22
32200,19.00,55115,54451,0,22
32300,19.00,55115,54451,0,22
32400,19.00,55115,54451,0,22
32500,19.00,55410,54451,0,22
32600,19.00,55410,54451,0,22
32700,19.00,55410,54451,0,22
32800,19.00,55410,54451,0,22
32900,19.00,55410,54451,0,22
33000,19.00,55410,54451,0,22
33100,19.00,55410,54451,0,22
33200,19.00,55410,54451,0,22
33300,20.00,55410,54451,0,22
33400,20.00,55410,54451,0,22
33500,20.00,55263,54451,0,22
33600,20.00,55264,54451,0,22
33700,20.00,55264,54451,0,22
33800,20.00,55264,54451,0,22
33900,20.00,55264,54451,0,22
34000,20.00,55264,54451,0,22
34100,20.00,55264,54451,0,22
34200,20.00,55264,54451,0,22
34300,20.00,55264,54451,0,22
34400,20.00,55264,54451,0,22
34500,20.00,55264,54451,0,22
34600,20.00,55264,54451,0,22
34700,20.00,55264,54451,0,22
34800,20.00,55203,54451,0,22
34900,20.00,55203,54451,0,22
35000,20.00,55203,54451,0,22
35100,20.00,55203,54451,0,22
35200,20.00,55203,54451,0,22
35300,20.00,55187,54451,0,22
35400,20.00,55187,54451,0,22
35500,20.00,55187,54451,0,22
35600,21.00,55187,54451,0,22
35700,21.00,55187,54451,0,22
35800,21.00,55187,54451,0,22
35900,21.00,55187,54451,0,22
36000,21.00,55187,54451,0,22
36100,21.00,55187,54451,0,22
36200,21.00,55187,54451,0,22
36300,21.00,55187,54451,0,22
36400,21.00,55187,54451,0,22
36500,21.00,55187,54451,0,22
36600,21.00,55187,54451,0,22
36700,21.00,55187,54451,0,22
36800,21.00,55187,54451,0,22
36900,21.00,55187,54451,0,22
37000,21.00,55187,54451,0,22
37100,21.00,55187,54451,0,22
37200,21.00,55187,54451,0,22
37300,21.00,55187,54451,0,22
37400,21.00,55187,54451,0,22
37500,21.00,55187,54451,0,22
37600,22.00,55187,54451,0,22
37700,22.00,55187,54451,0,22
37800,22.00,55187,54451,0,22
37900,22.00,55187,54451,0,22
38000,22.00,55187,54451,0,22
38100,22.00,55187,54451,0,22
38200,22.00,55187,54451,0,22
38300,22.00,55187,54451,0,22
38400,22.00,55187,54451,0,22
38500,22.00,55187,54451,0,22
38600,22.00,55187,54451,0,22
38700,22.00,55187,54451,0,22
38800,22.00,55187,54451,0,22
38900,22.00,55187,54451,0,22
39000,22.00,55187,54451,0,22
39100,22.00,55187,54451,0,22
39200,22.00,55187,54451,0,22
39300,22.00,55187,54451,0,22
39400,22.00,55187,54451,0,22
39500,22.00,55187,54451,0,22
39600,22.00,55187,54451,0,22
39700,23.00,55187,54451,0,22
39800,23.00,55187,54451,0,22
39900,23.00,55187,54451,0,22
40000,23.00,55187,54451,0,22
40100,23.00,55187,54451,0,22
40200,23.00,55187,54451,0,22
40300,23.00,55187,54451,0,22
40400,23.00,55187,54451,0,22
40500,23.00,55187,54451,0,22
40600,23.00,55187,54451,0,22
40700,23.00,55187,54451,0,22
40800,23.00,55187,54451,0,22
40900,23.00,55187,54451,0,22
41000,23.00,55187,54451,0,22
41100,23.00,55187,54451,0,22
41200,23.00,55187,54451,0,22
41300,23.00,55187,54451,0,22
41400,23.00,55187,54451,0,22
41500,23.00,55187,54451,0,22
41600,23.00,55187,54451,0,22
41700,24.00,55187,54451,0,22
41800,24.00,55187,54451,0,22
41900,24.00,55187,54451,0,22
42000,24.00,55187,54451,0,22
42100,24.00,55187,54451,0,22
42200,24.00,55187,54451,0,22
42300,24.00,55187,54451,0,22
42400,24.00,55187,54451,0,22
42500,24.00,55187,54451,0,22
42600,24.00,55187,54451,0,22
42700,24.00,55187,54451,0,22
42800,24.00,55187,54451,0,22
42900,24.00,55187,54451,0,22
43000,24.00,55187,54451,0,22
43100,24.00,55187,54451,0,22
43200,24.00,55187,54451,0,22
43300,24.00,55187,54451,0,22
43400,24.00,55187,54451,0,22
43500,25.00,55187,54451,0,22
43600,25.00,55187,54451,0,22
43700,25.00,55187,54451,0,22
43800,25.00,55187,54451,0,22
43900,25.00,55187,54451,0,22
44000,25.00,55187,54451,0,22
44100,25.00,55187,54451,0,22
44200,25.00,55187,54451,0,22
44300,25.00,55187,54451,0,22
44400,25.00,55187,54451,0,22
44500,25.00,55187,54451,0,22
44600,25.00,55187,54451,0,22
44700,25.00,55187,54451,0,22
44800,25.00,55187,54451,0,22
44900,25.00,55187,54451,0,22
45000,25.00,55187,54451,0,22
45100,25.00,55187,54451,0,22
45200,26.00,55187,54451,0,22
45300,26.00,55448,54451,0,22
45400,26.00,55448,54451,0,22
45500,26.00,55448,54451,0,22
45600,26.00,55448,54451,0,22
45700,26.00,55448,54451,0,22
45800,26.00,55448,54451,0,22
45900,26.00,55448,54451,0,22
46000,26.00,55448,54451,0,22
46100,26.00,55448,54451,0,22
46200,26.00,55448,54451,0,22
46300,26.00,55448,54451,0,22
46400,26.00,55448,54451,0,22
46500,26.00,55448,54451,0,22
46600,26.00,55448,54451,0,22
46700,26.00,55448,54451,0,22
46800,26.00,55448,54451,0,22
46900,27.00,55448,54451,0,22
47000,27.00,55448,54451,0,22
47100,27.00,55448,54451,0,22
47200,27.00,55448,54451,0,22
47300,27.00,55448,54451,0,22
47400,27.00,55448,54451,0,22
47500,27.00,55448,54451,0,22
47600,27.00,55448,54451,0,22
47700,27.00,55448,54451,0,22
47800,27.00,55448,54451,0,22
47900,27.00,55187,54451,0,22
48000,27.00,55187,54451,0,22
48100,27.00,55187,54451,0,22
48200,27.00,55187,54451,0,22
48300,27.00,55187,54451,0,22
48400,27.00,55187,54451,0,22
48500,27.00,55187,54451,0,22
48600,28.00,55187,54451,0,22
48700,28.00,55448,54451,0,22
48800,28.00,55448,54451,0,22
48900,28.00,55448,54451,0,22
49000,28.00,55448,54451,0,22
49100,28.00,55448,54451,0,22
49200,28.00,55448,54451,0,22
49300,28.00,55448,54451,0,22
49400,28.00,55187,54451,0,22
49500,28.00,55187,54451,0,22
49600,28.00,55187,54451,0,22
49700,28.00,55187,54451,0,22
49800,28.00,55187,54451,0,22
49900,28.00,55187,54451,0,22
50000,28.00,55187,54451,0,22
50100,28.00,55187,54451,0,22
50200,28.00,55187,54451,0,22
50300,28.00,55187,54451,0,22
50400,28.00,55187,54451,0,22
50500,29.00,55232,54451,0,22
50600,29.00,55232,54451,0,22
50700,29.00,55232,54451,0,22
50800,29.00,55232,54451,0,22
50900,29.00,55232,54451,0,22
51000,29.00,55232,54451,0,22
51100,29.00,55232,54451,0,22
51200,29.00,55232,54451,0,22
51300,29.00,55232,54451,0,22
51400,29.00,55232,54451,0,22
51500,29.00,55232,54451,0,22
51600,29.00,55232,54451,0,22
51700,29.00,55232,54451,0,22
51800,29.00,55232,54451,0,22
51900,29.00,55232,54451,0,22
52000,29.00,55232,54451,0,22
52100,29.00,55232,54451,0,22
52200,30.00,55232,54451,0,22
52300,30.00,55232,54451,0,22
52400,30.00,55232,54451,0,22
52500,30.00,55232,54451,0,22
52600,30.00,55232,54451,0,22
52700,30.00,55232,54451,0,22
52800,30.00,55232,54451,0,22
52900,30.00,55232,54451,0,22
53000,30.00,55232,54451,0,22
53100,30.00,55232,54451,0,22
53200,30.00,55232,54451,0,22
53300,30.00,55232,54451,0,22
53400,30.00,55232,54451,0,22
53500,30.00,55232,54451,0,22
53600,30.00,55232,54451,0,22
53700,30.00,55232,54451,0,22
53800,30.00,55232,54451,0,22
53900,30.00,55232,54451,0,22
54000,31.00,55232,54451,0,22
54100,31.00,55232,54451,0,22
54200,31.00,55187,54451,0,22
54300,31.00,55187,54451,0,22
54400,31.00,55187,54451,0,22
54500,31.00,55187,54451,0,22
54600,31.00,55187,54451,0,22
54700,31.00,55187,54451,0,22
54800,31.00,55187,54451,0,22
54900,31.00,55187,54451,0,22
55000,31.00,55187,54451,0,22
55100,31.00,55187,54451,0,22
55200,31.00,55187,54451,0,22
55300,31.00,55187,54451,0,22
55400,31.00,55187,54451,0,22
55500,31.00,55187,54451,0,22
55600,31.00,55187,54451,0,22
55700,31.00,55187,54451,0,22
55800,31.00,55187,54451,0,22
55900,32.00,55187,54451,0,22
56000,32.00,55187,54451,0,22
56100,32.00,55187,54451,0,22
56200,32.00,55187,54451,0,22
56300,32.00,55187,54451,0,22
56400,32.00,55187,54451,0,22
56500,32.00,55187,54451,0,22
56600,32.00,55187,54451,0,22
56700,32.00,55187,54451,0,22
56800,32.00,55187,54451,0,22
56900,32.00,55187,54451,0,22
57000,32.00,55187,54451,0,22
57100,32.00,55187,54451,0,22
57200,32.00,55187,54451,0,22
57300,32.00,55187,54451,0,22
57400,32.00,55187,54451,0,22
57500,32.00,55187,54451,0,22
57600,32.00,55187,54451,0,22
57700,32.00,55187,54451,0,22
57800,32.00,55187,54451,0,22
57900,32.00,55187,54451,0,22
58000,33.00,55187,54451,0,22
58100,33.00,55187,54451,0,22
58200,33.00,55187,54451,0,22
58300,33.00,55187,54451,0,22
58400,33.00,55187,54451,0,22
58500,33.00,55187,54451,0,22
58600,33.00,55187,54451,0,22
58700,33.00,55187,54451,0,22
58800,33.00,55187,54451,0,22
58900,33.00,55187,54451,0,22
59000,33.00,55187,54451,0,22
59100,33.00,55187,54451,0,22
59200,33.00,55187,54451,0,22
59300,33.00,55187,54451,0,22
59400,33.00,55187,54451,0,22
59500,33.00,55187,54451,0,22
59600,33.00,55187,54451,0,22
59700,33.00,55187,54451,0,22
59800,33.00,55187,54451,0,22
59900,33.00,55187,54451,0,22
60000,33.00,55187,54451,0,22
60100,33.00,55187,54451,0,22
60200,33.00,55187,54451,0,22
60300,34.00,55187,54451,0,22
60400,34.00,55187,54451,0,22
60500,34.00,55187,54451,0,22
60600,34.00,55187,54451,0,22
60700,34.00,55187,54451,0,22
60800,34.00,55187,54451,0,22
60900,34.00,55187,54451,0,22
61000,34.00,55187,54451,0,22
61100,34.00,55187,54451,0,22
61200,34.00,55448,54451,0,22
61300,34.00,55448,54451,0,22
61400,34.00,55448,54451,0,22
61500,34.00,55448,54451,0,22
61600,34.00,55448,54451,0,22
61700,34.00,55448,54451,0,22
61800,34.00,55448,54451,0,22
61900,34.00,55448,54451,0,22
62000,34.00,55448,54451,0,22
62100,34.00,55448,54451,0,22
62200,34.00,55448,54451,0,22
62300,34.00,55448,54451,0,22
62400,34.00,55448,54451,0,22
62500,35.00,55448,54451,0,22
62600,35.00,55448,54451,0,22
62700,35.00,55448,54451,0,22
62800,35.00,55448,54451,0,22
62900,35.00,55448,54451,0,22
63000,35.00,55448,54451,0,22
63100,35.00,55448,54451,0,22
63200,35.00,55448,54451,0,22
63300,35.00,55448,54451,0,22
63400,35.00,55448,54451,0,22
63500,35.00,55448,54451,0,22
63600,35.00,55448,54451,0,22
63700,35.00,55448,54451,0,22
63800,35.00,55448,54451,0,22
63900,35.00,55448,54451,0,22
64000,35.00,55448,54451,0,22
64100,35.00,55448,54451,0,22
64200,35.00,55448,54451,0,22
64300,35.00,55448,54451,0,22
64400,35.00,55448,54451,0,22
64500,35.00,55448,54451,0,22
64600,35.00,55448,54451,0,22
64700,35.00,55448,54451,0,22
64800,35.00,55448,54451,0,22
64900,36.00,55448,54451,0,22
65000,36.00,55448,54451,0,22
65100,36.00,55493,54451,0,22
65200,36.00,55493,54451,0,22
65300,36.00,55493,54451,0,22
65400,36.00,55493,54451,0,22
65500,36.00,55493,54451,0,22
65600,36.00,55493,54451,0,22
65700,36.00,55493,54451,0,22
65800,36.00,55493,54451,0,22
65900,36.00,55448,54451,0,22
66000,36.00,55448,54451,0,22
66100,36.00,55448,54451,0,22
66200,36.00,55448,54451,0,22
66300,36.00,55448,54451,0,22
66400,36.00,55448,54451,0,22
66500,36.00,55448,54451,0,22
66600,36.00,55448,54451,0,22
66700,36.00,55448,54451,0,22
66800,36.00,55448,54451,0,22
66900,36.00,55448,54451,0,22
67000,36.00,55448,54451,0,22
67100,37.00,55448,54451,0,22
67200,37.00,55448,54451,0,22
67300,37.00,55448,54451,0,22
67400,37.00,55448,54451,0,22
67500,37.00,55448,54451,0,22
67600,37.00,55448,54451,0,22
67700,37.00,55448,54451,0,22
67800,37.00,55448,54451,0,22
67900,37.00,55448,54451,0,22
68000,37.00,55448,54451,0,22
68100,37.00,55448,54451,0,22
68200,37.00,55448,54451,0,22
68300,37.00,55448,54451,0,22
68400,37.00,55448,54451,0,22
68500,37.00,55448,54451,0,22
68600,37.00,55448,54451,0,22
68700,37.00,55448,54451,0,22
68800,37.00,55448,54451,0,22
68900,37.00,55423,54451,0,22
69000,37.00,55423,54451,0,22
69100,37.00,55423,54451,0,22
69200,37.00,55423,54451,0,22
69300,37.00,55423,54451,0,22
69400,38.00,55423,54451,0,22
69500,38.00,55423,54451,0,22
69600,38.00,55423,54451,0,22
69700,38.00,55423,54451,0,22
69800,38.00,55423,54451,0,22
69900,38.00,55423,54451,0,22
70000,38.00,55423,54451,0,22
70100,38.00,55423,54451,0,22
70200,38.00,55423,54451,0,22
70300,38.00,55423,54451,0,22
70400,38.00,55423,54451,0,22
70500,38.00,55423,54451,0,22
70600,38.00,55423,54451,0,22
70700,38.00,55423,54451,0,22
70800,38.00,55423,54451,0,22
70900,38.00,55423,54451,0,22
71000,38.00,55423,54451,0,22
71100,38.00,55423,54451,0,22
71200,38.00,55423,54451,0,22
71300,38.00,55423,54451,0,22
71400,38.00,55423,54451,0,22
71500,38.00,55423,54451,0,22
71600,38.00,55423,54451,0,22
71700,39.00,55423,54451,0,22
71800,39.00,55423,54451,0,22
71900,39.00,55423,54451,0,22
72000,39.00,55423,54451,0,22
72100,39.00,55423,54451,0,22
72200,39.00,55423,54451,0,22
72300,39.00,55423,54451,0,22
72400,39.00,55423,54451,0,22
72500,39.00,55423,54451,0,22
72600,39.00,55423,54451,0,22
72700,39.00,55423,54451,0,22
72800,39.00,55423,54451,0,22
72900,39.00,55423,54451,0,22
73000,39.00,55423,54451,0,22
73100,39.00,55423,54451,0,22
73200,39.00,55423,54451,0,22
73300,39.00,55423,54451,0,22
73400,39.00,55423,54451,0,22
73500,39.00,55423,54451,0,22
73600,39.00,55423,54451,0,22
73700,39.00,55423,54451,0,22
73800,39.00,55423,54451,0,22
73900,40.00,55423,54451,0,22
74000,40.00,55423,54451,0,22
74100,40.00,55423,54451,0,22
74200,40.00,55423,54451,0,22
74300,40.00,55423,54451,0,22
74400,40.00,55423,54451,0,22
74500,40.00,55423,54451,0,22
74600,40.00,55423,54451,0,22
74700,40.00,55423,54451,0,22
74800,40.00,55423,54451,0,22
74900,40.00,55423,54451,0,22
75000,40.00,55423,54451,0,22
75100,40.00,55423,54451,0,22
75200,40.00,55423,54451,0,22
75300,40.00,55423,54451,0,22
75400,40.00,55423,54451,0,22
75500,40.00,55423,54451,0,22
75600,40.00,55423,54451,0,22
75700,40.00,55423,54451,0,22
75800,40.00,55423,54451,0,22
75900,40.00,55423,54451,0,22
76000,40.00,55423,54451,0,22
76100,41.00,55423,54451,0,22
76200,41.00,55423,54451,0,22
76300,41.00,55423,54451,0,22
76400,41.00,55423,54451,0,22
76500,41.00,55423,54451,0,22
76600,41.00,55423,54451,0,22
76700,41.00,55423,54451,0,22
76800,41.00,55423,54451,0,22
76900,41.00,55423,54451,0,22
77000,41.00,55423,54451,0,22
77100,41.00,55423,54451,0,22
77200,41.00,55423,54451,0,22
77300,41.00,55423,54451,0,22
77400,41.00,55423,54451,0,22
77500,41.00,55423,54451,0,22
77600,41.00,55423,54451,0,22
77700,41.00,55423,54451,0,22
77800,41.00,55423,54451,0,22
77900,41.00,55423,54451,0,22
78000,41.00,55423,54451,0,22
78100,42.00,55423,54451,0,22
78200,42.00,55423,54451,0,22
78300,42.00,55423,54451,0,22
78400,42.00,55423,54451,0,22
78500,42.00,55423,54451,0,22
78600,42.00,55423,54451,0,22
78700,42.00,55423,54451,0,22
78800,42.00,55423,54451,0,22
78900,42.00,55423,54451,0,22
79000,42.00,55423,54451,0,22
79100,42.00,55423,54451,0,22
79200,42.00,55423,54451,0,22
79300,42.00,55423,54451,0,22
79400,42.00,55423,54451,0,22
79500,42.00,55423,54451,0,22
79600,42.00,55423,54451,0,22
79700,42.00,55423,54451,0,22
79800,42.00,55423,54451,0,22
79900,42.00,55423,54451,0,22
80000,43.00,55423,54451,0,22
80100,43.00,55423,54451,0,22
80200,43.00,55423,54451,0,22
80300,43.00,55423,54451,0,22
80400,43.00,55423,54451,0,22
80500,43.00,55423,54451,0,22
80600,43.00,55423,54451,0,22
80700,43.00,55423,54451,0,22
80800,43.00,55423,54451,0,22
80900,43.00,55423,54451,0,22
81000,43.00,55423,54451,0,22
81100,43.00,55423,54451,0,22
81200,43.00,55423,54451,0,22
81300,43.00,55423,54451,0,22
81400,43.00,55423,54451,0,22
81500,43.00,55423,54451,0,22
81600,44.00,55423,54451,0,22
81700,44.00,55423,54451,0,22
81800,44.00,55423,54451,0,22
81900,44.00,55423,54451,0,22
82000,44.00,55423,54451,0,22
