iteration,time_sec,current_cost,best_cost,hard_violations,improvements
12200,2.00,7726,7726,0,22
12300,2.00,7726,7726,0,22
12400,2.00,7726,7726,0,22
12500,2.00,7726,7726,0,22
12600,2.00,7735,7726,0,22
12700,2.00,7735,7726,0,22
12800,2.00,7727,7726,0,22
12900,2.00,7727,7726,0,22
13000,2.00,7727,7726,0,22
13100,2.00,7727,7726,0,22
13200,2.00,7726,7726,0,22
13300,2.00,7726,7726,0,22
13400,2.00,7726,7726,0,22
13500,2.00,7726,7726,0,22
13600,2.00,7727,7726,0,22
13700,2.00,7737,7726,0,22
13800,2.00,7737,7726,0,22
13900,2.00,7746,7726,0,22
14000,2.00,7746,7726,0,22
14100,2.00,7746,7726,0,22
14200,2.00,7736,7726,0,22
14300,2.00,7747,7726,0,22
14400,2.00,7745,7726,0,22
14500,2.00,7736,7726,0,22
14600,2.00,7736,7726,0,22
14700,2.00,7726,7726,0,22
14800,2.00,7726,7726,0,22
14900,2.00,7726,7726,0,22
15000,2.00,7726,7726,0,22
15100,2.00,7726,7726,0,22
15200,2.00,7726,7726,0,22
15300,2.00,7726,7726,0,22
15400,2.00,7726,7726,0,22
15500,2.00,7726,7726,0,22
15600,2.00,7726,7726,0,22
15700,2.00,7726,7726,0,22
15800,2.00,7736,7726,0,22
15900,2.00,7736,7726,0,22
16000,2.00,7736,7726,0,22
16100,2.00,7722,7722,0,23
16200,2.00,7722,7722,0,23
16300,2.00,7722,7722,0,23
16400,2.00,7722,7722,0,23
16500,2.00,7722,7722,0,23
16600,2.00,7722,7722,0,23
16700,2.00,7722,7722,0,23
16800,2.00,7722,7722,0,23
16900,2.00,7741,7722,0,23
17000,2.00,7741,7722,0,23
17100,2.00,7750,7722,0,23
17200,2.00,7750,7722,0,23
17300,2.00,7750,7722,0,23
17400,2.00,7731,7722,0,23
17500,2.00,7735,7722,0,23
17600,2.00,7735,7722,0,23
17700,2.00,7731,7722,0,23
17800,2.00,7731,7722,0,23
17900,2.00,7741,7722,0,23
18000,2.00,7741,7722,0,23
18100,2.00,7742,7722,0,23
18200,2.00,7742,7722,0,23
18300,2.00,7732,7722,0,23
18400,2.00,7736,7722,0,23
18500,2.00,7727,7722,0,23
18600,2.00,7727,7722,0,23
18700,2.00,7736,7722,0,23
18800,2.00,7736,7722,0,23
18900,2.00,7736,7722,0,23
19000,2.00,7736,7722,0,23
19100,2.00,7736,7722,0,23
19200,2.00,7735,7722,0,23
19300,2.00,7735,7722,0,23
19400,2.00,7726,7722,0,23
19500,2.00,7726,7722,0,23
19600,2.00,7726,7722,0,23
19700,2.00,7726,7722,0,23
19800,2.00,7726,7722,0,23
19900,2.00,7727,7722,0,23
20000,2.00,7727,7722,0,23
20100,2.00,7727,7722,0,23
20200,2.00,7727,7722,0,23
20300,2.00,7727,7722,0,23
20400,2.00,7727,7722,0,23
20500,2.00,7726,7722,0,23
20600,2.00,7726,7722,0,23
20700,2.00,7735,7722,0,23
20800,2.00,7735,7722,0,23
20900,2.00,7735,7722,0,23
21000,2.00,7736,7722,0,23
21100,2.00,7736,7722,0,23
21200,2.00,7736,7722,0,23
21300,2.00,7754,7722,0,23
21400,2.00,7750,7722,0,23
21500,2.00,7750,7722,0,23
21600,2.00,7750,7722,0,23
21700,2.00,7750,7722,0,23
21800,3.00,7741,7722,0,23
21900,3.00,7741,7722,0,23
22000,3.00,7741,7722,0,23
22100,3.00,7741,7722,0,23
22200,3.00,7732,7722,0,23
22300,3.00,7732,7722,0,23
22400,3.00,7732,7722,0,23
22500,3.00,7732,7722,0,23
22600,3.00,7732,7722,0,23
22700,3.00,7732,7722,0,23
22800,3.00,7732,7722,0,23
22900,3.00,7733,7722,0,23
23000,3.00,7733,7722,0,23
23100,3.00,7733,7722,0,23
23200,3.00,7733,7722,0,23
23300,3.00,7732,7722,0,23
23400,3.00,7732,7722,0,23
23500,3.00,7732,7722,0,23
23600,3.00,7732,7722,0,23
23700,3.00,7732,7722,0,23
23800,3.00,7732,7722,0,23
23900,3.00,7722,7722,0,23
24000,3.00,7722,7722,0,23
24100,3.00,7722,7722,0,23
24200,3.00,7731,7722,0,23
24300,3.00,7731,7722,0,23
24400,3.00,7740,7722,0,23
24500,3.00,7740,7722,0,23
24600,3.00,7741,7722,0,23
24700,3.00,7741,7722,0,23
24800,3.00,7732,7722,0,23
24900,3.00,7741,7722,0,23
25000,3.00,7741,7722,0,23
25100,3.00,7740,7722,0,23
25200,3.00,7722,7722,0,23
25300,3.00,7722,7722,0,23
25400,3.00,7723,7722,0,23
25500,3.00,7723,7722,0,23
25600,3.00,7736,7722,0,23
25700,3.00,7735,7722,0,23
25800,3.00,7735,7722,0,23
25900,3.00,7735,7722,0,23
26000,3.00,7731,7722,0,23
26100,3.00,7731,7722,0,23
26200,3.00,7731,7722,0,23
26300,3.00,7731,7722,0,23
26400,3.00,7731,7722,0,23
26500,3.00,7722,7722,0,23
26600,3.00,7722,7722,0,23
26700,3.00,7722,7722,0,23
26800,3.00,7722,7722,0,23
26900,3.00,7722,7722,0,23
27000,3.00,7722,7722,0,23
27100,3.00,7723,7722,0,23
27200,3.00,7732,7722,0,23
27300,3.00,7732,7722,0,23
27400,3.00,7723,7722,0,23
27500,3.00,7723,7722,0,23
27600,3.00,7723,7722,0,23
27700,3.00,7723,7722,0,23
27800,3.00,7722,7722,0,23
27900,3.00,7722,7722,0,23
28000,3.00,7722,7722,0,23
28100,3.00,7722,7722,0,23
28200,3.00,7722,7722,0,23
28300,3.00,7722,7722,0,23
28400,3.00,7722,7722,0,23
28500,3.00,7722,7722,0,23
28600,3.00,7722,7722,0,23
28700,3.00,7722,7722,0,23
28800,3.00,7731,7722,0,23
28900,3.00,7731,7722,0,23
29000,3.00,7732,7722,0,23
29100,3.00,7741,7722,0,23
29200,3.00,7732,7722,0,23
29300,3.00,7732,7722,0,23
29400,3.00,7722,7722,0,23
29500,3.00,7722,7722,0,23
29600,3.00,7731,7722,0,23
29700,3.00,7741,7722,0,23
29800,3.00,7731,7722,0,23
29900,3.00,7731,7722,0,23
30000,3.00,7736,7722,0,23
30100,3.00,7736,7722,0,23
30200,3.00,7735,7722,0,23
30300,3.00,7731,7722,0,23
30400,3.00,7732,7722,0,23
30500,3.00,7732,7722,0,23
30600,3.00,7732,7722,0,23
30700,3.00,7726,7722,0,23
30800,3.00,7726,7722,0,23
30900,3.00,7726,7722,0,23
31000,3.00,7726,7722,0,23
31100,3.00,7726,7722,0,23
31200,3.00,7726,7722,0,23
31300,3.00,7737,7722,0,23
31400,3.00,7737,7722,0,23
31500,3.00,7726,7722,0,23
31600,3.00,7726,7722,0,23
31700,3.00,7726,7722,0,23
31800,3.00,7726,7722,0,23
31900,3.00,7726,7722,0,23
32000,3.00,7726,7722,0,23
32100,3.00,7726,7722,0,23
32200,3.00,7726,7722,0,23
32300,3.00,7726,7722,0,23
32400,3.00,7726,7722,0,23
32500,3.00,7735,7722,0,23
32600,3.00,7744,7722,0,23
32700,3.00,7735,7722,0,23
32800,3.00,7735,7722,0,23
32900,3.00,7735,7722,0,23
33000,3.00,7735,7722,0,23
33100,3.00,7726,7722,0,23
33200,4.00,7726,7722,0,23
33300,4.00,7726,7722,0,23
33400,4.00,7726,7722,0,23
33500,4.00,7726,7722,0,23
33600,4.00,7726,7722,0,23
33700,4.00,7726,7722,0,23
33800,4.00,7727,7722,0,23
33900,4.00,7727,7722,0,23
34000,4.00,7727,7722,0,23
34100,4.00,7737,7722,0,23
34200,4.00,7737,7722,0,23
34300,4.00,7746,7722,0,23
34400,4.00,7746,7722,0,23
34500,4.00,7742,7722,0,23
34600,4.00,7742,7722,0,23
34700,4.00,7736,7722,0,23
34800,4.00,7736,7722,0,23
34900,4.00,7736,7722,0,23
35000,4.00,7727,7722,0,23
35100,4.00,7727,7722,0,23
35200,4.00,7738,7722,0,23
35300,4.00,7747,7722,0,23
35400,4.00,7736,7722,0,23
35500,4.00,7736,7722,0,23
35600,4.00,7736,7722,0,23
35700,4.00,7735,7722,0,23
35800,4.00,7735,7722,0,23
35900,4.00,7731,7722,0,23
36000,4.00,7731,7722,0,23
36100,4.00,7731,7722,0,23
36200,4.00,7741,7722,0,23
36300,4.00,7741,7722,0,23
36400,4.00,7741,7722,0,23
36500,4.00,7741,7722,0,23
36600,4.00,7745,7722,0,23
36700,4.00,7736,7722,0,23
36800,4.00,7726,7722,0,23
36900,4.00,7735,7722,0,23
37000,4.00,7735,7722,0,23
37100,4.00,7727,7722,0,23
37200,4.00,7736,7722,0,23
37300,4.00,7736,7722,0,23
37400,4.00,7736,7722,0,23
37500,4.00,7727,7722,0,23
37600,4.00,7727,7722,0,23
37700,4.00,7747,7722,0,23
37800,4.00,7747,7722,0,23
37900,4.00,7747,7722,0,23
38000,4.00,7747,7722,0,23
38100,4.00,7737,7722,0,23
38200,4.00,7737,7722,0,23
38300,4.00,7737,7722,0,23
38400,4.00,7723,7722,0,23
38500,4.00,7723,7722,0,23
38600,4.00,7723,7722,0,23
38700,4.00,7723,7722,0,23
38800,4.00,7723,7722,0,23
38900,4.00,7723,7722,0,23
39000,4.00,7723,7722,0,23
39100,4.00,7722,7722,0,23
39200,4.00,7722,7722,0,23
39300,4.00,7722,7722,0,23
39400,4.00,7722,7722,0,23
39500,4.00,7722,7722,0,23
39600,4.00,7731,7722,0,23
39700,4.00,7722,7722,0,23
39800,4.00,7722,7722,0,23
39900,4.00,7722,7722,0,23
40000,4.00,7722,7722,0,23
40100,4.00,7723,7722,0,23
40200,4.00,7732,7722,0,23
40300,4.00,7723,7722,0,23
40400,4.00,7723,7722,0,23
40500,4.00,7723,7722,0,23
40600,4.00,7732,7722,0,23
40700,4.00,7722,7722,0,23
40800,4.00,7722,7722,0,23
40900,4.00,7722,7722,0,23
41000,4.00,7722,7722,0,23
41100,4.00,7722,7722,0,23
41200,4.00,7722,7722,0,23
41300,4.00,7722,7722,0,23
41400,4.00,7723,7722,0,23
41500,4.00,7723,7722,0,23
41600,4.00,7722,7722,0,23
41700,4.00,7722,7722,0,23
41800,4.00,7731,7722,0,23
41900,4.00,7731,7722,0,23
42000,4.00,7731,7722,0,23
42100,4.00,7731,7722,0,23
42200,4.00,7731,7722,0,23
42300,4.00,7731,7722,0,23
42400,4.00,7741,7722,0,23
42500,4.00,7741,7722,0,23
42600,4.00,7741,7722,0,23
42700,4.00,7741,7722,0,23
42800,4.00,7732,7722,0,23
42900,4.00,7732,7722,0,23
43000,4.00,7741,7722,0,23
43100,4.00,7732,7722,0,23
43200,4.00,7732,7722,0,23
43300,4.00,7732,7722,0,23
43400,4.00,7732,7722,0,23
43500,4.00,7732,7722,0,23
43600,4.00,7732,7722,0,23
43700,4.00,7732,7722,0,23
43800,4.00,7732,7722,0,23
43900,4.00,7732,7722,0,23
44000,4.00,7731,7722,0,23
44100,4.00,7731,7722,0,23
44200,4.00,7741,7722,0,23
44300,4.00,7741,7722,0,23
44400,4.00,7731,7722,0,23
44500,4.00,7741,7722,0,23
44600,4.00,7722,7722,0,23
44700,4.00,7723,7722,0,23
44800,4.00,7722,7722,0,23
44900,4.00,7722,7722,0,23
45000,4.00,7722,7722,0,23
45100,5.00,7722,7722,0,23
45200,5.00,7722,7722,0,23
45300,5.00,7722,7722,0,23
45400,5.00,7722,7722,0,23
45500,5.00,7722,7722,0,23
45600,5.00,7732,7722,0,23
45700,5.00,7722,7722,0,23
45800,5.00,7722,7722,0,23
45900,5.00,7722,7722,0,23
46000,5.00,7736,7722,0,23
46100,5.00,7736,7722,0,23
46200,5.00,7722,7722,0,23
46300,5.00,7722,7722,0,23
46400,5.00,7723,7722,0,23
46500,5.00,7723,7722,0,23
46600,5.00,7732,7722,0,23
46700,5.00,7742,7722,0,23
46800,5.00,7742,7722,0,23
46900,5.00,7742,7722,0,23
47000,5.00,7742,7722,0,23
47100,5.00,7742,7722,0,23
47200,5.00,7732,7722,0,23
47300,5.00,7732,7722,0,23
47400,5.00,7732,7722,0,23
47500,5.00,7723,7722,0,23
47600,5.00,7737,7722,0,23
47700,5.00,7723,7722,0,23
47800,5.00,7722,7722,0,23
47900,5.00,7722,7722,0,23
48000,5.00,7722,7722,0,23
48100,5.00,7722,7722,0,23
48200,5.00,7722,7722,0,23
48300,5.00,7722,7722,0,23
48400,5.00,7722,7722,0,23
48500,5.00,7722,7722,0,23
48600,5.00,7723,7722,0,23
48700,5.00,7723,7722,0,23
48800,5.00,7722,7722,0,23
48900,5.00,7731,7722,0,23
49000,5.00,7731,7722,0,23
49100,5.00,7740,7722,0,23
49200,5.00,7740,7722,0,23
49300,5.00,7750,7722,0,23
49400,5.00,7750,7722,0,23
49500,5.00,7750,7722,0,23
49600,5.00,7741,7722,0,23
49700,5.00,7741,7722,0,23
49800,5.00,7741,7722,0,23
49900,5.00,7732,7722,0,23
50000,5.00,7722,7722,0,23
50100,5.00,7722,7722,0,23
50200,5.00,7722,7722,0,23
50300,5.00,7722,7722,0,23
50400,5.00,7722,7722,0,23
50500,5.00,7722,7722,0,23
50600,5.00,7722,7722,0,23
50700,5.00,7722,7722,0,23
50800,5.00,7722,7722,0,23
50900,5.00,7722,7722,0,23
51000,5.00,7722,7722,0,23
51100,5.00,7722,7722,0,23
51200,5.00,7722,7722,0,23
51300,5.00,7722,7722,0,23
51400,5.00,7722,7722,0,23
51500,5.00,7722,7722,0,23
51600,5.00,7722,7722,0,23
51700,5.00,7722,7722,0,23
51800,5.00,7722,7722,0,23
51900,5.00,7722,7722,0,23
52000,5.00,7722,7722,0,23
52100,5.00,7722,7722,0,23
52200,5.00,7723,7722,0,23
52300,5.00,7722,7722,0,23
52400,5.00,7722,7722,0,23
52500,5.00,7722,7722,0,23
52600,5.00,7722,7722,0,23
52700,5.00,7722,7722,0,23
52800,5.00,7722,7722,0,23
52900,5.00,7722,7722,0,23
53000,5.00,7723,7722,0,23
53100,5.00,7723,7722,0,23
53200,5.00,7723,7722,0,23
53300,5.00,7723,7722,0,23
53400,5.00,7722,7722,0,23
53500,5.00,7722,7722,0,23
53600,5.00,7722,7722,0,23
53700,5.00,7722,7722,0,23
53800,5.00,7722,7722,0,23
53900,5.00,7731,7722,0,23
54000,5.00,7731,7722,0,23
54100,5.00,7722,7722,0,23
54200,5.00,7722,7722,0,23
54300,5.00,7722,7722,0,23
54400,5.00,7722,7722,0,23
54500,5.00,7722,7722,0,23
54600,5.00,7722,7722,0,23
54700,5.00,7735,7722,0,23
54800,5.00,7744,7722,0,23
54900,5.00,7744,7722,0,23
55000,5.00,7744,7722,0,23
55100,5.00,7744,7722,0,23
55200,5.00,7744,7722,0,23
55300,5.00,7744,7722,0,23
55400,5.00,7735,7722,0,23
55500,5.00,7726,7722,0,23
55600,5.00,7726,7722,0,23
55700,5.00,7726,7722,0,23
55800,5.00,7741,7722,0,23
55900,5.00,7741,7722,0,23
56000,5.00,7741,7722,0,23
56100,5.00,7741,7722,0,23
56200,5.00,7741,7722,0,23
56300,5.00,7741,7722,0,23
56400,5.00,7742,7722,0,23
56500,5.00,7733,7722,0,23
56600,5.00,7733,7722,0,23
56700,5.00,7732,7722,0,23
56800,5.00,7731,7722,0,23
56900,5.00,7731,7722,0,23
57000,5.00,7731,7722,0,23
57100,6.00,7731,7722,0,23
57200,6.00,7731,7722,0,23
57300,6.00,7731,7722,0,23
57400,6.00,7731,7722,0,23
57500,6.00,7731,7722,0,23
57600,6.00,7731,7722,0,23
57700,6.00,7740,7722,0,23
57800,6.00,7722,7722,0,23
57900,6.00,7722,7722,0,23
58000,6.00,7722,7722,0,23
58100,6.00,7722,7722,0,23
58200,6.00,7722,7722,0,23
58300,6.00,7722,7722,0,23
58400,6.00,7722,7722,0,23
58500,6.00,7722,7722,0,23
58600,6.00,7722,7722,0,23
58700,6.00,7722,7722,0,23
58800,6.00,7722,7722,0,23
58900,6.00,7722,7722,0,23
59000,6.00,7722,7722,0,23
59100,6.00,7722,7722,0,23
59200,6.00,7722,7722,0,23
59300,6.00,7722,7722,0,23
59400,6.00,7722,7722,0,23
59500,6.00,7722,7722,0,23
59600,6.00,7722,7722,0,23
59700,6.00,7722,7722,0,23
59800,6.00,7722,7722,0,23
59900,6.00,7722,7722,0,23
60000,6.00,7722,7722,0,23
60100,6.00,7722,7722,0,23
60200,6.00,7722,7722,0,23
60300,6.00,7722,7722,0,23
60400,6.00,7722,7722,0,23
60500,6.00,7722,7722,0,23
60600,6.00,7722,7722,0,23
60700,6.00,7722,7722,0,23
60800,6.00,7722,7722,0,23
60900,6.00,7722,7722,0,23
61000,6.00,7722,7722,0,23
61100,6.00,7731,7722,0,23
61200,6.00,7732,7722,0,23
61300,6.00,7731,7722,0,23
61400,6.00,7735,7722,0,23
61500,6.00,7726,7722,0,23
61600,6.00,7726,7722,0,23
61700,6.00,7736,7722,0,23
61800,6.00,7736,7722,0,23
61900,6.00,7745,7722,0,23
62000,6.00,7741,7722,0,23
62100,6.00,7741,7722,0,23
62200,6.00,7741,7722,0,23
62300,6.00,7732,7722,0,23
62400,6.00,7746,7722,0,23
62500,6.00,7747,7722,0,23
62600,6.00,7746,7722,0,23
62700,6.00,7732,7722,0,23
62800,6.00,7732,7722,0,23
62900,6.00,7741,7722,0,23
63000,6.00,7732,7722,0,23
63100,6.00,7732,7722,0,23
63200,6.00,7731,7722,0,23
63300,6.00,7731,7722,0,23
63400,6.00,7731,7722,0,23
63500,6.00,7732,7722,0,23
63600,6.00,7726,7722,0,23
63700,6.00,7726,7722,0,23
63800,6.00,7726,7722,0,23
63900,6.00,7726,7722,0,23
64000,6.00,7726,7722,0,23
64100,6.00,7726,7722,0,23
64200,6.00,7726,7722,0,23
64300,6.00,7726,7722,0,23
64400,6.00,7735,7722,0,23
64500,6.00,7735,7722,0,23
64600,6.00,7735,7722,0,23
64700,6.00,7735,7722,0,23
64800,6.00,7726,7722,0,23
64900,6.00,7735,7722,0,23
65000,6.00,7726,7722,0,23
65100,6.00,7726,7722,0,23
65200,6.00,7726,7722,0,23
65300,6.00,7726,7722,0,23
65400,6.00,7726,7722,0,23
65500,6.00,7726,7722,0,23
65600,6.00,7726,7722,0,23
65700,6.00,7726,7722,0,23
65800,6.00,7735,7722,0,23
65900,6.00,7735,7722,0,23
66000,6.00,7735,7722,0,23
66100,6.00,7735,7722,0,23
66200,6.00,7726,7722,0,23
66300,6.00,7726,7722,0,23
66400,6.00,7726,7722,0,23
66500,6.00,7736,7722,0,23
66600,6.00,7736,7722,0,23
66700,6.00,7736,7722,0,23
66800,6.00,7736,7722,0,23
66900,6.00,7736,7722,0,23
67000,6.00,7736,7722,0,23
67100,6.00,7748,7722,0,23
67200,6.00,7737,7722,0,23
67300,6.00,7748,7722,0,23
67400,6.00,7748,7722,0,23
67500,6.00,7737,7722,0,23
67600,6.00,7746,7722,0,23
67700,6.00,7746,7722,0,23
67800,6.00,7736,7722,0,23
67900,6.00,7727,7722,0,23
68000,6.00,7727,7722,0,23
68100,6.00,7727,7722,0,23
68200,6.00,7727,7722,0,23
68300,6.00,7736,7722,0,23
68400,6.00,7736,7722,0,23
68500,6.00,7745,7722,0,23
68600,6.00,7736,7722,0,23
68700,6.00,7736,7722,0,23
68800,6.00,7736,7722,0,23
68900,7.00,7742,7722,0,23
69000,7.00,7742,7722,0,23
69100,7.00,7742,7722,0,23
69200,7.00,7742,7722,0,23
69300,7.00,7742,7722,0,23
69400,7.00,7742,7722,0,23
69500,7.00,7742,7722,0,23
69600,7.00,7742,7722,0,23
69700,7.00,7741,7722,0,23
69800,7.00,7732,7722,0,23
69900,7.00,7732,7722,0,23
70000,7.00,7732,7722,0,23
70100,7.00,7732,7722,0,23
70200,7.00,7732,7722,0,23
70300,7.00,7732,7722,0,23
70400,7.00,7732,7722,0,23
70500,7.00,7726,7722,0,23
70600,7.00,7726,7722,0,23
70700,7.00,7726,7722,0,23
70800,7.00,7726,7722,0,23
70900,7.00,7726,7722,0,23
71000,7.00,7726,7722,0,23
71100,7.00,7735,7722,0,23
71200,7.00,7735,7722,0,23
71300,7.00,7744,7722,0,23
71400,7.00,7744,7722,0,23
71500,7.00,7744,7722,0,23
71600,7.00,7744,7722,0,23
71700,7.00,7745,7722,0,23
71800,7.00,7745,7722,0,23
71900,7.00,7731,7722,0,23
72000,7.00,7731,7722,0,23
72100,7.00,7731,7722,0,23
72200,7.00,7731,7722,0,23
72300,7.00,7741,7722,0,23
72400,7.00,7741,7722,0,23
72500,7.00,7741,7722,0,23
72600,7.00,7741,7722,0,23
72700,7.00,7741,7722,0,23
72800,7.00,7741,7722,0,23
72900,7.00,7741,7722,0,23
73000,7.00,7741,7722,0,23
73100,7.00,7741,7722,0,23
73200,7.00,7741,7722,0,23
73300,7.00,7756,7722,0,23
73400,7.00,7756,7722,0,23
73500,7.00,7745,7722,0,23
73600,7.00,7755,7722,0,23
73700,7.00,7745,7722,0,23
73800,7.00,7745,7722,0,23
73900,7.00,7745,7722,0,23
74000,7.00,7731,7722,0,23
74100,7.00,7731,7722,0,23
74200,7.00,7731,7722,0,23
74300,7.00,7731,7722,0,23
74400,7.00,7731,7722,0,23
74500,7.00,7731,7722,0,23
74600,7.00,7731,7722,0,23
74700,7.00,7731,7722,0,23
74800,7.00,7731,7722,0,23
74900,7.00,7731,7722,0,23
75000,7.00,7731,7722,0,23
75100,7.00,7731,7722,0,23
75200,7.00,7731,7722,0,23
75300,7.00,7731,7722,0,23
75400,7.00,7731,7722,0,23
75500,7.00,7731,7722,0,23
75600,7.00,7731,7722,0,23
75700,7.00,7731,7722,0,23
75800,7.00,7731,7722,0,23
75900,7.00,7731,7722,0,23
76000,7.00,7731,7722,0,23
76100,7.00,7722,7722,0,23
76200,7.00,7722,7722,0,23
76300,7.00,7722,7722,0,23
76400,7.00,7722,7722,0,23
76500,7.00,7722,7722,0,23
76600,7.00,7722,7722,0,23
76700,7.00,7731,7722,0,23
76800,7.00,7731,7722,0,23
76900,7.00,7732,7722,0,23
77000,7.00,7741,7722,0,23
77100,7.00,7741,7722,0,23
77200,7.00,7732,7722,0,23
77300,7.00,7732,7722,0,23
77400,7.00,7732,7722,0,23
77500,7.00,7732,7722,0,23
77600,7.00,7742,7722,0,23
77700,7.00,7742,7722,0,23
77800,7.00,7733,7722,0,23
77900,7.00,7723,7722,0,23
78000,7.00,7723,7722,0,23
78100,7.00,7722,7722,0,23
78200,7.00,7722,7722,0,23
78300,7.00,7722,7722,0,23
78400,7.00,7722,7722,0,23
78500,7.00,7722,7722,0,23
78600,7.00,7722,7722,0,23
78700,7.00,7722,7722,0,23
78800,7.00,7722,7722,0,23
78900,7.00,7722,7722,0,23
79000,7.00,7722,7722,0,23
79100,7.00,7722,7722,0,23
79200,7.00,7722,7722,0,23
79300,7.00,7722,7722,0,23
79400,7.00,7722,7722,0,23
79500,7.00,7722,7722,0,23
79600,7.00,7722,7722,0,23
79700,7.00,7722,7722,0,23
79800,7.00,7722,7722,0,23
79900,8.00,7722,7722,0,23
80000,8.00,7732,7722,0,23
80100,8.00,7732,7722,0,23
80200,8.00,7732,7722,0,23
80300,8.00,7731,7722,0,23
80400,8.00,7744,7722,0,23
80500,8.00,7740,7722,0,23
80600,8.00,7740,7722,0,23
80700,8.00,7740,7722,0,23
80800,8.00,7740,7722,0,23
80900,8.00,7741,7722,0,23
81000,8.00,7741,7722,0,23
81100,8.00,7741,7722,0,23
81200,8.00,7741,7722,0,23
81300,8.00,7741,7722,0,23
81400,8.00,7741,7722,0,23
81500,8.00,7741,7722,0,23
81600,8.00,7741,7722,0,23
81700,8.00,7742,7722,0,23
81800,8.00,7742,7722,0,23
81900,8.00,7733,7722,0,23
82000,8.00,7733,7722,0,23
