iteration,time_sec,current_cost,best_cost,hard_violations,improvements
70,139.00,15499,15499,0,70
71,142.00,15487,15487,0,71
72,145.00,15475,15475,0,72
73,149.00,15463,15463,0,73
74,152.00,15451,15451,0,74
75,157.00,15440,15440,0,75
76,160.00,15429,15429,0,76
77,164.00,15418,15418,0,77
78,167.00,15407,15407,0,78
79,171.00,15396,15396,0,79
80,175.00,15385,15385,0,80
81,178.00,15374,15374,0,81
82,181.00,15363,15363,0,82
83,185.00,15352,15352,0,83
84,189.00,15341,15341,0,84
85,192.00,15330,15330,0,85
86,195.00,15319,15319,0,86
87,199.00,15308,15308,0,87
88,202.00,15297,15297,0,88
89,206.00,15286,15286,0,89
90,209.00,15275,15275,0,90
91,213.00,15264,15264,0,91
92,216.00,15253,15253,0,92
93,220.00,15242,15242,0,93
94,223.00,15231,15231,0,94
95,226.00,15220,15220,0,95
96,230.00,15209,15209,0,96
97,234.00,15198,15198,0,97
98,237.00,15187,15187,0,98
99,241.00,15176,15176,0,99
100,244.00,15165,15165,0,100
101,248.00,15155,15155,0,101
102,252.00,15145,15145,0,102
103,255.00,15135,15135,0,103
104,259.00,15125,15125,0,104
105,262.00,15115,15115,0,105
106,265.00,15105,15105,0,106
107,268.00,15038,15038,0,107
108,271.00,15028,15028,0,108
109,275.00,15018,15018,0,109
110,278.00,15007,15007,0,110
111,281.00,14997,14997,0,111
112,284.00,14987,14987,0,112
113,288.00,14977,14977,0,113
114,291.00,14967,14967,0,114
115,294.00,14957,14957,0,115
116,297.00,14947,14947,0,116
117,301.00,14937,14937,0,117
118,304.00,14927,14927,0,118
119,308.00,14917,14917,0,119
120,311.00,14907,14907,0,120
121,314.00,14897,14897,0,121
122,316.00,14887,14887,0,122
123,319.00,14877,14877,0,123
124,321.00,14867,14867,0,124
125,323.00,14857,14857,0,125
126,325.00,14847,14847,0,126
127,327.00,14838,14838,0,127
128,329.00,14829,14829,0,128
129,331.00,14819,14819,0,129
130,333.00,14809,14809,0,130
131,335.00,14801,14801,0,131
132,337.00,14793,14793,0,132
133,339.00,14785,14785,0,133
134,341.00,14777,14777,0,134
135,343.00,14772,14772,0,135
136,346.00,14770,14770,0,136
137,349.00,14768,14768,0,137
138,353.00,14766,14766,0,138
139,357.00,14764,14764,0,139
140,360.00,14762,14762,0,140
141,363.00,14760,14760,0,141
142,365.00,14758,14758,0,142
143,367.00,14756,14756,0,143
144,369.00,14754,14754,0,144
145,371.00,14752,14752,0,145
146,373.00,14750,14750,0,146
147,375.00,14748,14748,0,147
148,377.00,14746,14746,0,148
149,379.00,14744,14744,0,149
150,381.00,14742,14742,0,150
151,383.00,14740,14740,0,151
152,386.00,14738,14738,0,152
153,388.00,14736,14736,0,153
154,390.00,14734,14734,0,154
155,392.00,14732,14732,0,155
156,394.00,14730,14730,0,156
157,396.00,14728,14728,0,157
158,398.00,14726,14726,0,158
159,400.00,14724,14724,0,159
160,401.00,14723,14723,0,160
161,403.00,14722,14722,0,161
162,405.00,14721,14721,0,162
163,407.00,14720,14720,0,163
164,409.00,14719,14719,0,164
165,411.00,14718,14718,0,165
166,413.00,14717,14717,0,166
167,415.00,14716,14716,0,167
168,417.00,14715,14715,0,168
169,419.00,14714,14714,0,169
170,421.00,14713,14713,0,170
171,423.00,14712,14712,0,171
172,425.00,14711,14711,0,172
173,426.00,14710,14710,0,173
174,428.00,14709,14709,0,174
175,430.00,14708,14708,0,175
176,432.00,14707,14707,0,176
177,434.00,14706,14706,0,177
178,436.00,14705,14705,0,178
179,438.00,14704,14704,0,179
180,440.00,14703,14703,0,180
181,442.00,14702,14702,0,181
182,444.00,14701,14701,0,182
183,446.00,14700,14700,0,183
184,449.00,14699,14699,0,184
185,452.00,14698,14698,0,185
186,455.00,14697,14697,0,186
187,458.00,14696,14696,0,187
188,461.00,14695,14695,0,188
189,463.00,14694,14694,0,189
190,466.00,14693,14693,0,190
191,469.00,14692,14692,0,191
192,473.00,14691,14691,0,192
193,476.00,14690,14690,0,193
194,480.00,14689,14689,0,194
195,483.00,14688,14688,0,195
196,487.00,14687,14687,0,196
197,490.00,14686,14686,0,197
198,493.00,14685,14685,0,198
199,495.00,14684,14684,0,199
200,498.00,14683,14683,0,200
201,500.00,14682,14682,0,201
202,503.00,14681,14681,0,202
203,505.00,14680,14680,0,203
204,507.00,14679,14679,0,204
205,509.00,14678,14678,0,205
206,511.00,14677,14677,0,206
207,514.00,14676,14676,0,207
208,516.00,14675,14675,0,208
209,519.00,14674,14674,0,209
210,522.00,14673,14673,0,210
211,525.00,14672,14672,0,211
212,528.00,14671,14671,0,212
213,531.00,14670,14670,0,213
214,534.00,14669,14669,0,214
215,537.00,14668,14668,0,215
216,542.00,14667,14667,0,216
216,542.20,14667,14667,0,216
