iteration,time_sec,current_cost,best_cost,hard_violations,improvements
22000,15.00,4702,4702,0,328
22100,15.00,4702,4702,0,328
22200,15.00,4701,4701,0,329
22300,15.00,4701,4701,0,329
22400,15.00,4701,4701,0,329
22500,16.00,4701,4701,0,329
22600,16.00,4701,4701,0,329
22700,16.00,4701,4701,0,329
22800,16.00,4699,4699,0,330
22900,16.00,4699,4699,0,330
